Place,Competitor,DOB,Unnamed: 3,Score,Event List
32,Darya KLISHINA,15 JAN 1991,ANA,1198,Long Jump
33,Malaina PAYTON,16 OCT 1991,USA,1198,Long Jump
34,Petra FARKAS,30 APR 1999,HUN,1196,Long Jump
35,Leticia ORO MELO,05 OCT 1997,BRA,1193,Long Jump
36,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1193,Long Jump [Long Jump ind.]
37,Tilde JOHANSSON,05 JAN 2001,SWE,1193,Long Jump
38,Kendell WILLIAMS,14 JUN 1995,USA,1193,Long Jump [Long Jump ind.]
39,Polina LUKYANENKOVA,15 JUL 1998,ANA,1192,Long Jump
40,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1192,Long Jump
41,Jasmine TODD,23 DEC 1993,USA,1189,Long Jump
42,Tyra GITTENS,06 JUN 1998,TTO,1188,Long Jump [Long Jump ind.]
43,Hilary KPATCHA,05 MAY 1998,FRA,1187,Long Jump
44,Nafissatou THIAM,19 AUG 1994,BEL,1186,Long Jump [Long Jump ind.]
45,Darya REZNICHENKO,03 APR 1991,UZB,1185,Long Jump
46,Ksenija BALTA,01 NOV 1986,EST,1179,Long Jump [Long Jump ind.]
47,Sumire HATA,04 MAY 1996,JPN,1178,Long Jump
48,Laura STRATI,03 OCT 1990,ITA,1178,Long Jump [Long Jump ind.]
49,Ruth USORO,08 OCT 1997,NGR,1176,Long Jump [Long Jump ind.]
50,Deborah ACQUAH,23 MAY 1996,GHA,1173,Long Jump [Long Jump ind.]
51,Kate HALL,12 JAN 1997,USA,1172,Long Jump [Long Jump ind.]
52,Tiffany FLYNN,02 SEP 1995,USA,1170,Long Jump
53,Taliyah BROOKS,08 FEB 1995,USA,1170,Long Jump [Long Jump ind.]
54,Aliyah WHISBY,23 FEB 1998,USA,1163,Long Jump [Long Jump ind.]
55,Taika KOILAHTI,04 DEC 1998,FIN,1162,Long Jump [Long Jump ind.]
56,Efthymia KOLOKYTHA,09 JUL 1987,GRE,1160,Long Jump
57,Diana LESTI,30 MAR 1998,HUN,1159,Long Jump [Long Jump ind.]
58,Akela JONES,22 APR 1995,BAR,1158,Long Jump [Long Jump ind.]
59,María VICENTE,28 MAR 2001,ESP,1156,Long Jump [Long Jump ind.]
60,Agate DE SOUSA,05 JUN 2000,STP,1156,Long Jump [Long Jump ind.]
61,Minjia LU,29 DEC 1990,CHN,1154,Long Jump
62,Filippa FOTOPOULOU,20 DEC 1996,CYP,1152,Long Jump [Long Jump ind.]
63,Claire BRYANT,25 AUG 2001,USA,1152,Long Jump [Long Jump ind.]
64,Merle HOMEIER,27 AUG 1999,GER,1152,Long Jump [Long Jump ind.]
65,Nektaria PANAGI,20 MAR 1990,CYP,1150,Long Jump
66,Jasmine MOORE,01 MAY 2001,USA,1149,Long Jump [Long Jump ind.]
67,Macarena REYES,30 MAR 1984,CHI,1148,Long Jump [Long Jump ind.]
68,Yanis Esmeralda DAVID,12 DEC 1997,FRA,1147,Long Jump [Long Jump ind.]
69,Rellie KAPUTIN,12 MAR 1993,PNG,1144,Long Jump
70,Magdalena ŻEBROWSKA,29 MAY 1996,POL,1144,Long Jump [Long Jump ind.]
71,Annie MCGUIRE,13 JUN 2001,AUS,1142,Long Jump
72,Yuliana ANGULO,06 JUN 1994,ECU,1141,Long Jump [Long Jump ind.]
73,Esraa OWIS,15 OCT 1997,EGY,1140,Long Jump
74,Jogailė PETROKAITĖ,30 SEP 1995,LTU,1139,Long Jump [Long Jump ind.]
75,Kaiza KARLÉN,04 DEC 1998,SWE,1139,Long Jump
76,Marthe KOALA,08 MAR 1994,BUR,1137,Long Jump
77,Aries SANCHEZ,01 MAR 1996,VEN,1137,Long Jump [Long Jump ind.]
78,Ayaka KORA,22 MAR 2001,JPN,1137,Long Jump
79,Milena MITKOVA,26 JAN 1990,BUL,1137,Long Jump [Long Jump ind.]
80,Taishia PRYCE,14 JUL 1997,JAM,1136,Long Jump [Long Jump ind.]
81,Veronika SEMASHKO,17 OCT 1990,RUS,1135,Long Jump [Long Jump ind.]
82,Tianna BARTOLETTA,30 AUG 1985,USA,1134,Long Jump
83,Dorothy CHOW,,USA,1133,Long Jump
84,Monae' NICHOLS,,USA,1133,Long Jump [Long Jump ind.]
85,Lynique BENEKE,30 MAR 1991,RSA,1132,Long Jump
86,Evelis Jazmin AGUILAR,03 JAN 1993,COL,1130,Long Jump
87,Jasmyn STEELS,10 DEC 1997,USA,1128,Long Jump [Long Jump ind.]
88,Rougui SOW,07 JUN 1995,FRA,1128,Long Jump [Long Jump ind.]
89,Anouk VETTER,04 FEB 1993,NED,1128,Long Jump [Long Jump ind.]
90,Madisen RICHARDS,15 NOV 1996,USA,1128,Long Jump
91,Bria MATTHEWS,22 JUL 1997,USA,1127,Long Jump
92,Maria HUNTINGTON,13 MAR 1997,FIN,1126,Long Jump [Long Jump ind.]
93,Anna MATUSZEWICZ,05 APR 2003,POL,1126,Long Jump
94,Lucie KIENAST,01 JUN 2001,GER,1126,Long Jump [Long Jump ind.]
95,Leticia GIL,26 AUG 1991,ESP,1123,Long Jump [Long Jump ind.]
96,Adriana RODRÍGUEZ,12 JUL 1999,CUB,1123,Long Jump
97,Alysah HICKEY,,USA,1123,Long Jump [Long Jump ind.]
98,Paola MAUTINO,01 JUN 1990,PER,1122,Long Jump
99,Māra GRĪVA,04 AUG 1989,LAT,1122,Long Jump
100,Lishanna ILVES,29 MAY 2000,EST,1121,Long Jump [Long Jump ind.]
101,Mercy Uyoyo ABIRE,20 JUL 1997,NGR,1121,Long Jump [Long Jump ind.]
102,Iryna NERUBALSHCHUK,21 SEP 1998,UKR,1120,Long Jump [Long Jump ind.]
103,Yariadmis ARGÜELLES,18 APR 1984,POR,1120,Long Jump [Long Jump ind.]
104,Sydney CONLEY,11 DEC 1993,USA,1120,Long Jump
105,Marie-jeanne OUREGA,04 APR 1997,FRA,1119,Long Jump
106,Neja FILIPIČ,22 APR 1995,SLO,1119,Long Jump [Long Jump ind.]
107,Mikaelle ASSANI,18 AUG 2002,GER,1119,Long Jump [Long Jump ind.]
108,Lea-Jasmin RIECKE,25 APR 2000,GER,1117,Long Jump
109,Oksana MARTYNOVA,11 SEP 1996,UKR,1115,Long Jump [Long Jump ind.]
110,Malin MARMBRANDT OTTERLING,29 APR 1985,SWE,1115,Long Jump [Long Jump ind.]
111,Hitomi NAKANO,23 NOV 1990,JPN,1113,Long Jump [Long Jump ind.]
112,Sabina ALLEN,27 DEC 1994,JAM,1113,Long Jump
113,Maëlly DALMAT,01 OCT 2001,FRA,1112,Long Jump [Long Jump ind.]
114,Lucy HADAWAY,11 JUN 2000,GBR,1111,Long Jump [Long Jump ind.]
115,Aet LAURIK,13 MAR 1995,EST,1111,Long Jump [Long Jump ind.]
116,Alice HOPKINS,30 DEC 1998,GBR,1110,Long Jump
117,Viyaleta SKVARTSOVA,15 APR 1998,BLR,1109,Long Jump [Long Jump ind.]
118,Pauline HONDEMA,28 MAR 2000,NED,1106,Long Jump [Long Jump ind.]
119,Elisa NALDI,15 AUG 1998,ITA,1105,Long Jump [Long Jump ind.]
120,Michaela KUČEROVÁ,01 AUG 1992,CZE,1105,Long Jump
121,Alexandra WESTER,21 MAR 1994,GER,1104,Long Jump
122,Tania VICENZINO,01 APR 1986,ITA,1103,Long Jump
123,S.L.Sarangi SILVA,27 OCT 1996,SRI,1103,Long Jump
124,Ya Xin YUE,17 MAR 1998,HKG,1103,Long Jump
125,Ingeborg GRÜNWALD,21 MAY 2001,AUT,1103,Long Jump
126,Rhesa FOSTER,25 MAY 1998,USA,1103,Long Jump [Long Jump ind.]
127,Tessy EBOSELE,28 JUL 2002,ESP,1102,Long Jump [Long Jump ind.]
128,Chantoba BRIGHT,04 APR 2000,GUY,1101,Long Jump [Long Jump ind.]
129,Jahisha THOMAS,22 NOV 1994,GBR,1101,Long Jump [Long Jump ind.]
130,Jessie HARPER,18 APR 1996,AUS,1100,Long Jump
131,Sarah ABRAMS,11 JAN 1993,GBR,1100,Long Jump [Long Jump ind.]
132,Natalia Carolina LINARES,03 JAN 2003,COL,1099,Long Jump
133,Palina ZLOTNIKAVA,23 JUN 2000,BLR,1099,Long Jump [Long Jump ind.]
134,Luying GONG,22 FEB 2000,CHN,1099,Long Jump
135,Lauma GRĪVA,27 OCT 1984,LAT,1098,Long Jump
136,Jiawei ZHONG,07 FEB 1999,CHN,1098,Long Jump [Long Jump ind.]
137,Anna LUNYOVA,01 OCT 1991,UKR,1098,Long Jump
138,Jada SEAMAN,18 JUL 2001,USA,1096,Long Jump [Long Jump ind.]
139,Yuliya PIDLUZHNAYA,01 OCT 1988,RUS,1095,Long Jump [Long Jump ind.]
140,Morgan SMALLS,11 MAY 2002,USA,1095,Long Jump [Long Jump ind.]
141,Annik KÄLIN,27 APR 2000,SUI,1094,Long Jump [Long Jump ind.]
142,Tuğba DANIŞMAZ,10 SEP 1999,TUR,1094,Long Jump [Long Jump ind.]
143,Adrianna SZÓSTAK,02 MAR 1996,POL,1093,Long Jump [Long Jump ind.]
144,Spyridoula KARYDI,30 JAN 2001,GRE,1093,Long Jump [Long Jump ind.]
145,Linda SUCHÁ,28 SEP 2001,CZE,1093,Long Jump [Long Jump ind.]
146,Karolina MŁODAWSKA,04 OCT 1996,POL,1093,Long Jump [Long Jump ind.]
147,Tara YORO,25 DEC 1997,NED,1093,Long Jump [Long Jump ind.]
148,Noor VIDTS,30 MAY 1996,BEL,1092,Long Jump [Long Jump ind.]
149,Daniela SCHLATTER,22 MAR 1994,SUI,1091,Long Jump
150,Paraskevi PAPACHRISTOU,17 APR 1989,GRE,1091,Long Jump [Long Jump ind.]
151,Samantha DALE,30 JUN 2001,AUS,1091,Long Jump
152,Arianna BATTISTELLA,08 JAN 2002,ITA,1091,Long Jump [Long Jump ind.]
153,Lucia VADLEJCH,08 NOV 1988,SVK,1091,Long Jump [Long Jump ind.]
154,Shuiqing CHEN,12 APR 2000,CHN,1090,Long Jump
155,G'Auna EDWARDS,16 FEB 1999,USA,1090,Long Jump [Long Jump ind.]
156,Lissandra Maysa CAMPOS,06 FEB 2002,BRA,1088,Long Jump
157,Tiphaine MAUCHANT,05 APR 2001,FRA,1088,Long Jump [Long Jump ind.]
158,Thaina GUERINO FERNANDES,04 MAR 1999,BRA,1088,Long Jump
159,Leah MORAN,,USA,1088,Long Jump [Long Jump ind.]
160,Mengyi TAN,05 SEP 2002,CHN,1086,Long Jump [Long Jump ind.]
161,Anne-Mari LEHTIÖ,06 SEP 1995,FIN,1086,Long Jump [Long Jump ind.]
162,Anna Jade KEEFER,26 DEC 1998,USA,1086,Long Jump [Long Jump ind.]
163,Destiny LONGMIRE,06 FEB 1998,USA,1085,Long Jump [Long Jump ind.]
164,Veronica CRIDA,21 OCT 2001,ITA,1085,Long Jump [Long Jump ind.]
165,Titiana MARSH,13 DEC 1999,USA,1085,Long Jump [Long Jump ind.]
166,Michelle FOKAM,08 JUN 1998,USA,1084,Long Jump [Long Jump ind.]
167,Erika KINSEY,10 MAR 1988,SWE,1084,Long Jump
168,Erica JARDER,02 APR 1986,SWE,1084,Long Jump [Long Jump ind.]
169,Eljonè KRUGER,16 APR 1998,RSA,1083,Long Jump
170,Laila LACUEY,16 FEB 2000,ESP,1083,Long Jump [Long Jump ind.]
171,Ecem ÇAĞLAYAN,18 JAN 1998,TUR,1083,Long Jump [Long Jump ind.]
172,Nathalie BUSCHUNG,02 MAR 1996,GER,1083,Long Jump [Long Jump ind.]
173,Holly MILLS,15 APR 2000,GBR,1082,Long Jump
174,Shantae FOREMAN,22 OCT 2002,JAM,1082,Long Jump
175,Klaudia ENDRÉSZ,06 FEB 2001,HUN,1082,Long Jump
176,Yekaterina LEVITSKAYA,02 JAN 1987,RUS,1081,Long Jump [Long Jump ind.]
177,Mariia HORIELOVA,16 NOV 2002,UKR,1081,Long Jump [Long Jump ind.]
178,Yousra LAJDOUD,15 OCT 1997,MAR,1081,Long Jump
179,Tomysha CLARK,12 NOV 2002,AUS,1080,Long Jump
180,Fatim AFFESSI,08 JUL 1993,SUI,1080,Long Jump [Long Jump ind.]
181,Essence THOMAS,01 JUL 1999,USA,1079,Long Jump [Long Jump ind.]
182,Shaniya BENJAMIN,2002,USA,1079,Long Jump
183,Annie KUNZ,16 FEB 1993,USA,1079,Long Jump
184,Baileh SIMMS,26 APR 1995,CAN,1079,Long Jump
185,Eleni KOUTSALIARI,27 JUN 1998,GRE,1078,Long Jump [Long Jump ind.]
186,Emma PIFFARETTI,25 JAN 2002,SUI,1078,Long Jump
187,Lauren FAIRCHILD,1998,USA,1078,Long Jump [Long Jump ind.]
188,Danni CHEN,24 SEP 1997,CHN,1077,Long Jump
189,Hannah MEEK,,USA,1076,Long Jump
190,Joanna KURYŁO,16 AUG 1995,POL,1075,Long Jump [Long Jump ind.]
191,Gaëlle MAONZAMBI,17 JUL 2001,SUI,1075,Long Jump [Long Jump ind.]
192,Yu MINEMURA,01 OCT 1994,JPN,1075,Long Jump
193,Tähti ALVER,04 DEC 1994,EST,1075,Long Jump [Long Jump ind.]
194,Lea Sophie KLIK,20 SEP 2000,GER,1075,Long Jump
195,Yuliya FIRSOVA,23 JUL 1994,UKR,1074,Long Jump [Long Jump ind.]
196,Ivona DADIC,29 DEC 1993,AUT,1073,Long Jump [Long Jump ind.]
197,Ayele GERKEN,17 MAY 2000,GER,1073,Long Jump
198,Hanne MAUDENS,12 MAR 1997,BEL,1073,Long Jump [Long Jump ind.]
199,Oda Utsi ONSTAD,12 MAY 1990,NOR,1072,Long Jump [Long Jump ind.]
200,Ruby MILLET,04 MAY 2001,IRL,1072,Long Jump
201,Maria Trinidad HURTADO,12 DEC 2000,CHI,1071,Long Jump
202,Lanae-Tava THOMAS,28 JAN 2001,USA,1071,Long Jump
203,Tay-Leiha CLARK,08 FEB 1998,AUS,1071,Long Jump
204,Reyhaneh Mobini ARANI,20 NOV 2000,IRI,1070,Long Jump
205,Roksana JĘDRASZAK,28 MAY 2002,POL,1070,Long Jump [Long Jump ind.]
206,Lianne VAN KRIEKEN,15 JAN 1997,NED,1069,Long Jump [Long Jump ind.]
207,Jovanna KLACZYNSKI,06 APR 1994,GER,1069,Long Jump [Long Jump ind.]
208,Sara LUKIĆ,30 MAY 1999,SRB,1069,Long Jump [Long Jump ind.]
209,Sherin Abdul GAFFOOR,24 FEB 2000,IND,1068,Long Jump
210,Maja ÅSKAG,18 DEC 2002,SWE,1066,Long Jump [Long Jump ind.]
211,Samiyah SAMUELS,02 OCT 1997,USA,1065,Long Jump [Long Jump ind.]
212,Oxana KORENEVA,29 SEP 1992,GRE,1064,Long Jump [Long Jump ind.]
213,Evelyn YANKEY,02 SEP 2003,ESP,1064,Long Jump
214,Karmen FOUCHE,02 JAN 2003,RSA,1063,Long Jump
215,Ancy SOJAN,01 MAR 2001,IND,1063,Long Jump
216,Svetlana BIRYUKOVA,01 APR 1991,RUS,1063,Long Jump [Long Jump ind.]
217,Anjani PULWANSA,02 FEB 1992,SRI,1063,Long Jump
218,Naiah BOARDINGHAM,,USA,1063,Long Jump
219,Khyasia CALDWELL-ADAMS,23 AUG 1999,USA,1063,Long Jump [Long Jump ind.]
220,Carol ZANGOBBO,11 AUG 1995,ITA,1062,Long Jump [Long Jump ind.]
221,Zhane SMITH,25 APR 1999,USA,1062,Long Jump [Long Jump ind.]
222,Jeong-mi YU,02 APR 1994,KOR,1061,Long Jump
223,Sarah WARNOCK,05 JUN 1991,GBR,1061,Long Jump [Long Jump ind.]
224,Alysbeth FELIX BOYER,07 MAR 1993,PUR,1061,Long Jump
225,Rebecca CHAPMAN,27 SEP 1992,GBR,1061,Long Jump [Long Jump ind.]
226,Precious OKORONKWOR,19 OCT 1996,NGR,1060,Long Jump
227,Laura Raquel MÜLLER,23 APR 2004,GER,1060,Long Jump
228,Erica BOUGARD,26 JUL 1993,USA,1060,Long Jump [Long Jump ind.]
229,Mei JIANG,15 DEC 1994,CHN,1060,Long Jump
230,Taylor WOODS,,USA,1060,Long Jump [Long Jump ind.]
231,Elizabeth HEDDING,04 MAR 1996,AUS,1059,Long Jump
232,Sini SANASLAHTI,14 OCT 1995,FIN,1058,Long Jump [Long Jump ind.]
233,Benita KAPPERT,05 MAR 2002,GER,1058,Long Jump [Long Jump ind.]
234,Shayla BROUGHTON,21 JUL 1998,USA,1057,Long Jump [Long Jump ind.]
235,Rita NEMES,30 NOV 1989,HUN,1057,Long Jump [Long Jump ind.]
236,Cora SALAS,27 SEP 1995,ESP,1057,Long Jump [Long Jump ind.]
237,Caroline JOYEUX,26 MAR 2001,GER,1057,Long Jump [Long Jump ind.]
238,Barbora HŮLKOVÁ,17 NOV 2001,CZE,1056,Long Jump [Long Jump ind.]
239,Nia ROBINSON,08 DEC 2001,JAM,1056,Long Jump [Long Jump ind.]
240,Marta Amouhin AMANI,10 OCT 2004,ITA,1056,Long Jump [Long Jump ind.]
241,Yang YANG,23 AUG 2001,CHN,1056,Long Jump [Long Jump ind.]
242,Maddie HOLMBERG NICKAL,26 OCT 1996,USA,1056,Long Jump [Long Jump ind.]
243,Léonie CAMBOURS,31 JUL 2000,FRA,1056,Long Jump [Long Jump ind.]
244,Prommyse HOOSIER,04 SEP 2000,USA,1056,Long Jump [Long Jump ind.]
245,Verena MAYR,01 FEB 1995,AUT,1056,Long Jump [Long Jump ind.]
246,Mia Guldteig LIEN,30 AUG 2003,NOR,1055,Long Jump [Long Jump ind.]
247,Jonon YOUNG,,USA,1055,Long Jump [Long Jump ind.]
248,Lucinda GOMES,16 APR 1995,POR,1054,Long Jump [Long Jump ind.]
249,Lene PEENS,05 APR 1995,RSA,1054,Long Jump
250,Zinzi XULU,28 SEP 1996,RSA,1053,Long Jump
251,Eva BASTMEIJER,20 JUN 1995,NED,1053,Long Jump [Long Jump ind.]
252,Jordan GRAY,28 DEC 1995,USA,1053,Long Jump
253,Barbora DVOŘÁKOVÁ,10 MAY 1997,CZE,1053,Long Jump [Long Jump ind.]
254,Amanda CARTY,,JAM,1053,Long Jump
255,Xénia KRIZSÁN,13 JAN 1993,HUN,1053,Long Jump [Long Jump ind.]
256,Diana Ana Maria ION,27 NOV 2000,ROU,1053,Long Jump [Long Jump ind.]
257,Shi SHI,23 MAR 2001,CHN,1053,Long Jump
258,Charlotte JONES,06 SEP 1999,GBR,1053,Long Jump
259,Funminiyi OLAJIDE,04 JUN 2002,GBR,1053,Long Jump [Long Jump ind.]
260,Merilyn UUDMÄE,26 MAR 1991,EST,1052,Long Jump [Long Jump ind.]
261,Emma OOSTERWEGEL,29 JUN 1998,NED,1052,Long Jump [Long Jump ind.]
262,Ruth AGADAMA,17 APR 2002,NGR,1052,Long Jump
263,Alonie SUTTON,19 DEC 1999,USA,1052,Long Jump [Long Jump ind.]
264,Maximila IMALI,08 FEB 1996,KEN,1051,Long Jump
265,Klara BARNJAK,18 SEP 1999,CRO,1051,Long Jump [Long Jump ind.]
266,Anastasiya CHEREMISINA,14 JUN 1994,UKR,1051,Long Jump [Long Jump ind.]
267,Anastasia RYPAKOVA,21 SEP 2004,KAZ,1050,Long Jump [Long Jump ind.]
268,Adreanna PARLETTE,,USA,1050,Long Jump
269,Nicola KONDZIELLA,06 MAR 2002,GER,1050,Long Jump [Long Jump ind.]
270,Jessica Carolina ALVES DOS REIS,17 MAR 1993,BRA,1049,Long Jump
271,Symone WASHINGTON,2000,USA,1049,Long Jump [Long Jump ind.]
272,Zhanna RYAPOLOVA,22 FEB 1995,RUS,1048,Long Jump [Long Jump ind.]
273,Andrea THOMPSON,02 OCT 1998,AUS,1048,Long Jump
274,Emily OMAHEN,06 JAN 1994,CAN,1048,Long Jump [Long Jump ind.]
275,Imke DAALMANN,14 MAY 1999,GER,1048,Long Jump [Long Jump ind.]
276,Henriette JÆGER,30 JUN 2003,NOR,1048,Long Jump [Long Jump ind.]
277,Darby THOMAS,,USA,1048,Long Jump [Long Jump ind.]
278,Bethany KRANENDONK,26 JAN 2000,AUS,1048,Long Jump
279,Kieshonna BROOKS,20 MAR 1998,SKN,1048,Long Jump [Long Jump ind.]
280,Vasiliki CHAITIDOU,10 FEB 2000,GRE,1047,Long Jump
281,Sijia GUO,14 FEB 1999,CHN,1047,Long Jump [Long Jump ind.]
282,Cheyenne WILLIAMSON,,USA,1047,Long Jump [Long Jump ind.]
283,Irati MITXELENA,03 JUL 1998,ESP,1047,Long Jump [Long Jump ind.]
284,Roosa MÄÄTTÄLÄ,04 FEB 1997,FIN,1047,Long Jump [Long Jump ind.]
285,Alessia DANELLI,12 AUG 2000,SUI,1047,Long Jump [Long Jump ind.]
286,Marie MBUYA MALA,01 AUG 1994,FRA,1047,Long Jump
287,Renate VAN TONDER,10 APR 1998,RSA,1047,Long Jump
288,Ta'nalya GORDON,28 JUN 2000,USA,1047,Long Jump
289,Miia SILLMAN,03 JUN 1995,FIN,1047,Long Jump [Long Jump ind.]
290,Yelena KAVESHNIKOVA,19 FEB 1998,RUS,1046,Long Jump [Long Jump ind.]
291,Breana GAMBRELL,02 MAR 2000,USA,1046,Long Jump [Long Jump ind.]
292,Camille DICKSON,,USA,1046,Long Jump
293,Roksana KHUDOYAROVA,30 JAN 2001,UZB,1045,Long Jump [Long Jump ind.]
294,Briana STEPHENSON,23 OCT 1999,NZL,1045,Long Jump
295,Klara KOŠČAK,07 DEC 2004,CRO,1045,Long Jump [Long Jump ind.]
296,Maya TAKEUCHI,09 OCT 1998,JPN,1045,Long Jump [Long Jump ind.]
297,Annette NIELSEN,29 JAN 1996,DEN,1045,Long Jump [Long Jump ind.]
298,Jessica BARREIRA,29 JAN 1997,POR,1045,Long Jump [Long Jump ind.]
299,Krystyna HRYSHUTYNA,21 MAR 1992,UKR,1044,Long Jump [Long Jump ind.]
300,Jasmine SCOTT-KILGO,2000,CAN,1044,Long Jump [Long Jump ind.]
301,Melanie WINTERS,11 NOV 1993,USA,1044,Long Jump [Long Jump ind.]
302,Paola FERNANDEZ,26 MAY 2000,PUR,1043,Long Jump
303,Cha'Mia ROTHWELL,18 APR 1998,USA,1043,Long Jump [Long Jump ind.]
304,Taryn MILTON,1997,USA,1043,Long Jump [Long Jump ind.]
305,Thale LEIRFALL,12 APR 1999,NOR,1043,Long Jump
306,Susana HERNÁNDEZ,18 JAN 1999,MEX,1042,Long Jump
307,Allison GERADS,1999,USA,1042,Long Jump [Long Jump ind.]
308,Diane MOUILLAC,21 FEB 2001,FRA,1042,Long Jump [Long Jump ind.]
309,Grace MCKENZIE,04 DEC 1996,IRL,1042,Long Jump [Long Jump ind.]
310,Savannah CARSON,30 MAR 1995,USA,1041,Long Jump [Long Jump ind.]
311,Vanessa GRIMM,22 APR 1997,GER,1041,Long Jump [Long Jump ind.]
312,Virginia KERLEY,,USA,1041,Long Jump [Long Jump ind.]
313,Priyanka KERKETTA,13 OCT 1998,IND,1040,Long Jump
314,Huijin LEE,25 NOV 1998,KOR,1040,Long Jump
315,Kateřina DVOŘÁKOVÁ,10 MAY 1997,CZE,1040,Long Jump [Long Jump ind.]
316,Min-ji KIM,09 FEB 1990,KOR,1040,Long Jump
317,Tereza Elena ŠÍNOVÁ,17 AUG 2001,CZE,1040,Long Jump [Long Jump ind.]
318,Kristīne BLAŽEVIČA,11 DEC 2001,LAT,1040,Long Jump [Long Jump ind.]
319,Alexis GIBBONS,,USA,1040,Long Jump
320,Emilia KJELLBERG,03 APR 1996,SWE,1040,Long Jump [Long Jump ind.]
321,Simona SIMEONOVA,22 JUN 2000,BUL,1039,Long Jump [Long Jump ind.]
322,Gaja WOTA,04 SEP 1998,POL,1039,Long Jump
323,Nadine BROERSEN,29 APR 1990,NED,1039,Long Jump [Long Jump ind.]
324,Elena LLOBERA,01 APR 1993,ESP,1039,Long Jump [Long Jump ind.]
325,Nataliya Viktoriya KHAMULA,08 SEP 1998,UKR,1038,Long Jump [Long Jump ind.]
326,Jasmine AKINS,,USA,1038,Long Jump [Long Jump ind.]
327,Katie STAINTON,08 JAN 1995,GBR,1038,Long Jump [Long Jump ind.]
328,Alex MADLOCK,,USA,1037,Long Jump [Long Jump ind.]
329,Ekaterina VORONINA,16 FEB 1992,UZB,1037,Long Jump
330,Destiny COPELAND,1999,USA,1037,Long Jump [Long Jump ind.]
331,Birna Kristín KRISTJÁNSDÓTTIR,30 JUN 2002,ISL,1037,Long Jump [Long Jump ind.]
332,Dolores MORILLAS,17 JAN 1997,ESP,1036,Long Jump
333,Chiara SMERALDO,13 FEB 2002,ITA,1036,Long Jump [Long Jump ind.]
334,Shaili SINGH,07 JAN 2004,IND,1035,Long Jump
335,Michelle ATHERLEY,12 DEC 1995,USA,1035,Long Jump
336,Luka GARŠVAITĖ,25 MAR 2001,LTU,1035,Long Jump [Long Jump ind.]
337,Gilailce TRIGUEIRO DE ASSIS,12 MAR 1989,BRA,1035,Long Jump
338,Maja BEDRAČ,10 SEP 1999,SLO,1034,Long Jump [Long Jump ind.]
339,Plamena MITKOVA,18 SEP 2004,BUL,1034,Long Jump [Long Jump ind.]
340,Natalia BENEDYKCIŃSKA,22 JAN 2000,POL,1034,Long Jump [Long Jump ind.]
341,Aleksandra KRASINA,12 SEP 1998,RUS,1034,Long Jump [Long Jump ind.]
342,Bo BRASSEUR,14 MAY 1998,BEL,1032,Long Jump [Long Jump ind.]
