Place,Competitor,DOB,Unnamed: 3,Score,Event List
56,Petra FARKAS,30 APR 1999,HUN,1147,Long Jump [Long Jump ind.]
57,Marthe KOALA,08 MAR 1994,BUR,1146,Long Jump
58,Sha'keela SAUNDERS,18 DEC 1993,USA,1144,Long Jump [Long Jump ind.]
59,Annik KÄLIN,27 APR 2000,SUI,1142,Long Jump
60,Vasiliki CHAITIDOU,10 FEB 2000,GRE,1141,Long Jump
61,Magdalena ŻEBROWSKA,29 MAY 1996,POL,1140,Long Jump [Long Jump ind.]
62,Thea LAFOND,05 APR 1994,DMA,1136,Long Jump [Long Jump ind.]
63,Madisen RICHARDS,15 NOV 1996,USA,1134,Long Jump [Long Jump ind.]
64,Ayaka KORA,22 MAR 2001,JPN,1133,Long Jump
65,Tiphaine MAUCHANT,05 APR 2001,FRA,1132,Long Jump
66,Ancy SOJAN EDAPPILLY,01 MAR 2001,IND,1131,Long Jump
67,Anasztázia NGUYEN,09 JAN 1993,HUN,1131,Long Jump [Long Jump ind.]
68,Rocio Fernanda MUÑOZ VAN RISSELBERGHE,09 JUL 2001,CHI,1129,Long Jump [Long Jump ind.]
69,Tilde JOHANSSON,05 JAN 2001,SWE,1129,Long Jump [Long Jump ind.]
70,Yousra LAJDOUD,15 OCT 1997,MAR,1128,Long Jump
71,Lucy HADAWAY,11 JUN 2000,GBR,1128,Long Jump [Long Jump ind.]
72,Tomysha CLARK,12 NOV 2002,AUS,1127,Long Jump
73,Jasmine TODD,23 DEC 1993,USA,1127,Long Jump
74,Marta Amouhin AMANI,10 OCT 2004,ITA,1124,Long Jump [Long Jump ind.]
75,Veronika SEMASHKO,17 OCT 1990,RUS,1123,Long Jump [Long Jump ind.]
76,Rhesa FOSTER,25 MAY 1998,USA,1121,Long Jump [Long Jump ind.]
77,Lissandra Maysa CAMPOS,06 FEB 2002,BRA,1120,Long Jump
78,Kaiza KARLÉN,04 DEC 1998,SWE,1118,Long Jump [Long Jump ind.]
79,Paola FERNANDEZ,26 MAY 2000,PUR,1116,Long Jump
80,Nikola HOROWSKA,03 JAN 2001,POL,1115,Long Jump
81,Polina LUKYANENKOVA,15 JUL 1998,RUS,1114,Long Jump
82,Spyridoula KARYDI,30 JAN 2001,GRE,1114,Long Jump
83,Danielle NOLTE,11 JAN 2002,RSA,1112,Long Jump
84,Nicola KONDZIELLA,06 MAR 2002,GER,1112,Long Jump
85,Marie-jeanne OUREGA,04 APR 1997,FRA,1109,Long Jump
86,Morgan SMALLS,11 MAY 2002,USA,1108,Long Jump [Long Jump ind.]
87,Anna HALL,23 MAR 2001,USA,1108,Long Jump
88,Klaudia ENDRÉSZ,06 FEB 2001,HUN,1106,Long Jump
89,Yekaterina LEVITSKAYA,02 JAN 1987,RUS,1105,Long Jump
90,Anna Jade KEEFER,26 DEC 1998,USA,1104,Long Jump [Long Jump ind.]
91,Samiyah SAMUELS,02 OCT 1997,USA,1102,Long Jump
92,Mariia HORIELOVA,16 NOV 2002,UKR,1102,Long Jump
93,Tuğba DANIŞMAZ,10 SEP 1999,TUR,1100,Long Jump [Long Jump ind.]
94,Anouk VETTER,04 FEB 1993,NED,1100,Long Jump [Long Jump ind.]
95,Roksana JĘDRASZAK,28 MAY 2002,POL,1099,Long Jump [Long Jump ind.]
96,Ya Xin YUE,17 MAR 1998,HKG,1099,Long Jump
97,Rougui SOW,07 JUN 1995,FRA,1098,Long Jump [Long Jump ind.]
98,Karolina SVENSSON,19 FEB 1999,SWE,1098,Long Jump [Long Jump ind.]
99,Milena MITKOVA,26 JAN 1990,BUL,1098,Long Jump [Long Jump ind.]
100,Daniela SCHLATTER,22 MAR 1994,SUI,1098,Long Jump [Long Jump ind.]
101,Alysbeth FELIX BOYER,07 MAR 1993,PUR,1097,Long Jump
102,Reyhaneh Mobini ARANI,20 NOV 2000,IRI,1096,Long Jump
103,Darya REZNICHENKO,03 APR 1991,UZB,1096,Long Jump [Long Jump ind.]
104,Yuliya PIDLUZHNAYA,01 OCT 1988,RUS,1096,Long Jump [Long Jump ind.]
105,Evelyn YANKEY,02 SEP 2003,ESP,1095,Long Jump
106,Brittany CARROLL,30 NOV 2000,AUS,1095,Long Jump
107,Huijin LEE,25 NOV 1998,KOR,1094,Long Jump
108,Jessica BARREIRA,29 JAN 1997,POR,1094,Long Jump
109,Lishanna ILVES,29 MAY 2000,EST,1093,Long Jump [Long Jump ind.]
110,Ingeborg GRÜNWALD,21 MAY 2001,AUT,1093,Long Jump [Long Jump ind.]
111,Eljonè KRUGER,16 APR 1998,RSA,1092,Long Jump
112,Rachel HAGANS,,USA,1091,Long Jump
113,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,1090,Long Jump
114,Pauline HONDEMA,28 MAR 2000,NED,1090,Long Jump [Long Jump ind.]
115,Ayla HALLBERG HOSSAIN,23 DEC 2006,SWE,1090,Long Jump [Long Jump ind.]
116,Karmen FOUCHE,02 JAN 2003,RSA,1089,Long Jump
117,Viktoriya BARKOVA,06 APR 2001,RUS,1089,Long Jump [Long Jump ind.]
118,Caira PETTWAY,1999,USA,1087,Long Jump [Long Jump ind.]
119,Adrianna SUŁEK,03 APR 1999,POL,1087,Long Jump [Long Jump ind.]
120,Helena BÖRNER,20 SEP 2003,GER,1086,Long Jump [Long Jump ind.]
121,Ottavia CESTONARO,12 JAN 1995,ITA,1086,Long Jump
122,Synclair SAVAGE,,USA,1084,Long Jump [Long Jump ind.]
123,Brina LIKAR,03 NOV 2005,SLO,1084,Long Jump [Long Jump ind.]
124,Rebecca CHAPMAN,27 SEP 1992,GBR,1084,Long Jump [Long Jump ind.]
125,Khyasia CALDWELL-ADAMS,23 AUG 1999,USA,1082,Long Jump [Long Jump ind.]
126,Alex MADLOCK,,USA,1082,Long Jump [Long Jump ind.]
127,Liisa-Maria LUSTI,22 AUG 2004,EST,1081,Long Jump [Long Jump ind.]
128,Ami KODAMA,27 JUN 2000,JPN,1081,Long Jump
129,Titiana MARSH,13 DEC 1999,USA,1081,Long Jump [Long Jump ind.]
130,Maria Trinidad HURTADO,12 DEC 2000,CHI,1081,Long Jump
131,Thaina GUERINO FERNANDES,04 MAR 1999,BRA,1080,Long Jump
132,Noor VIDTS,30 MAY 1996,BEL,1079,Long Jump [Long Jump ind.]
133,Lāsma ZEMĪTE,08 MAY 2003,LAT,1079,Long Jump
134,Nemata NIKIEMA,25 SEP 2003,BUR,1079,Long Jump
135,Mariah RIRINUI,29 JUN 1992,NZL,1078,Long Jump
136,Emelia SURCH,29 JUN 2003,AUS,1078,Long Jump
137,Shayla HOWELL,,USA,1078,Long Jump [Long Jump ind.]
138,Shayla BROUGHTON,21 JUL 1998,USA,1078,Long Jump [Long Jump ind.]
139,Vanessa SENA,30 MAY 2005,BRA,1078,Long Jump
140,Rūta Kate LASMANE,17 DEC 2000,LAT,1077,Long Jump
141,Makayla JACKSON,2000,USA,1076,Long Jump [Long Jump ind.]
142,Viktoriya VASEYKINA,19 MAR 1997,ANA,1076,Long Jump [Long Jump ind.]
143,Carol ZANGOBBO,11 AUG 1995,ITA,1076,Long Jump [Long Jump ind.]
144,Jade O'DOWDA,09 SEP 1999,GBR,1076,Long Jump
145,Aasha MARLER,24 DEC 1992,CAN,1075,Long Jump
146,Gerda Kerija DREIMANE,27 JAN 2004,LAT,1074,Long Jump [Long Jump ind.]
147,James NAYANA,18 OCT 1995,IND,1074,Long Jump
148,Holly MILLS,15 APR 2000,GBR,1074,Long Jump [Long Jump ind.]
149,Funminiyi OLAJIDE,04 JUN 2002,GBR,1073,Long Jump [Long Jump ind.]
150,Roksana KHUDOYAROVA,30 JAN 2001,UZB,1073,Long Jump
151,Jessie HARPER,18 APR 1996,AUS,1072,Long Jump
152,Gizem AKGÖZ,05 JAN 2001,TUR,1072,Long Jump [Long Jump ind.]
153,Tereza Elena ŠÍNOVÁ,17 AUG 2001,CZE,1072,Long Jump [Long Jump ind.]
154,Trinity SHADD-CERES,2006,CAN,1071,Long Jump
155,Linda SUCHÁ,28 SEP 2001,CZE,1070,Long Jump [Long Jump ind.]
156,Natalia BESI,05 AUG 1997,GRE,1070,Long Jump
157,Sophie WEIßENBERG,24 SEP 1997,GER,1069,Long Jump [Long Jump ind.]
158,Elisa NALDI,15 AUG 1998,ITA,1069,Long Jump [Long Jump ind.]
159,Velecia WILLIAMS,09 JUL 2002,JAM,1068,Long Jump [Long Jump ind.]
160,Jasmine AKINS,,USA,1067,Long Jump [Long Jump ind.]
161,Annie MCGUIRE,13 JUN 2001,AUS,1067,Long Jump
162,Nia ROBINSON,08 DEC 2001,JAM,1067,Long Jump [Long Jump ind.]
163,Miu KIMURA,25 AUG 2000,JPN,1066,Long Jump
164,Katharina GRÅMAN,09 DEC 2003,SWE,1066,Long Jump [Long Jump ind.]
165,Maria Natalia LONDA,29 OCT 1990,INA,1066,Long Jump
166,Breana GAMBRELL,02 MAR 2000,USA,1066,Long Jump [Long Jump ind.]
167,Tabea EITEL,27 JAN 2004,GER,1065,Long Jump
168,Iryna NERUBALSHCHUK,21 SEP 1998,UKR,1064,Long Jump [Long Jump ind.]
169,Ameia WILSON,29 NOV 2000,USA,1064,Long Jump [Long Jump ind.]
170,Ayele GERKEN,17 MAY 2000,GER,1064,Long Jump [Long Jump ind.]
171,Karolina MŁODAWSKA,04 OCT 1996,POL,1064,Long Jump [Long Jump ind.]
172,Leticia GIL,26 AUG 1991,ESP,1064,Long Jump [Long Jump ind.]
173,Yu MINEMURA,01 OCT 1994,JPN,1063,Long Jump [Long Jump ind.]
174,Michaela KUČEROVÁ,01 AUG 1992,CZE,1062,Long Jump [Long Jump ind.]
175,Anastassiya RYPAKOVA,21 SEP 2004,KAZ,1061,Long Jump [Long Jump ind.]
176,Jodie SMITH,02 NOV 2001,GBR,1061,Long Jump [Long Jump ind.]
177,Saga VANNINEN,04 MAY 2003,FIN,1061,Long Jump
178,Teodora BOBERIĆ,02 SEP 2005,SRB,1061,Long Jump
179,Maureen HERREMANS,22 OCT 1996,NED,1060,Long Jump [Long Jump ind.]
180,Molly PALMER,27 AUG 2003,GBR,1060,Long Jump
181,Alice CHIVET,08 AUG 2001,FRA,1060,Long Jump [Long Jump ind.]
182,Jenny LESTANDER,24 MAY 1998,SWE,1059,Long Jump
183,Hannah MEEK,,USA,1059,Long Jump [Long Jump ind.]
184,Maja BEDRAČ,10 SEP 1999,SLO,1059,Long Jump [Long Jump ind.]
185,Ramona Elena VERMAN,03 MAR 2004,ROU,1058,Long Jump [Long Jump ind.]
186,Thelma Nohemí FUENTES,20 AUG 1992,GUA,1057,Long Jump
187,Katie GUNN,02 JAN 2003,AUS,1057,Long Jump
188,Jessica KÄHÄRÄ,01 AUG 2001,FIN,1057,Long Jump
189,Thale LEIRFALL,12 APR 1999,NOR,1056,Long Jump [Long Jump ind.]
190,Libby BUDER,11 FEB 2004,GER,1056,Long Jump
191,Jodian STEWART,22 AUG 2001,JAM,1056,Long Jump
192,Gia REINHOLM,31 MAR 1999,FIN,1054,Long Jump
193,Taika KOILAHTI,04 DEC 1998,FIN,1053,Long Jump
194,Joane GERBER,10 JUN 2003,RSA,1053,Long Jump
195,Bo BRASSEUR,14 MAY 1998,BEL,1053,Long Jump [Long Jump ind.]
196,Dorota SKŘIVANOVÁ,26 NOV 1998,CZE,1053,Long Jump [Long Jump ind.]
197,Shaniya BENJAMIN,2002,USA,1053,Long Jump [Long Jump ind.]
198,Elizabeth WHITE,,USA,1052,Long Jump
199,Alice HOPKINS,30 DEC 1998,GBR,1052,Long Jump [Long Jump ind.]
200,Serina RIEDEL,12 APR 2003,GER,1052,Long Jump [Long Jump ind.]
201,Sruthi LAKSHMI,04 APR 1996,IND,1051,Long Jump
202,Emma MAŠTALÍŘOVÁ,27 NOV 2000,CZE,1051,Long Jump [Long Jump ind.]
203,Māra GRĪVA,04 AUG 1989,LAT,1051,Long Jump [Long Jump ind.]
204,Serena BOLDEN,15 SEP 2001,USA,1051,Long Jump [Long Jump ind.]
205,Hitomi NAKANO,23 NOV 1990,JPN,1050,Long Jump [Long Jump ind.]
206,La'Qwasia STEPNEY,04 FEB 2000,USA,1050,Long Jump [Long Jump ind.]
207,Sennah VANHOEIJEN,08 FEB 2004,BEL,1049,Long Jump [Long Jump ind.]
208,Sherin ABDUL GAFOOR,24 FEB 2000,IND,1048,Long Jump
209,Claudia CONTE,14 NOV 1999,ESP,1048,Long Jump [Long Jump ind.]
210,Veronica CRIDA,21 OCT 2001,ITA,1048,Long Jump [Long Jump ind.]
211,Melanie WINTERS,11 NOV 1993,USA,1048,Long Jump
212,Taisiya DMITRIYEVA,13 MAY 2003,RUS,1047,Long Jump [Long Jump ind.]
213,Elizabeth NDUDI,21 MAR 2005,IRL,1047,Long Jump
214,Emma PULLOLA,18 DEC 1996,FIN,1046,Long Jump [Long Jump ind.]
215,Hannah WÖRLEIN,29 FEB 2004,GER,1046,Long Jump [Long Jump ind.]
216,Maya TAKEUCHI,09 OCT 1998,JPN,1045,Long Jump [Long Jump ind.]
217,Claire AZZOPARDI,29 SEP 1999,MLT,1045,Long Jump
218,Malin STAVENOW,02 SEP 2001,GER,1045,Long Jump
219,Madisson LAWRENCE,1999,CAN,1044,Long Jump
220,Saravanan HARSHINI,10 AUG 1999,IND,1044,Long Jump
221,Julia ADAMCZYK,28 JUL 2005,POL,1044,Long Jump [Long Jump ind.]
222,Dolores MORILLAS,17 JAN 1997,ESP,1044,Long Jump [Long Jump ind.]
223,Ida RASMUSSEN,31 JAN 2003,DEN,1043,Long Jump [Long Jump ind.]
224,Anne-Mari LEHTIÖ,06 SEP 1995,FIN,1043,Long Jump
225,Eva BASTMEIJER,20 JUN 1995,NED,1043,Long Jump
226,Véronique KOSSENDA REY,23 SEP 1996,CMR,1042,Long Jump
227,Silvia KALIAŠOVÁ,04 APR 2000,SVK,1042,Long Jump [Long Jump ind.]
228,Mei JIANG,15 DEC 1994,CHN,1042,Long Jump
229,Xénia KRIZSÁN,13 JAN 1993,HUN,1042,Long Jump
230,Kristīne BLAŽEVIČA,11 DEC 2001,LAT,1042,Long Jump [Long Jump ind.]
231,Inna SYDORENKO,21 MAY 1997,UKR,1041,Long Jump [Long Jump ind.]
232,Joniar THOMAS,30 APR 2001,GRN,1041,Long Jump [Long Jump ind.]
233,Asuka GONPEI,24 APR 1997,JPN,1041,Long Jump
234,Monika LEHENOVÁ,23 APR 2002,SVK,1041,Long Jump [Long Jump ind.]
235,Elena LLOBERA,01 APR 1993,ESP,1041,Long Jump [Long Jump ind.]
236,Janaya JONES,,USA,1040,Long Jump
237,Arianna BATTISTELLA,08 JAN 2002,ITA,1040,Long Jump [Long Jump ind.]
238,Myrte VAN DER SCHOOT,16 APR 2004,NED,1040,Long Jump [Long Jump ind.]
239,Shalom OLOTU,,USA,1039,Long Jump
240,Anna LUNYOVA,01 OCT 1991,UKR,1039,Long Jump [Long Jump ind.]
241,Saﬁya JOHN,2001,TTO,1039,Long Jump [Long Jump ind.]
242,Yelena PEKHTIREVA,11 JAN 2001,AZE,1038,Long Jump
243,Jana NOVOTNÁ,26 JAN 1999,CZE,1038,Long Jump
244,Sotiria RAPTI,15 OCT 2003,GRE,1038,Long Jump [Long Jump ind.]
245,Lovisa KARLSSON,15 JAN 2000,SWE,1038,Long Jump [Long Jump ind.]
246,Ella RUSH,08 APR 2004,GBR,1038,Long Jump [Long Jump ind.]
247,Emilia KJELLBERG,03 APR 1996,SWE,1038,Long Jump [Long Jump ind.]
248,Saara KESKITALO,03 JUL 2000,FIN,1038,Long Jump
249,Emilia HAMMARSTRÖM,31 JUL 1996,SWE,1038,Long Jump [Long Jump ind.]
250,Kristina GURSKAYA,22 NOV 1996,RUS,1037,Long Jump
251,Elena DEBELIC,21 JAN 2003,SUI,1037,Long Jump [Long Jump ind.]
252,Samira ATTERMEYER,04 JAN 2004,GER,1037,Long Jump [Long Jump ind.]
253,Jasmine SCOTT-KILGO,2000,CAN,1037,Long Jump [Long Jump ind.]
254,Sydney CONLEY,11 DEC 1993,USA,1036,Long Jump [Long Jump ind.]
255,Ecem ÇAĞLAYAN,18 JAN 1998,TUR,1036,Long Jump
256,Gothandapni KARTHIKA,02 JAN 1996,IND,1036,Long Jump
257,Sandrina SPRENGEL,12 MAR 2004,GER,1035,Long Jump [Long Jump ind.]
258,Mahkaia LEE,,USA,1035,Long Jump [Long Jump ind.]
259,Mia SCERRI,26 MAR 2005,AUS,1035,Long Jump
260,Léonie CAMBOURS,31 JUL 2000,FRA,1034,Long Jump [Long Jump ind.]
261,Sara KORDEK,01 FEB 2001,POL,1034,Long Jump [Long Jump ind.]
262,Chiara-Belinda SCHULER,02 JUN 2001,AUT,1033,Long Jump [Long Jump ind.]
263,Laila LACUEY,16 FEB 2000,ESP,1033,Long Jump [Long Jump ind.]
264,Anastasia SARLANI,17 NOV 1999,GRE,1033,Long Jump [Long Jump ind.]
265,Imke DAALMANN,14 MAY 1999,GER,1033,Long Jump [Long Jump ind.]
266,Natalya KUZOVKINA,03 DEC 1998,RUS,1033,Long Jump
267,Erin MARSH,1999,USA,1032,Long Jump [Long Jump ind.]
268,Renáta VODNYÁNSZKÁ,11 JAN 2004,SVK,1032,Long Jump
269,Isabel WAKEFIELD,05 JAN 2000,GBR,1032,Long Jump [Long Jump ind.]
270,Chloe GRENADE,15 DEC 1999,AUS,1032,Long Jump
271,Lea-Jasmin RIECKE,25 APR 2000,GER,1031,Long Jump [Long Jump ind.]
272,Yelena KAVESHNIKOVA,19 FEB 1998,RUS,1031,Long Jump [Long Jump ind.]
273,Lucinda GOMES,16 APR 1995,POR,1031,Long Jump [Long Jump ind.]
274,Dreunna WASHINGTON,,USA,1031,Long Jump [Long Jump ind.]
275,Ayanna JOHNSON,1999,USA,1030,Long Jump [Long Jump ind.]
276,Marija BUKVIĆ,31 MAY 2001,SRB,1030,Long Jump
277,Kary PETRICKA,,USA,1030,Long Jump
278,Mariah TOUSSAINT,06 NOV 1992,DMA,1030,Long Jump [Long Jump ind.]
279,Roumeissa BELABIOD,28 FEB 1991,ALG,1029,Long Jump
280,Courtney LINES,,USA,1028,Long Jump [Long Jump ind.]
281,Arina MALAKHOVA,01 AUG 2000,RUS,1028,Long Jump [Long Jump ind.]
282,Ioana Sabina STIRBU,06 JAN 2003,ROU,1028,Long Jump [Long Jump ind.]
283,Alessia DANELLI,12 AUG 2000,SUI,1028,Long Jump [Long Jump ind.]
284,Alicia DAWSON,,USA,1028,Long Jump [Long Jump ind.]
285,Jazmyn SMITH,,USA,1028,Long Jump [Long Jump ind.]
286,Valeriya MOSKVITINA,06 APR 2003,RUS,1027,Long Jump
287,Jana KOŠČAK,19 MAY 2006,CRO,1027,Long Jump [Long Jump ind.]
288,Elise Hoel ULSETH,23 DEC 1999,NOR,1027,Long Jump
289,Darja SOPOVA,18 FEB 2002,LAT,1027,Long Jump [Long Jump ind.]
290,Ashleigh BENNETT,12 JAN 1999,NZL,1027,Long Jump
291,Katherine KAY SANTOS,29 OCT 1990,PHI,1026,Long Jump
292,Emma PIFFARETTI,25 JAN 2002,SUI,1026,Long Jump [Long Jump ind.]
293,Marlene LANG,25 AUG 2004,GER,1025,Long Jump [Long Jump ind.]
294,Lia Irma Sumie KITADA,09 AUG 2001,JPN,1024,Long Jump
295,Martha Valeria ARAUJO SINISTERRA,12 MAY 1996,COL,1024,Long Jump
296,Pooja SAINI,10 OCT 1999,IND,1024,Long Jump
297,Miia SILLMAN,03 JUN 1995,FIN,1024,Long Jump
298,Alyssa BANALES,11 JAN 2006,USA,1024,Long Jump [Long Jump ind.]
299,Jada SEAMAN,18 JUL 2001,USA,1024,Long Jump [Long Jump ind.]
300,Tori CARROLL,2001,USA,1023,Long Jump [Long Jump ind.]
301,Serena COLE,26 JUN 2004,JAM,1023,Long Jump
302,Sandra TÖRNROS,25 FEB 1995,SWE,1023,Long Jump
303,Taneille CRASE,06 OCT 1994,AUS,1023,Long Jump
304,Plamena CHAKÂROVA,26 APR 2005,BUL,1022,Long Jump [Long Jump ind.]
305,Bori RÓZSAHEGYI,27 JUN 2007,HUN,1022,Long Jump [Long Jump ind.]
306,Erica GRAHAM,1996,USA,1021,Long Jump [Long Jump ind.]
307,Sarah MCCARTHY,26 SEP 1995,IRL,1021,Long Jump
308,Sandra BABU,03 JUL 2001,IND,1021,Long Jump
309,Lydia BOLL,01 DEC 1999,SUI,1021,Long Jump
310,Delta AMIDZOVSKI,23 AUG 2006,AUS,1021,Long Jump
311,Celine ALBISSER,05 MAY 1996,SUI,1020,Long Jump
312,Konstantina BERTSIMA,21 JUL 2003,GRE,1020,Long Jump
313,Izzy GOUDROS,12 AUG 2003,CAN,1020,Long Jump [Long Jump ind.]
314,Fiona AHOLU-FUTSE,08 DEC 2000,FRA,1020,Long Jump
315,Sydney WILLITS,,USA,1020,Long Jump [Long Jump ind.]
316,Nicola ADER,08 MAY 1998,GER,1020,Long Jump [Long Jump ind.]
317,Urša MATOTEK,31 MAY 2002,SLO,1019,Long Jump [Long Jump ind.]
318,Ruth HILDEBRAND,16 OCT 2004,GER,1019,Long Jump
319,Kitija Paula MELNBĀRDE,10 FEB 2001,LAT,1019,Long Jump [Long Jump ind.]
320,Annette NIELSEN,29 JAN 1996,DEN,1018,Long Jump [Long Jump ind.]
321,Neea KÄYHKÖ,17 JAN 2002,FIN,1018,Long Jump [Long Jump ind.]
322,Audrey LEDUC,09 MAR 1999,CAN,1018,Long Jump [Long Jump ind.]
323,Ashley MCELMURRY,,USA,1018,Long Jump [Long Jump ind.]
324,Anna ĆURKOVIĆ,23 JUL 2006,CRO,1018,Long Jump
325,Kayla WOODS,,USA,1018,Long Jump [Long Jump ind.]
326,Milana SADOVSKAYA,21 FEB 2004,RUS,1017,Long Jump [Long Jump ind.]
327,Avery MCMULLEN,2000,USA,1017,Long Jump [Long Jump ind.]
328,Grace EMINETH,,USA,1017,Long Jump
329,Asia POE,1999,USA,1016,Long Jump [Long Jump ind.]
330,Sarolta KRISZT,28 OCT 2006,HUN,1016,Long Jump [Long Jump ind.]
331,Cheyenne WILLIAMSON,,USA,1016,Long Jump [Long Jump ind.]
332,Bailey GOLDEN,1999,USA,1016,Long Jump [Long Jump ind.]
333,Chia-Li HSIANG,13 SEP 2000,TPE,1016,Long Jump
334,Yuliya SOKHATSKAYA,12 DEC 2001,RUS,1016,Long Jump [Long Jump ind.]
335,Claudia PRIETO,19 JAN 2000,ESP,1016,Long Jump [Long Jump ind.]
336,Leah JONES,1999,CAN,1015,Long Jump [Long Jump ind.]
337,Jade BONTKE,,USA,1015,Long Jump
338,Raelyn ROBERSON,,USA,1015,Long Jump [Long Jump ind.]
339,Payton KIRK,,USA,1015,Long Jump [Long Jump ind.]
340,Alao TOSIN,21 SEP 2000,USA,1014,Long Jump [Long Jump ind.]
341,Amira ADUMA,25 JAN 1999,USA,1014,Long Jump [Long Jump ind.]
342,Louise MARAVAL,31 JUL 2001,FRA,1014,Long Jump [Long Jump ind.]
343,Lyn'Nikka VANCE,2001,USA,1014,Long Jump [Long Jump ind.]
344,Anna RUGOWSKA,26 MAY 2004,POL,1013,Long Jump [Long Jump ind.]
345,Irma GUNNARSDÓTTIR,04 FEB 1998,ISL,1013,Long Jump
