Place,Competitor,DOB,Unnamed: 3,Score,Event List
172,Cora SALAS,27 SEP 1995,ESP,1050,Long Jump [Long Jump ind.]
172,Lucie KIENAST,01 JUN 2001,GER,1050,Long Jump [Long Jump ind.]
175,Celeste MUCCI,11 AUG 1999,AUS,1049,Long Jump
175,Kreete VERLIN,14 FEB 1997,EST,1049,Long Jump [Long Jump ind.]
177,Sarah ABRAMS,11 JAN 1993,GBR,1048,Long Jump [Long Jump ind.]
177,Nea LENTO,07 MAR 2002,FIN,1048,Long Jump [Long Jump ind.]
177,Anna BÜHLER,03 JUN 1997,GER,1048,Long Jump
180,Sandra LATRACE,10 MAR 1997,CAN,1047,Long Jump [Long Jump ind.]
180,Annie MCGUIRE,13 JUN 2001,AUS,1047,Long Jump
180,Mercy Uyoyo ABIRE,20 JUL 1997,NGR,1047,Long Jump [Long Jump ind.]
180,Ijeoma UCHE,19 JUL 1999,USA,1047,Long Jump [Long Jump ind.]
180,Margaux JONES,11 FEB 1997,USA,1047,Long Jump [Long Jump ind.]
185,Yuliya FIRSOVA,23 JUL 1994,UKR,1046,Long Jump [Long Jump ind.]
185,Alonie SUTTON,19 DEC 1999,USA,1046,Long Jump [Long Jump ind.]
187,Carol ZANGOBBO,11 AUG 1995,ITA,1045,Long Jump
187,Lovisa KARLSSON,15 JAN 2000,SWE,1045,Long Jump [Long Jump ind.]
187,Marie-jeanne OUREGA,04 APR 1997,FRA,1045,Long Jump [Long Jump ind.]
187,Xiaoqin YE,08 APR 1998,CHN,1045,Long Jump [Long Jump ind.]
191,Lucia VADLEJCH,08 NOV 1988,SVK,1044,Long Jump [Long Jump ind.]
191,Tina PRÖGER,11 FEB 1995,GER,1044,Long Jump [Long Jump ind.]
191,Yanisley CARRIÓN,09 OCT 2001,CUB,1044,Long Jump
191,Viershanie LATHAM,01 AUG 1995,USA,1044,Long Jump [Long Jump ind.]
191,Samantha DALE,30 JUN 2001,AUS,1044,Long Jump
196,Roosa MÄÄTTÄLÄ,04 FEB 1997,FIN,1043,Long Jump [Long Jump ind.]
196,Ivy WALKER,,USA,1043,Long Jump [Long Jump ind.]
196,Jewel SMITH,,USA,1043,Long Jump [Long Jump ind.]
196,Huijin LEE,25 NOV 1998,KOR,1043,Long Jump
196,Sarah WARNOCK,05 JUN 1991,GBR,1043,Long Jump [Long Jump ind.]
196,Oxana KORENEVA,29 SEP 1992,GRE,1043,Long Jump [Long Jump ind.]
202,Adéla ZÁHOROVÁ,13 NOV 1999,CZE,1042,Long Jump
202,Sachi KAYAMA,22 SEP 1996,AUS,1042,Long Jump
202,Linda SUCHÁ,28 SEP 2001,CZE,1042,Long Jump
205,Amanda HANSSON,19 OCT 1999,SWE,1041,Long Jump [Long Jump ind.]
205,Anna KŘÍŽKOVÁ,11 APR 1994,CZE,1041,Long Jump [Long Jump ind.]
205,Melanie WINTERS,,USA,1041,Long Jump [Long Jump ind.]
205,Anna Jade KEEFER,26 DEC 1998,USA,1041,Long Jump [Long Jump ind.]
209,Sophie WEIßENBERG,24 SEP 1997,GER,1039,Long Jump
209,Parinya CHUAIMAROENG,16 DEC 1997,THA,1039,Long Jump
209,Malina REICHERT,1998,GER,1039,Long Jump [Long Jump ind.]
212,Luisairys TOLEDO,29 FEB 1992,VEN,1038,Long Jump
212,Erica BOUGARD,26 JUL 1993,USA,1038,Long Jump [Long Jump ind.]
214,Kandace THOMAS,,USA,1037,Long Jump [Long Jump ind.]
214,Sachiko MASUMI,20 DEC 1984,JPN,1037,Long Jump
214,Andriele Raiana ZANDER,17 OCT 2000,BRA,1037,Long Jump
214,Nadine BROERSEN,29 APR 1990,NED,1037,Long Jump [Long Jump ind.]
218,Kieshonna BROOKS,20 MAR 1998,SKN,1036,Long Jump [Long Jump ind.]
218,Veronica CRIDA,21 OCT 2001,ITA,1036,Long Jump
218,Asia POE,1999,USA,1036,Long Jump [Long Jump ind.]
218,Elizabeth LÓPEZ,21 NOV 1991,MEX,1036,Long Jump [Long Jump ind.]
222,. HARSHINI,10 AUG 1999,IND,1035,Long Jump
222,Sijia GUO,14 FEB 1999,CHN,1035,Long Jump [Long Jump ind.]
222,Natasha DICKS,06 JUL 1995,USA,1035,Long Jump
222,Maria Trinidad HURTADO,12 DEC 2000,CHI,1035,Long Jump
226,Verena PREINER,01 FEB 1995,AUT,1034,Long Jump [Long Jump ind.]
226,Shylia RILEY,,USA,1034,Long Jump [Long Jump ind.]
226,Natalia BENEDYKCIŃSKA,22 JAN 2000,POL,1034,Long Jump [Long Jump ind.]
226,Tanalya GORDON,2000,USA,1034,Long Jump
226,Yang YANG,23 AUG 2001,CHN,1034,Long Jump [Long Jump ind.]
231,Emma PIFFARETTI,25 JAN 2002,SUI,1033,Long Jump [Long Jump ind.]
231,Hope BENDER,02 JAN 1997,USA,1033,Long Jump
231,Chantoba BRIGHT,04 APR 2000,GUY,1033,Long Jump [Long Jump ind.]
231,Simona SIMEONOVA,22 JUN 2000,BUL,1033,Long Jump [Long Jump ind.]
231,Elin LARSSON,1994,SWE,1033,Long Jump [Long Jump ind.]
236,Jessica KÄHÄRÄ,01 AUG 2001,FIN,1032,Long Jump [Long Jump ind.]
236,Tara YORO,25 DEC 1997,NED,1032,Long Jump
236,Chang ZOU,01 APR 1996,CHN,1032,Long Jump [Long Jump ind.]
236,Ruth USORO,08 OCT 1997,NGR,1032,Long Jump [Long Jump ind.]
236,Lisa MAIHÖFER,28 OCT 1998,GER,1032,Long Jump [Long Jump ind.]
241,Madisen RICHARDS,15 NOV 1996,USA,1031,Long Jump
241,Sofia ZANOTTI,07 MAY 2000,ITA,1031,Long Jump
241,Miia SILLMAN,03 JUN 1995,FIN,1031,Long Jump [Long Jump ind.]
241,Nicola ADER,1998,GER,1031,Long Jump
241,Gabby LEON,17 JUN 1999,USA,1031,Long Jump [Long Jump ind.]
241,Zhane SMITH,25 APR 1999,USA,1031,Long Jump [Long Jump ind.]
241,Audrey KYRIACOU,06 APR 1997,AUS,1031,Long Jump
241,Kira KYTÖLÄ,25 JUN 1993,FIN,1031,Long Jump [Long Jump ind.]
249,Taylor DELOACH,22 OCT 1997,USA,1030,Long Jump [Long Jump ind.]
249,Kelsey BERRYMAN,04 FEB 1992,NZL,1030,Long Jump
249,Adrianna SUŁEK,03 APR 1999,POL,1030,Long Jump [Long Jump ind.]
249,Sara LUKIĆ,30 MAY 1999,SRB,1030,Long Jump [Long Jump ind.]
249,Lissandra Maysa CAMPOS,06 FEB 2002,BRA,1030,Long Jump
249,Chelsey COLE,15 JAN 1999,USA,1030,Long Jump [Long Jump ind.]
249,Caelyn HARRIS,,USA,1030,Long Jump
256,Emilia KJELLBERG,03 APR 1996,SWE,1029,Long Jump [Long Jump ind.]
256,Breana GAMBRELL,02 MAR 2000,USA,1029,Long Jump [Long Jump ind.]
256,Noor VIDTS,30 MAY 1996,BEL,1029,Long Jump
256,Thelma Nohemí FUENTES,20 AUG 1992,GUA,1029,Long Jump [Long Jump ind.]
256,Annastacia FORRESTER,04 OCT 1996,JAM,1029,Long Jump [Long Jump ind.]
261,Monae' NICHOLS,,USA,1028,Long Jump [Long Jump ind.]
261,Janel PATE,05 NOV 1996,USA,1028,Long Jump [Long Jump ind.]
261,Leonie CAMBOURS,31 JUL 2000,FRA,1028,Long Jump [Long Jump ind.]
261,Eszter BAJNOK,26 APR 1997,HUN,1028,Long Jump [Long Jump ind.]
261,Thaina GUERINO FERNANDES,04 MAR 1999,BRA,1028,Long Jump
261,Nathalie BUSCHUNG,02 MAR 1996,GER,1028,Long Jump [Long Jump ind.]
261,Jaden MATTOX,,USA,1028,Long Jump [Long Jump ind.]
268,Georgia WAHL,,USA,1027,Long Jump [Long Jump ind.]
268,Ioanna IOANNOU,22 JUL 1999,GRE,1027,Long Jump
268,S.L.Sarangi SILVA,27 OCT 1996,SRI,1027,Long Jump
271,Michelle ATHERLEY,12 DEC 1995,USA,1026,Long Jump [Long Jump ind.]
271,Fatim AFFESSI,08 JUL 1993,SUI,1026,Long Jump [Long Jump ind.]
271,Yana NIKULINA,02 JUL 1990,RUS,1026,Long Jump [Long Jump ind.]
274,Emily OMAHEN,1993,CAN,1025,Long Jump
274,Qingling WANG,14 JAN 1993,CHN,1025,Long Jump
274,Sarah LAGGER,03 SEP 1999,AUT,1025,Long Jump [Long Jump ind.]
274,Benita KAPPERT,2002,GER,1025,Long Jump [Long Jump ind.]
274,Bo BRASSEUR,14 MAY 1998,BEL,1025,Long Jump [Long Jump ind.]
279,Monique GRANT,,JAM,1024,Long Jump [Long Jump ind.]
280,Aleksandra YEVSTYUNINA,08 JUL 1993,RUS,1023,Long Jump [Long Jump ind.]
280,Weronika GRZELAK,19 MAR 1997,POL,1023,Long Jump [Long Jump ind.]
280,Destiny COPELAND,1999,USA,1023,Long Jump [Long Jump ind.]
280,Jada SEAMAN,,USA,1023,Long Jump [Long Jump ind.]
280,Alessia DANELLI,12 AUG 2000,SUI,1023,Long Jump [Long Jump ind.]
285,Chari HAWKINS,21 MAY 1991,USA,1022,Long Jump [Long Jump ind.]
285,Augustė REGALAITĖ,24 MAR 1998,LTU,1022,Long Jump [Long Jump ind.]
287,Kateřina CACHOVÁ,26 FEB 1990,CZE,1021,Long Jump
287,Janika BAARCK,01 SEP 1999,GER,1021,Long Jump
287,Victoria JOSSE,29 OCT 2000,FRA,1021,Long Jump
290,Valeria QUISPE,02 SEP 1997,BOL,1020,Long Jump
291,Mia Alexia PONTOPARIA,26 JAN 1996,FRA,1019,Long Jump [Long Jump ind.]
291,Kateřina DVOŘÁKOVÁ,10 MAY 1997,CZE,1019,Long Jump [Long Jump ind.]
291,Leah MORAN,,USA,1019,Long Jump [Long Jump ind.]
291,Jasmine LEW,2000,CAN,1019,Long Jump [Long Jump ind.]
291,Yu WANG,07 FEB 2000,CHN,1019,Long Jump [Long Jump ind.]
296,Sophia FALCO,07 JUL 1999,USA,1018,Long Jump [Long Jump ind.]
296,Ashleigh BENNETT,12 JAN 1999,NZL,1018,Long Jump
296,Hannah MORRIS,,USA,1018,Long Jump [Long Jump ind.]
299,Carlijn TER LAAK,16 FEB 1997,NED,1017,Long Jump [Long Jump ind.]
299,Tatiana AHOLOU,26 NOV 2000,CAN,1017,Long Jump [Long Jump ind.]
301,Barbora DVOŘÁKOVÁ,10 MAY 1997,CZE,1016,Long Jump [Long Jump ind.]
301,Grit SADEIKO,29 JUL 1989,EST,1016,Long Jump
301,Anjani PULWANSA,,SRI,1016,Long Jump
301,Shi-Han HUANG,12 NOV 1997,TPE,1016,Long Jump
301,Taylor MIDDLETON,,USA,1016,Long Jump [Long Jump ind.]
301,Diana Ana Maria ION,27 NOV 2000,ROU,1016,Long Jump [Long Jump ind.]
301,Daniela VOLNÁ,13 JUN 2002,CZE,1016,Long Jump [Long Jump ind.]
301,Mia Guldteig LIEN,30 AUG 2003,NOR,1016,Long Jump [Long Jump ind.]
301,Yu MINEMURA,01 OCT 1994,JPN,1016,Long Jump
310,Lanae-Tava THOMAS,28 JAN 2001,USA,1015,Long Jump [Long Jump ind.]
310,Yelyzaveta BABIY,24 JUL 1997,UKR,1015,Long Jump [Long Jump ind.]
310,Laura PANTEAU,,USA,1015,Long Jump
310,Taylor WOODS,,USA,1015,Long Jump
310,Serina RIEDEL,2003,GER,1015,Long Jump [Long Jump ind.]
315,Tereza Elena ŠÍNOVÁ,17 AUG 2001,CZE,1014,Long Jump [Long Jump ind.]
315,Yekaterina KHALYUTINA,16 JAN 1991,RUS,1014,Long Jump [Long Jump ind.]
315,Birte DAMERIUS,13 DEC 1991,GER,1014,Long Jump [Long Jump ind.]
315,Lucinda GOMES,16 APR 1995,POR,1014,Long Jump [Long Jump ind.]
315,Oksana MARTYNOVA,11 SEP 1996,UKR,1014,Long Jump [Long Jump ind.]
315,Mollie GRIBBIN,13 MAR 1994,USA,1014,Long Jump [Long Jump ind.]
321,Symone WASHINGTON,2000,USA,1013,Long Jump [Long Jump ind.]
321,Olaia Gisela BECERRIL,16 JUL 2001,ESP,1013,Long Jump [Long Jump ind.]
321,Naomi FERDINAND,1998,USA,1013,Long Jump [Long Jump ind.]
321,Charde GOLLIDAY,,USA,1013,Long Jump [Long Jump ind.]
321,Mikaelle ASSANI,2002,GER,1013,Long Jump [Long Jump ind.]
326,Qili SHEN,11 OCT 1995,CHN,1012,Long Jump [Long Jump ind.]
327,Alysah HICKEY,,USA,1011,Long Jump [Long Jump ind.]
327,Live HAUGSTAD HILTON,12 SEP 1999,NOR,1011,Long Jump [Long Jump ind.]
327,Barbora HŮLKOVÁ,17 NOV 2001,CZE,1011,Long Jump
327,Maite BEERNAERT,14 NOV 2001,BEL,1011,Long Jump
327,Janile ROGERS,1996,USA,1011,Long Jump
327,Breanna ECKELS,1998,USA,1011,Long Jump [Long Jump ind.]
327,Mei JIANG,15 DEC 1994,CHN,1011,Long Jump [Long Jump ind.]
327,Soriane SORHAINDO,2001,FRA,1011,Long Jump [Long Jump ind.]
335,Annie KUNZ,16 FEB 1993,USA,1010,Long Jump [Long Jump ind.]
335,Titiana MARSH,13 DEC 1999,USA,1010,Long Jump [Long Jump ind.]
335,Mariia HORIELOVA,16 NOV 2002,UKR,1010,Long Jump [Long Jump ind.]
338,Charlotte PIERRE,18 APR 1996,FRA,1009,Long Jump [Long Jump ind.]
338,Emmi MÄKINEN,29 MAY 1993,FIN,1009,Long Jump
340,Dilini AMARASEKARA,,USA,1008,Long Jump [Long Jump ind.]
340,Alina YABLOKOVA,27 SEP 2000,UZB,1008,Long Jump [Long Jump ind.]
342,Ruby MILLET,04 MAY 2001,IRL,1007,Long Jump [Long Jump ind.]
342,Angelika FAKA,15 JAN 1996,POL,1007,Long Jump [Long Jump ind.]
342,Maya TAKEUCHI,09 OCT 1998,JPN,1007,Long Jump
345,Kristina Stensvoll REPPE,03 APR 2000,NOR,1006,Long Jump [Long Jump ind.]
345,Pauline HONDEMA,2000,NED,1006,Long Jump [Long Jump ind.]
