Place,Competitor,DOB,Unnamed: 3,Score,Event List
205,Pippi Lotta ENOK,19 AUG 2002,EST,1061,Long Jump
206,Bori RÓZSAHEGYI,27 JUN 2007,HUN,1060,Long Jump
207,Jonon YOUNG,01 MAY 2000,USA,1060,Long Jump
208,Anastasiya KUKUSHKINA,09 JUL 2004,RUS,1060,Long Jump
209,Phoebe EDWARDS,16 FEB 1998,NZL,1059,Long Jump
210,Fayza Issaka ABDOU KERIM,14 APR 1996,TOG,1059,Long Jump
211,Shaniya BENJAMIN,2002,USA,1059,Long Jump
212,Rohanna SUDLOW,04 AUG 2006,JAM,1059,Long Jump
213,Lea-Jasmin RIECKE,25 APR 2000,GER,1058,Long Jump
214,Vasiliki CHAITIDOU,10 FEB 2000,GRE,1058,Long Jump
215,Elizabeth WHITE,29 FEB 2000,USA,1057,Long Jump
216,Jenelle ROGERS,17 AUG 2002,USA,1057,Long Jump
217,Marie-jeanne OUREGA,04 APR 1997,CIV,1056,Long Jump
218,Jéssica BARREIRA,29 JAN 1997,POR,1056,Long Jump
219,Camille LE ROUX,10 NOV 2006,FRA,1056,Long Jump
220,Nastassia DROZD,19 DEC 2004,BLR,1055,Long Jump
221,Caitlin SIMMONS,,USA,1055,Long Jump
222,Ion KONDO,17 APR 2006,JPN,1055,Long Jump
223,Moumita MONDAL,09 DEC 2001,IND,1055,Long Jump
224,Anastassiya RYPAKOVA,21 SEP 2004,KAZ,1055,Long Jump
225,Huijin LEE,25 NOV 1998,KOR,1053,Long Jump
226,Evelina OLSSON,03 MAR 2008,SWE,1053,Long Jump
227,Galina NIKOLOVA,22 JAN 1994,BUL,1053,Long Jump
228,Yuliya SOKHATSKAYA,12 DEC 2001,RUS,1053,Long Jump
229,Alyssa HOPE,,USA,1052,Long Jump
230,Kiana DAVIS,22 DEC 1994,USA,1052,Long Jump
231,Anastasiya KOBYLYANSKIKH,17 AUG 2006,RUS,1052,Long Jump
232,Tess STAPLETON,,USA,1052,Long Jump
233,Dana Alejandra JIMENEZ,04 JUN 2005,COL,1052,Long Jump
234,Sofie DOKTER,19 DEC 2002,NED,1052,Long Jump
235,Mei JIANG,15 DEC 1994,CHN,1051,Long Jump
236,Yang YANG,23 AUG 2001,CHN,1051,Long Jump
237,Alliyah MCNEIL,25 SEP 2001,JAM,1050,Long Jump
238,Nikolia POIRAZIDI,08 JUL 2004,GRE,1050,Long Jump
239,Arianna BATTISTELLA,08 JAN 2002,ITA,1050,Long Jump
240,Maud ZEFFOU POATY,10 APR 2003,FRA,1050,Long Jump
241,Iryna NERUBALSHCHUK,21 SEP 1998,UKR,1049,Long Jump
242,Sandrina SPRENGEL,12 MAR 2004,GER,1049,Long Jump
243,Jadin O'BRIEN,08 MAY 2002,USA,1049,Long Jump
244,Sennah VANHOEIJEN,08 FEB 2004,BEL,1048,Long Jump
245,Pavana NAGARAJ,07 NOV 2005,IND,1048,Long Jump
246,Hailey COEY,,USA,1048,Long Jump
247,Skylynn TOWNSEND,21 JUL 2005,USA,1048,Long Jump
248,Thaina GUERINO FERNANDES,14 MAR 1999,BRA,1048,Long Jump
249,Lauren CALLAGHAN,04 MAR 2002,IRL,1047,Long Jump
250,Melanie WINTERS,11 NOV 1993,USA,1047,Long Jump
251,Serina RIEDEL,12 APR 2003,GER,1047,Long Jump
252,Katharina GRÅMAN,09 DEC 2003,SWE,1047,Long Jump
253,Yuzi CHEN,21 DEC 2003,CHN,1047,Long Jump
254,Jeong-mi YU,02 APR 1994,KOR,1046,Long Jump
255,Michelle ATHERLEY,09 DEC 1995,USA,1045,Long Jump
256,Alysah HICKEY,08 MAY 2001,USA,1044,Long Jump
257,Kateřina ČERNOCKÁ,11 DEC 2005,CZE,1044,Long Jump
258,Sienna MACDONALD,15 AUG 2002,CAN,1044,Long Jump
259,Aasha MARLER GOODWILER,24 DEC 1992,CAN,1044,Long Jump
260,Iben CARNHED,03 SEP 2001,NOR,1043,Long Jump
261,Inese BEMBERE,19 JAN 2006,LAT,1043,Long Jump
262,Victoria ZANOLLI,26 NOV 2005,ARG,1043,Long Jump
263,Brina LIKAR,03 NOV 2005,SLO,1043,Long Jump
264,Sofiya FOFANOVA,06 APR 2005,RUS,1043,Long Jump
265,Helena BRICH,29 APR 1999,GER,1043,Long Jump
266,Taye HOLKER,,USA,1042,Long Jump
267,Maité BEERNAERT,14 NOV 2001,BEL,1042,Long Jump
268,Maria Trinidad HURTADO,12 DEC 2000,CHI,1042,Long Jump
269,Anna ĆURKOVIĆ,23 JUL 2006,CRO,1042,Long Jump
270,Monika LEHENOVÁ,23 APR 2002,SVK,1042,Long Jump
271,Chiara SMERALDO,13 FEB 2002,ITA,1042,Long Jump
272,Live HAUGSTAD HILTON,12 SEP 1999,NOR,1042,Long Jump
273,Zuzanna SZTACHAŃSKA,28 DEC 2001,POL,1041,Long Jump
274,Moyo BARDI,17 JUL 2005,AUT,1041,Long Jump
275,Annalisa REDMOND,2002,GUY,1040,Long Jump
276,Ioana Sabina STIRBU,06 JAN 2003,ROU,1040,Long Jump
277,Yasemin Zehra BÖREKÇI,03 JUL 2002,TUR,1040,Long Jump
278,Avery MCMULLEN,12 OCT 2000,USA,1040,Long Jump
279,Weronika KLIMACKA,19 APR 1996,POL,1040,Long Jump
280,Jovana MIĆIĆ,11 AUG 2005,SRB,1039,Long Jump
281,Imani MOORE,2003,USA,1039,Long Jump
282,Leigh THOMPSON,07 DEC 1998,GBR,1039,Long Jump
283,Dominique BIRON,,USA,1039,Long Jump
284,Cajsa AUGUSTSSON,21 MAR 2002,SWE,1038,Long Jump
285,Giulia RICCARDI,12 MAY 2003,ITA,1037,Long Jump
286,Fiona AHOLU-FUTSE,08 DEC 2000,FRA,1037,Long Jump
287,Elīza Marija KRAULE,26 JUN 2001,LAT,1036,Long Jump
288,Akira KOBAYASHI,18 SEP 1999,JPN,1036,Long Jump
289,Inna SYDORENKO,21 MAY 1997,UKR,1035,Long Jump
290,Milenne HABASH,2002,CAN,1035,Long Jump
291,Anastasia SARLANI,17 NOV 1999,GRE,1035,Long Jump
292,Ida RASMUSSEN,31 JAN 2003,DEN,1034,Long Jump
293,Lia Irma Sumie KITADA,09 AUG 2001,JPN,1034,Long Jump
294,Nagisa YAMAMOTO,25 AUG 1998,JPN,1034,Long Jump
295,Jirah SIDBERRY,,USA,1034,Long Jump
296,Violetta RAZBEYKO,19 JUN 2003,RUS,1034,Long Jump
297,Yan HU,13 FEB 2001,CHN,1034,Long Jump
298,Rosmaiby QUESADA,15 MAR 2006,CUB,1033,Long Jump
299,Kristina TOSSAS,,USA,1033,Long Jump
300,Viviany ALMEIDA,22 JUN 2009,BRA,1033,Long Jump
301,Lena GOODEN,05 OCT 2005,USA,1033,Long Jump
302,Sotiria RAPTI,15 OCT 2003,GRE,1032,Long Jump
303,Saana PEURA,19 JAN 2003,FIN,1032,Long Jump
304,Madushani HERATH,04 MAY 2005,SRI,1031,Long Jump
305,Eunice ILUNGA MBUYI,01 JUL 2002,FRA,1031,Long Jump
306,Ella SCALLY,,USA,1031,Long Jump
307,Jodie SMITH,02 NOV 2001,GBR,1030,Long Jump
308,Stefanie SCHINDLER,17 JUN 1999,SUI,1030,Long Jump
309,Tesia THOMAS,01 OCT 2002,USA,1030,Long Jump
310,Pia MEßING,07 AUG 2005,GER,1030,Long Jump
311,Morgan DAVIS,10 AUG 2005,USA,1030,Long Jump
312,Renáta VODNYÁNSZKÁ,11 JAN 2004,SVK,1029,Long Jump
313,Chiara GALVANI,25 JUL 2001,ITA,1029,Long Jump
314,Yatong DING,20 AUG 2002,CHN,1029,Long Jump
315,Malin MARMBRANDT OTTERLING,29 APR 1985,SWE,1029,Long Jump
316,Lingfang TIAN,26 JAN 2002,CHN,1029,Long Jump
317,Anaelle IMBERT,13 JUL 2004,FRA,1029,Long Jump
318,Miracle AILES,,USA,1029,Long Jump
319,Shion HASHIMOTO,10 OCT 2006,JPN,1028,Long Jump
320,Enie DANGELMAIER,19 JUN 2003,GER,1028,Long Jump
321,Ella RUSH,08 APR 2004,GBR,1028,Long Jump
322,Pepa GOMBAU,26 JUL 2002,ESP,1028,Long Jump
323,Yanisley CARRIÓN,09 OCT 2001,CUB,1027,Long Jump
324,Brittany CARROLL,30 NOV 2000,AUS,1027,Long Jump
325,Sara LUKIĆ,30 MAY 1999,SRB,1027,Long Jump
326,Lívia HÜBSCHOVÁ,04 SEP 2004,SVK,1027,Long Jump
327,Anna HALL,23 MAR 2001,USA,1026,Long Jump
328,Omaria GORDON,05 SEP 2005,USA,1026,Long Jump
329,Marianna ZAFEIRIDOU,24 MAY 2007,GRE,1026,Long Jump
330,Alice CHIVET,08 AUG 2001,FRA,1025,Long Jump
331,Pauline BIKEMBO,05 NOV 2002,FRA,1025,Long Jump
332,Shi SHI,23 MAR 2001,CHN,1025,Long Jump
333,Valeriya MOSKVITINA,06 APR 2003,RUS,1025,Long Jump
334,Emma SEETOO,,USA,1025,Long Jump
335,Yuka NAKAO,14 JUN 2003,JPN,1025,Long Jump
336,Molly WISE,,USA,1025,Long Jump
337,Alyssa LOWE,29 JUN 2003,AUS,1024,Long Jump
338,Dimitra GILTIDOU,22 DEC 2001,GRE,1024,Long Jump
339,Raissa ROMAO,04 MAR 2003,BRA,1024,Long Jump
340,Lena ANOCHILI,2007,GER,1024,Long Jump
341,Sandra Milena FERRARI,01 JAN 2003,ITA,1024,Long Jump
342,Yanqi CHEN,01 NOV 2006,CHN,1024,Long Jump
343,Rinoa MIYAMOTO,24 FEB 2006,JPN,1024,Long Jump
344,Katelyn ADEL,23 OCT 2002,SUI,1023,Long Jump
345,Paula DARUICH VELIT,27 APR 2004,PER,1023,Long Jump
346,Tabea EITEL,27 JAN 2004,GER,1023,Long Jump
347,Eve DIVINITY,11 AUG 2004,USA,1022,Long Jump
348,Michelle GRAHAM,,USA,1022,Long Jump
349,Saliyya GUISSE,08 JUL 1996,BEL,1022,Long Jump
350,Bora BOCZONÁDI,13 MAY 2007,HUN,1022,Long Jump
351,Eliise ANIJALG,03 OCT 2001,EST,1022,Long Jump
352,Soudatou NIANG,12 DEC 2007,FRA,1022,Long Jump
353,Carolina-Andreea PUNGA,2010,ROU,1022,Long Jump
354,Hannah SANDILANDS,06 DEC 1996,NZL,1021,Long Jump
355,Salma ABDULHAMID HAMED,18 DEC 2004,EGY,1021,Long Jump
356,Daniela VACA,15 MAR 2004,BOL,1021,Long Jump
357,Finja KÖCHLING,23 NOV 2004,GER,1021,Long Jump
358,Lucinda GOMES,16 APR 1995,POR,1021,Long Jump
359,Adeyah BREWSTER,20 DEC 2002,BAR,1020,Long Jump
360,Anna VISIBELLI,01 JAN 1993,ITA,1020,Long Jump
361,Elena LLOBERA,01 APR 1993,ESP,1020,Long Jump
362,Magdalena PERIĆ,29 OCT 2001,CRO,1019,Long Jump
363,Gyu-na KIM,09 FEB 1990,KOR,1019,Long Jump
364,Sydney JOHNSON,,USA,1019,Long Jump
365,Augustine BLANC-BOEKHOLT,18 JUN 2000,FRA,1019,Long Jump
366,Viktória MOLNÁR,04 NOV 2007,HUN,1019,Long Jump
367,Geena DAVY,27 FEB 2007,AUS,1019,Long Jump
368,Ella ALVELIN MALM,31 MAY 2008,SWE,1019,Long Jump
369,Katharina FLAIG,11 JAN 2002,GER,1019,Long Jump
370,Ana Rita SILVA,20 DEC 2000,POR,1019,Long Jump
371,Anna PANENKO,12 NOV 2005,EST,1018,Long Jump
372,Ayanna JONES,2003,USA,1018,Long Jump
373,Xiamara YOUNG,25 MAY 2003,USA,1018,Long Jump
374,Hanna Paulina NAVODNIK,09 JUN 2003,SLO,1018,Long Jump
375,Marie JUNG,15 NOV 2003,GER,1017,Long Jump
376,Gabriella PERES PINTO,25 JUL 1999,BRA,1017,Long Jump
377,Juliette LARACUENTE-HUEBNER,,USA,1017,Long Jump
378,Sandra SOGOYOU,15 SEP 1991,FRA,1017,Long Jump
379,Nelly SOHN,2006,GER,1017,Long Jump
380,Soizick NLEND,20 MAR 2006,FRA,1017,Long Jump
381,Matsidiso MAKGATO,03 JAN 2007,RSA,1017,Long Jump
382,Diamantina DEDOLA,10 JUN 2003,FRA,1017,Long Jump
383,Joana FIODOROVAITÉ,21 OCT 2007,LTU,1016,Long Jump
384,Bariborve DEEBOM,24 MAR 2005,USA,1016,Long Jump
385,Thale LEIRFALL,12 APR 1999,NOR,1016,Long Jump
386,Ashley MCELMURRY,10 MAY 2001,USA,1016,Long Jump
387,Josie KRONE,12 MAR 2005,GER,1016,Long Jump
388,Noemi SEMPERE,21 MAR 1997,ESP,1016,Long Jump
389,Ruby JERGES,18 MAR 2004,GBR,1016,Long Jump
390,Peace OMONZANE,2004,CAN,1015,Long Jump
391,Luna ARNAS,26 APR 2008,ESP,1015,Long Jump
392,Nicola KONDZIELLA,06 MAR 2002,GER,1015,Long Jump
393,Hui CHEN,06 JUL 2004,CHN,1015,Long Jump
394,Yi ZHU,14 JUL 2003,CHN,1014,Long Jump
395,Charlotte GOLDSMITH,25 APR 2006,NZL,1014,Long Jump
396,Izzy GOUDROS,12 AUG 2003,CAN,1014,Long Jump
397,Olga SZLACHTA,08 AUG 2006,POL,1014,Long Jump
398,Hikaru AKEBOSHI,25 DEC 1998,JPN,1014,Long Jump
399,Kristīne BLAŽEVIČA,11 DEC 2001,LAT,1014,Long Jump
400,Brenda Džiliana APSĪTE,23 SEP 2008,LAT,1014,Long Jump
401,Sydnee BURR,07 JUN 2006,USA,1014,Long Jump
