Place,Competitor,DOB,Unnamed: 3,Score,Event List
76,Vladimir VUKICEVIC,06 MAY 1991,NOR,1130,110mH [60mH ind.]
77,Max HRELJA,30 JAN 1998,SWE,1130,110mH [60mH ind.]
78,Rafael Henrique CAMPOS PEREIRA,08 APR 1997,BRA,1129,110mH
79,Dawid ŻEBROWSKI,08 JAN 1997,POL,1128,110mH [60mH ind.]
80,Louis François MENDY,02 MAR 1999,SEN,1127,110mH [60mH ind.]
81,Ryota FUJII,29 JUL 1996,JPN,1124,110mH
82,Ryan FONTENOT,04 MAY 1986,USA,1123,110mH [60mH ind.]
83,Andreas MARTINSEN,17 JUL 1990,DEN,1122,110mH
84,Trey HOLLOWAY,07 JUL 1994,USA,1120,110mH [60mH ind.]
85,Just KWAOU-MATHEY,04 DEC 1999,FRA,1118,110mH [60mH ind.]
86,Yidiel CONTRERAS,27 NOV 1992,ESP,1117,110mH [60mH ind.]
87,Jacob MCCORRY,20 NOV 1997,AUS,1113,110mH
88,Petr SVOBODA,10 OCT 1984,CZE,1111,110mH [60mH ind.]
89,Hampus WIDLUND,12 FEB 1993,SWE,1109,110mH [60mH ind.]
90,Hideki OMURO,25 JUL 1990,JPN,1108,110mH
91,Michał SIEROCKI,12 SEP 1999,POL,1107,110mH [60mH ind.]
92,Artem SHAMATRIN,15 JUN 1991,UKR,1106,110mH [60mH ind.]
93,Benjamin SEDECIAS,18 JAN 1995,FRA,1105,110mH
94,Chituru ALI,06 APR 1999,ITA,1103,110mH [60mH ind.]
95,Stanislav STANKOV,03 AUG 1999,BUL,1103,110mH [60mH ind.]
96,Luca TRGOVCEVIC,19 MAY 1992,SRB,1101,110mH [60mH ind.]
97,Mohamed KOUSSI,15 MAR 1994,MAR,1101,110mH [60mH ind.]
98,Jake PORTER,13 NOV 1993,GBR,1100,110mH
99,Mikdat SEVLER,21 JAN 1998,TUR,1100,"110mH [50mH ind.,60mH ind.]"
100,Filipp SHABANOV,29 JAN 1991,RUS,1099,110mH [60mH ind.]
101,Brahian PEÑA,03 APR 1994,SUI,1099,110mH [60mH ind.]
102,Rasul DABÓ,14 FEB 1989,POR,1098,110mH [60mH ind.]
103,Liam VAN DER SCHAAF,08 OCT 1998,NED,1098,110mH [60mH ind.]
104,Silvio HENRIQUE DE SOUZA,21 JUL 1993,BRA,1098,110mH
105,Oyeniyi ABEJOYE,16 JAN 1994,NGR,1097,110mH
106,Joshua HAWKINS,09 FEB 1994,NZL,1097,110mH
107,Jordan CHARLES,29 APR 1995,USA,1097,110mH [60mH ind.]
108,Wellington ZAZA,20 JAN 1995,LBR,1096,110mH [60mH ind.]
109,Cosmin Ilie DUMITRACHE,20 JUL 1994,ROU,1096,110mH [60mH ind.]
110,Nobuaki MORITO,15 APR 1999,JPN,1095,110mH
111,Kacper SCHUBERT,10 JUL 1995,POL,1095,110mH [60mH ind.]
112,Martin VOGEL,16 MAR 1992,GER,1094,110mH
113,Zijie PAN,07 NOV 1995,CHN,1094,110mH
114,Maximilian BAYER,05 DEC 1990,GER,1094,110mH
115,Joseph DANIELS,12 OCT 1998,CAN,1094,110mH [60mH ind.]
116,Rasheem BROWN,22 MAR 2000,CAY,1093,110mH [60mH ind.]
117,Jonathan HOLM,08 JAN 1994,SWE,1093,110mH [60mH ind.]
118,Romain LECOEUR,09 AUG 1997,FRA,1092,110mH [60mH ind.]
119,Takumu FURUYA,12 MAR 1997,JPN,1092,110mH [60mH ind.]
120,Thomas MARTINOT-LAGARDE,07 FEB 1988,FRA,1090,110mH [60mH ind.]
121,Sergey SOLODOV,03 JAN 1996,RUS,1090,110mH [60mH ind.]
122,Marvin PISTOL,31 JUL 1996,FRA,1090,110mH [60mH ind.]
123,Loic HERKENRATH,11 JUL 1994,FRA,1090,110mH [60mH ind.]
124,Simon KRAUSS,12 FEB 1992,FRA,1090,110mH [60mH ind.]
125,Ching Yeung MUI,08 MAR 1993,HKG,1087,110mH
126,Yusuke TAKAHASHI,05 JUL 1996,JPN,1087,110mH
127,Dylan CATY,11 JAN 1997,BEL,1087,110mH [60mH ind.]
128,Keiso PEDRIKS,30 APR 1994,EST,1086,110mH [60mH ind.]
129,James WEAVER,25 JUL 1997,GBR,1086,110mH
130,Kyrylo KHOMENKO,07 DEC 1994,UKR,1084,110mH
131,Ethan AKANNI,05 MAR 1999,GBR,1084,110mH [60mH ind.]
132,Rikuto HIGUCHI,19 AUG 1999,JPN,1081,110mH [60mH ind.]
133,Koichiro SHIMIZU,15 FEB 2000,JPN,1081,110mH [60mH ind.]
134,Javier COLOMO,26 MAR 1994,ESP,1079,110mH [60mH ind.]
135,Koen SMET,09 AUG 1992,NED,1077,110mH [60mH ind.]
136,Kaito YOSHIMA,26 APR 1998,JPN,1077,110mH [60mH ind.]
137,Anton LEVIN,20 OCT 1992,SWE,1076,110mH
138,Jonathan DO NASCIMENTO DO PARAIZO,14 APR 1990,BRA,1076,110mH
139,Pedro GARCÍA,04 APR 1992,ESP,1075,110mH [60mH ind.]
140,Fan JIANG,16 SEP 1989,CHN,1074,110mH [60mH ind.]
141,Matheus NUNES ROCHA,19 DEC 1994,BRA,1074,110mH
142,Shenglong ZHU,25 JAN 2000,CHN,1071,110mH [60mH ind.]
143,Matteo NGO,23 MAR 1998,FRA,1071,110mH [60mH ind.]
144,Ronan GREFF,19 AUG 1998,FRA,1070,110mH [60mH ind.]
145,Viktor SOLYANOV,15 JUN 1997,UKR,1069,110mH [60mH ind.]
146,Dominik STASKIEWICZ,05 APR 1993,POL,1068,110mH [60mH ind.]
147,Dániel ESZES,01 JUL 1999,HUN,1067,110mH [60mH ind.]
148,Hiroki FUDABA,04 FEB 1994,JPN,1067,110mH
149,Rio MAHOLTRA,28 DEC 1993,INA,1066,110mH
150,Rami GHARSALI,29 MAY 1993,TUN,1066,110mH [60mH ind.]
151,Oleg SPIRIDONOV,16 AUG 1999,RUS,1066,110mH [60mH ind.]
152,Jorge ﻿UREÑA,08 OCT 1993,ESP,1066,110mH [60mH ind.]
153,Jiming LI,14 MAR 1996,CHN,1065,110mH
154,Luis SALORT,26 JUL 1999,ESP,1064,110mH [60mH ind.]
155,Ilari MANNINEN,11 OCT 1997,FIN,1064,110mH [60mH ind.]
156,Yordan O'FARRILL,09 FEB 1993,CUB,1063,110mH
157,Akihiro OGATA,08 JUN 1994,JPN,1062,110mH
158,Richard DIAWARA,21 APR 1995,FRA,1062,110mH [60mH ind.]
159,Bálint SZELES,09 NOV 1998,HUN,1061,110mH
160,Jiří SÝKORA,20 JAN 1995,CZE,1061,110mH [60mH ind.]
161,Gerard O'DONNELL,06 MAY 1988,IRL,1061,110mH [60mH ind.]
162,Viktar SINKAVETS,25 JUN 1998,BLR,1061,110mH [60mH ind.]
163,Ryota KAWASHIMA,19 MAR 1999,JPN,1060,110mH
164,Clinton Kingsley BAUTISTA,05 NOV 1992,PHI,1059,110mH
165,Arnau ERTA,05 APR 1992,ESP,1059,110mH
166,Poulose MAYMON,01 MAY 1997,IND,1059,110mH
167,Fredrik EKHOLM,15 JUN 1994,SWE,1059,110mH
168,Filip BJÖRKLUND,03 OCT 1998,SWE,1058,110mH [60mH ind.]
169,Ernesto PRADOS,21 NOV 1991,ESP,1058,110mH
170,Shunsuke OZAKI,21 DEC 1995,JPN,1058,110mH [60mH ind.]
171,Rayzamshah WAN SOFIAN,11 JAN 1988,MAS,1056,110mH
172,David RYBA,03 FEB 1999,CZE,1056,110mH [60mH ind.]
173,Roshan DAMMIKA RANATHUNGA,10 MAY 1998,SRI,1055,110mH
174,Oleksiy OVCHARENKO,19 JAN 1999,UKR,1055,110mH [60mH ind.]
175,Antoine PAPILLON,25 APR 1996,FRA,1055,110mH [60mH ind.]
176,Jonathon ROSS,20 SEP 1995,USA,1054,110mH [60mH ind.]
177,Ergash NORMURADOV,17 SEP 1995,UZB,1054,110mH [60mH ind.]
178,Jack HATTON,14 FEB 1996,GBR,1054,110mH [60mH ind.]
179,Tao ZHANG,30 SEP 1997,CHN,1052,110mH
180,Denis YEZHOV,18 MAR 1994,RUS,1051,110mH [60mH ind.]
181,Ivan MACH DI PALMSTEIN,02 JAN 1992,ITA,1051,110mH [60mH ind.]
182,Bohdan CHORNOMAZ,02 APR 1996,UKR,1050,110mH [60mH ind.]
183,Michal BROŽ,16 JUN 1992,CZE,1049,110mH
184,Ryo TOKUOKA,27 SEP 1999,JPN,1049,110mH [60mH ind.]
185,Rene Jonathan MÄHLMANN,24 OCT 1993,GER,1049,110mH
186,Francesco FERRANTE,13 MAY 1996,ITA,1048,110mH [60mH ind.]
187,Johannes TREIEL,04 OCT 1998,EST,1047,110mH [60mH ind.]
188,Kyohei TERADA,15 JUL 1998,JPN,1047,110mH [60mH ind.]
189,Ramy Saeed Mohamed EL MAHDY,24 JAN 1992,EGY,1044,110mH
190,Rowan MALVEZIN,10 MAR 1993,FRA,1044,110mH [60mH ind.]
191,Éder Antonio DE SOUZA,15 OCT 1986,BRA,1043,110mH
192,Edson GOMES,01 NOV 1998,POR,1041,110mH [60mH ind.]
193,Leo EL ACHKAR,09 FEB 1999,FRA,1041,110mH [60mH ind.]
194,Gleb YEGOROV,27 JUN 1997,RUS,1041,110mH [60mH ind.]
195,Takahiro YOSHIDA,09 MAY 1997,JPN,1040,110mH
196,Vittor SOUZA,24 OCT 1999,BRA,1040,110mH
197,Oluwasegun MAKINDE,06 JUL 1991,CAN,1039,110mH
198,Marcus MAXEY,09 OCT 1990,USA,1038,110mH [60mH ind.]
199,Furkan AKTAŞ,16 JAN 1998,TUR,1037,110mH [60mH ind.]
200,Santeri KUUSINIEMI,10 OCT 1998,FIN,1035,110mH
201,Rapolas SAULIUS,15 FEB 1996,LTU,1034,110mH [60mH ind.]
202,Petter GUSTAFSSON,23 DEC 1994,SWE,1034,110mH [60mH ind.]
203,Yoan A. VILLA,31 JAN 1998,CUB,1033,110mH
204,Gabriele CRNIGOJ,20 DEC 1997,ITA,1033,110mH [60mH ind.]
205,Maksim LOBKOV,20 MAY 1997,RUS,1031,110mH [60mH ind.]
206,Miguel PERERA,30 SEP 1996,GBR,1031,110mH [60mH ind.]
207,Nick RÜEGG,28 JUL 2001,SUI,1031,110mH [60mH ind.]
208,Vinicius Fernando DA LUZ,23 JUN 2000,BRA,1030,110mH
209,Jan KISIALA,10 APR 1998,CZE,1030,110mH
210,Konstantinos CHINTAS,18 JAN 1994,GRE,1028,110mH [60mH ind.]
211,Daniel CISNEROS,02 JUN 1996,ESP,1028,110mH [60mH ind.]
212,Paulo NETO,11 MAR 1997,POR,1028,110mH [60mH ind.]
213,Mathéo BERNAT,27 JUN 1999,FRA,1028,110mH [60mH ind.]
214,Kevin SÁNCHEZ,27 MAR 1999,ESP,1027,110mH [60mH ind.]
215,Florian SOMÉ,17 SEP 1994,FRA,1027,110mH [60mH ind.]
216,Marc GALE,14 MAY 1998,ESP,1026,110mH [60mH ind.]
217,Dong-min SHIN,21 JUN 1996,KOR,1024,110mH
218,Julian ANDRIANAVALONA,10 JAN 1999,FRA,1024,110mH [60mH ind.]
219,Ke-Wei LIN,07 SEP 1998,TPE,1021,110mH
220,Marvin TAY,31 DEC 1990,SWE,1021,110mH [60mH ind.]
221,Javier MCFARLANE,21 OCT 1991,PER,1020,110mH
222,Alexandros-Viktor PERISTERIS,16 MAR 1996,GRE,1020,110mH [60mH ind.]
223,Valtteri KALLIOKULJU,14 JAN 1997,FIN,1018,110mH
224,Jack FLOOD,15 SEP 1995,USA,1016,110mH [60mH ind.]
225,Jules DE BONT,23 DEC 1994,NED,1015,110mH
226,Konstantin CHELNOKOV,01 NOV 1986,RUS,1014,110mH [60mH ind.]
227,Joel BENGTSSON,06 MAY 1999,SWE,1013,110mH [60mH ind.]
228,Ayoub BEN NOURI,,MAR,1012,110mH
229,Finley GAIO,15 APR 1999,SUI,1011,110mH
230,Mehmet EMIN BAYRAM,02 FEB 1998,TUR,1010,"110mH [50mH ind.,60mH ind.]"
231,Yevgeniy PROKUZDIN,22 SEP 2000,KAZ,1010,110mH [60mH ind.]
232,Denner CORDEIRO,16 JUL 1998,BRA,1010,110mH
233,Daisuke INUI,01 MAY 1995,JPN,1009,110mH [60mH ind.]
234,Rai IGARASHI,16 JUL 1997,JPN,1009,110mH
235,Juan Pablo GERMAIN,17 JUN 1998,CHI,1008,110mH [60mH ind.]
236,Matej BALUCH,16 OCT 2000,SVK,1007,110mH [60mH ind.]
237,Hans-Christian HAUSENBERG,18 SEP 1998,EST,1005,110mH [60mH ind.]
238,Ivan KHODATOVICH,19 DEC 1997,BLR,1005,110mH [60mH ind.]
239,Nolan VANCAUWEMBERGHE,02 AUG 2000,BEL,1004,110mH [60mH ind.]
240,Yovany DE LA CANUET,18 NOV 2000,CUB,1004,110mH
241,Victor ORDUNA,08 AUG 1988,ESP,1004,110mH [60mH ind.]
242,Akeem CHUMNEY,02 NOV 1997,SKN,1003,110mH
243,Adriaan PELSER,03 FEB 2000,AUS,1002,110mH
244,Ondřej KOPECKÝ,16 MAY 1998,CZE,1002,110mH [60mH ind.]
245,Papa Latyr GUÈYE,08 DEC 1997,SEN,1002,110mH [60mH ind.]
246,Thomas MOALLIC,04 JUN 1991,FRA,1002,110mH [60mH ind.]
247,Mathieu JAQUET,09 JUL 1998,SUI,1001,110mH [60mH ind.]
248,Javier DONES,22 JUN 1995,ESP,1001,110mH
249,Xaysa ANOUSONE,20 MAR 1994,LAO,1000,110mH
250,Viktor KANTELE,11 JAN 1997,FIN,1000,110mH [60mH ind.]
251,Subaru NAKANO,26 SEP 1997,JPN,998,110mH
252,Andrey KHAYLOV,03 JUL 1989,RUS,998,110mH [60mH ind.]
253,Michalis KIAFAS,11 JAN 1993,GRE,997,110mH [60mH ind.]
254,Jakob RISTIMETS,07 JUL 1999,EST,997,110mH [60mH ind.]
255,Diadie CISSOKHO,13 FEB 1994,FRA,996,110mH [60mH ind.]
256,Marco BIGONI,06 SEP 1998,ITA,996,110mH [60mH ind.]
257,Maurus MEYER,24 MAY 1995,SUI,994,110mH [60mH ind.]
258,Hideaki TANAKA,22 SEP 1995,JPN,994,110mH
259,Sergey VETLUGIN,17 NOV 1995,RUS,993,110mH [60mH ind.]
260,Marceau JOVIN,1996,CAN,993,110mH [60mH ind.]
261,Aleksandar GACIC,17 AUG 1999,GER,989,110mH [60mH ind.]
262,Talatala PO'OI,30 MAR 1997,TGA,989,110mH
263,Yuta KITAKI,27 SEP 1999,JPN,989,110mH
264,Jose Fernando FERREIRA SANTANA,27 MAR 1999,BRA,988,110mH
265,Marco-Adrien DROZDA,19 OCT 1994,SVK,988,110mH [60mH ind.]
266,Mohd Rizzua HAIZAD MUHAMAD,29 MAR 1997,MAS,982,110mH
267,Jeremias DANIEL,26 MAY 1997,BRA,982,110mH
268,Adam Sebastian HELCELET,27 OCT 1991,CZE,981,110mH [60mH ind.]
269,Mosese FOLIAKI,2000,TGA,980,110mH
270,Anastasios ELIOPOULOS,04 MAR 1999,CAN,979,110mH [60mH ind.]
271,Awyong LIANG QI,13 JAN 1995,SGP,978,110mH
272,Amrut TANAJI,13 AUG 1993,IND,977,110mH
273,Felix SCHULZE,1995,GER,977,110mH [60mH ind.]
274,Phanuwat KWANYUEN,05 JUN 1998,THA,976,110mH
275,Ignacio DE ESQUIROZ,25 OCT 1989,ESP,974,110mH [60mH ind.]
276,Zhenhua WU,26 AUG 1998,CHN,974,110mH
277,Alejandro ROMERO,11 MAY 1998,ESP,974,110mH [60mH ind.]
278,Debarjun MURMU,09 FEB 1998,IND,974,110mH
279,Giovanni MARCHETTI,16 MAR 1998,ITA,973,110mH [60mH ind.]
280,Federico PIAZZALUNGA,12 MAY 2000,ITA,973,110mH [60mH ind.]
281,Axel MARTHELY,25 JAN 1999,FRA,973,110mH [60mH ind.]
282,Risto LILLEMETS,20 NOV 1997,EST,972,110mH [60mH ind.]
283,Ameer Shakir ANEED,08 OCT 1989,IRQ,970,110mH [60mH ind.]
284,S. VEERARAGAVENDRAN,12 DEC 1999,IND,969,110mH
285,Ricardo FLOR,11 AUG 1990,ESP,969,110mH [60mH ind.]
286,William RITCHIE-MOULIN,03 DEC 1996,GBR,969,110mH [60mH ind.]
287,Paul GROEN,23 SEP 1989,NED,969,110mH [60mH ind.]
288,Niklas RIPPON,01 DEC 1989,GER,969,110mH [60mH ind.]
289,Rik TAAM,17 JAN 1997,NED,965,110mH [60mH ind.]
290,Vincent VERNET,08 AUG 1996,FRA,964,110mH [60mH ind.]
291,Jucian Rafael ALCANTARA PEREIRA,25 JUL 1995,BRA,964,110mH
292,Ewout DUMON,23 AUG 1995,BEL,964,110mH [60mH ind.]
293,Alden Anil NARONHA,05 JUL 1999,IND,963,110mH
294,Marius LEWALD,29 MAY 1999,GER,960,110mH [60mH ind.]
295,Emrah BOZKURT,15 NOV 1999,TUR,960,110mH [60mH ind.]
296,Bruno Cesar AMARAL SILVA,13 SEP 1999,BRA,959,110mH
297,Benedict IAN GAWOK,25 JUL 1999,MAS,958,110mH
298,Alvin VERGEL,08 MAR 1997,PHI,958,110mH
299,Lucas DA SILVA CATANHEDE,03 NOV 1994,BRA,958,110mH
300,Martin POKORNÝ,22 SEP 1988,CZE,958,110mH [60mH ind.]
301,Louis COUZIN,26 APR 1999,FRA,955,110mH [60mH ind.]
302,Vladislav KONDRATYEV,17 JUL 1998,KAZ,955,110mH [60mH ind.]
303,Rafael CORREIA,31 DEC 1993,POR,955,110mH [60mH ind.]
304,Radoš RYKL,18 MAR 1995,CZE,955,110mH [60mH ind.]
305,Ramon FLAMMER,06 MAY 1995,SUI,954,110mH [60mH ind.]
306,Jesus CASTILLO,05 AUG 1993,ESP,954,110mH [60mH ind.]
307,Miska SUNDBERG,29 NOV 1998,FIN,953,110mH [60mH ind.]
308,Kylian MONTFORT,24 MAR 1998,FRA,953,110mH [60mH ind.]
309,Oliver CHABERT,18 JUN 1999,DEN,952,110mH
310,Marcus NILSSON,03 MAY 1991,SWE,952,110mH [60mH ind.]
311,Reece YOUNG,03 OCT 1995,GBR,952,110mH [60mH ind.]
312,Javier LORENTE,28 SEP 1998,ESP,951,110mH [60mH ind.]
313,Riccardo DEL TORRE,12 JAN 1997,ITA,951,110mH [60mH ind.]
314,Oleh KUKOTA,22 FEB 1997,UKR,950,110mH [60mH ind.]
315,Yung-Chun CHEN,02 AUG 2000,TPE,950,110mH
316,Radu Ovidiu COSTACHE,08 MAY 1998,ROU,948,110mH [60mH ind.]
317,Stijn DOM,15 FEB 1999,BEL,948,110mH [60mH ind.]
318,Senne SEGERS,15 NOV 1995,BEL,948,110mH [60mH ind.]
319,Vilém STRÁSKÝ,03 JUL 1999,CZE,948,110mH [60mH ind.]
320,Fredrik SAMUELSSON,16 FEB 1995,SWE,947,110mH [60mH ind.]
321,Aditya PRAKASH,01 AUG 2002,IND,946,110mH
322,Tobias VOGT,1994,GER,946,110mH
323,Jui-Feng WU,09 SEP 1998,TPE,943,110mH
324,Navsharan SINGH,21 JUN 1996,IND,943,110mH
325,Alban LEFEUVRE,06 AUG 1997,FRA,943,110mH [60mH ind.]
326,Andrew MURPHY,26 DEC 1994,GBR,939,110mH [60mH ind.]
327,Luciano LIMA,12 DEC 1996,POR,938,110mH [60mH ind.]
328,Ísak Óli TRAUSTASON,16 OCT 1995,ISL,938,110mH [60mH ind.]
329,Benjamin SCHNEIDER,27 MAR 1994,SUI,937,110mH
330,Marin JURJEVIĆ,21 JUL 1993,CRO,936,110mH [60mH ind.]
331,Ronald BABU,09 APR 1998,IND,934,110mH
332,Linus Otto BOYER,18 APR 1995,SWE,934,110mH [60mH ind.]
333,Dimitri REBUFFEL,01 APR 1994,FRA,933,110mH [60mH ind.]
334,Matteo ORSATTI,07 OCT 1997,ITA,930,110mH [50mH ind.]
335,Henrik HOLMBERG,23 SEP 1989,NOR,929,110mH [60mH ind.]
336,Andreas GUSTAFSSON,08 APR 1997,SWE,929,110mH [60mH ind.]
337,Pavlos BOITSIOS,14 JAN 1999,GRE,929,110mH [60mH ind.]
338,Romain HATON,08 APR 1997,FRA,929,110mH [60mH ind.]
339,Philipp STADTER,1998,GER,928,110mH [60mH ind.]
340,K.D.D. ARIYARATHNE,06 JUN 1994,SRI,927,110mH
341,Ali SALAMATIAN,29 SEP 2000,IRI,926,110mH [60mH ind.]
342,Philippe PETITJEAN,05 MAY 1997,FRA,926,110mH [60mH ind.]
343,Ivan ROMANYAK,12 JUL 1998,UKR,926,110mH [60mH ind.]
344,Lorenz URSPRUNGER,28 MAY 1999,AUT,925,110mH [60mH ind.]
345,Martin KAINRATH,10 MAY 1994,AUT,925,110mH [60mH ind.]
346,Leo UUSIMÄKI,30 JUN 1998,FIN,924,110mH [60mH ind.]
347,Krzysztof PYTLIK,21 JUN 1995,POL,923,110mH [60mH ind.]
348,Miguel Angel RAMO GIMENEZ,01 APR 1993,ESP,921,110mH [60mH ind.]
349,Benjamin HOUGARDY,08 DEC 1995,BEL,916,110mH [60mH ind.]
350,Lewis CHURCH,27 SEP 1996,GBR,916,110mH [60mH ind.]
351,Sebastian SUND FRANDSEN,1998,DEN,915,110mH [60mH ind.]
352,Lorenzo PAGANINI,14 MAR 1999,ITA,915,110mH [60mH ind.]
353,Pavel PETŘÍK,12 JUL 1999,CZE,911,110mH [60mH ind.]
354,Martin RŮŽIČKA,29 DEC 1995,CZE,910,110mH [60mH ind.]
355,Áron KALÁCSKA,17 MAR 2000,HUN,910,110mH [60mH ind.]
356,Miguel PÉREZ,19 MAR 1995,ESP,908,110mH [60mH ind.]
357,Muhammad FARHAN,,MAS,901,110mH
358,Ryan NEALE,11 APR 1998,AUS,901,110mH
359,Ivan FERRIGHETTO,03 JUL 1995,AUT,901,110mH [60mH ind.]
360,Andy GATTO,09 SEP 1999,ITA,900,110mH [60mH ind.]
361,Jascha Paulus COETSER,22 SEP 1999,AUS,898,110mH
362,Giacomo SALVATORE,16 FEB 1999,ITA,897,110mH [60mH ind.]
363,Tiago DO NASCIMENTO,07 JAN 1999,BRA,897,110mH
364,Hector CANDELA,04 DEC 1990,ESP,895,110mH [60mH ind.]
365,Aries TOLEDO,02 NOV 1993,PHI,894,110mH
