Place,Competitor,DOB,Unnamed: 3,Score,Event List
81,Robert DUNNING,23 JUN 1997,USA,1150,110mH [60mH ind.]
81,Jaylan MCCONICO,17 AUG 1998,USA,1150,110mH [60mH ind.]
83,Zhenjiang SUN,25 JAN 1999,CHN,1149,110mH [60mH ind.]
84,Damion THOMAS,29 JUN 1999,JAM,1148,110mH [60mH ind.]
84,Jeffrey JULMIS,30 SEP 1987,HAI,1148,110mH
86,João Vitor DE OLIVEIRA,15 MAY 1992,POR,1147,110mH [60mH ind.]
87,Ahmad Khader ALMUWALLAD,16 FEB 1988,KSA,1145,110mH
88,Chung Wang CHAN,06 OCT 1991,HKG,1144,110mH
89,Erik BALNUWEIT,21 SEP 1988,GER,1142,110mH [60mH ind.]
89,Trey HOLLOWAY,07 JUL 1994,USA,1142,110mH
91,Kevin MAYER,10 FEB 1992,FRA,1141,110mH
91,Louis François MENDY,02 MAR 1999,SEN,1141,110mH [60mH ind.]
93,Ruebin WALTERS,02 APR 1995,TTO,1140,110mH
93,Ryan FONTENOT,04 MAY 1986,USA,1140,110mH [60mH ind.]
93,Brendan AMES,06 OCT 1988,USA,1140,110mH [60mH ind.]
96,Byoungjun KIM,15 AUG 1991,KOR,1139,110mH
97,Chad ZALLOW,25 APR 1997,USA,1138,110mH [60mH ind.]
97,Eddie LOVETT,25 JUN 1992,ISV,1138,110mH [60mH ind.]
99,Benjamin SEDECIAS,18 JAN 1995,FRA,1137,110mH
100,Yidiel CONTRERAS,27 NOV 1992,ESP,1136,110mH [60mH ind.]
101,Dawid ŻEBROWSKI,08 JAN 1997,POL,1135,110mH [60mH ind.]
101,Hideki OMURO,25 JUL 1990,JPN,1135,110mH
103,Khai RILEY-LABORDE,08 NOV 1995,GBR,1134,110mH
103,Andreas MARTINSEN,17 JUL 1990,DEN,1134,110mH
103,Rohan COLE,28 OCT 1997,JAM,1134,110mH
106,Yordan O'FARRILL,09 FEB 1993,CUB,1133,110mH
106,Max HRELJA,30 JAN 1998,SWE,1133,110mH [60mH ind.]
106,Michael O'HARA,29 SEP 1996,JAM,1133,110mH
109,Josh THOMPSON,16 JAN 1993,USA,1132,110mH
109,Michał SIEROCKI,12 SEP 1999,POL,1132,110mH
111,Tai BROWN,18 APR 2000,USA,1131,110mH
112,Mikdat SEVLER,21 JAN 1998,TUR,1129,110mH [60mH ind.]
112,Oyeniyi ABEJOYE,16 JAN 1994,NGR,1129,110mH
114,John BURT,10 FEB 1997,USA,1128,110mH [60mH ind.]
115,Ching Yeung MUI,08 MAR 1993,HKG,1125,110mH
116,Vladimir VUKICEVIC,06 MAY 1991,NOR,1124,110mH [60mH ind.]
116,Ryota FUJII,29 JUL 1996,JPN,1124,110mH
118,Jacob MCCORRY,20 NOV 1997,AUS,1123,110mH
119,Lafranz CAMPBELL,19 OCT 1997,JAM,1122,110mH [60mH ind.]
119,Myles HUNTER,16 AUG 1995,USA,1122,110mH
121,Max HAIRSTON,05 AUG 1994,USA,1119,110mH [60mH ind.]
121,Arthur PRICE,,USA,1119,110mH [60mH ind.]
123,Stephon TORRENCE,1998,USA,1118,110mH [60mH ind.]
124,Joseph DANIELS,12 OCT 1998,CAN,1117,110mH [60mH ind.]
124,Mohamed KOUSSI,15 MAR 1994,MAR,1117,110mH
124,Just KWAOU-MATHEY,04 DEC 1999,FRA,1117,110mH [60mH ind.]
124,Cordell TINCH,13 JUL 2000,USA,1117,110mH
128,Tatsuya WADO,04 OCT 1990,JPN,1116,110mH [60mH ind.]
129,Jordan CHARLES,29 APR 1995,USA,1114,110mH [60mH ind.]
129,Bashiru ABDILLAHI,26 OCT 1997,NGR,1114,110mH [60mH ind.]
129,Marquis MORRIS,06 FEB 1996,USA,1114,110mH
132,Filipp SHABANOV,29 JAN 1991,RUS,1113,110mH [60mH ind.]
133,Joshua HAWKINS,09 FEB 1994,NZL,1112,110mH
133,Luke SIEDHOFF,,USA,1112,110mH [60mH ind.]
135,Juan Carlos MORENO,13 JAN 1994,COL,1111,110mH
135,Akihiro OGATA,08 JUN 1994,JPN,1111,110mH
135,Brahian PEÑA,03 APR 1994,SUI,1111,110mH [60mH ind.]
135,Thomas MARTINOT-LAGARDE,07 FEB 1988,FRA,1111,110mH
135,Hirouki SATO,06 AUG 1990,JPN,1111,110mH
140,Mattia MONTINI,07 MAY 1999,ITA,1110,110mH [60mH ind.]
141,Hampus WIDLUND,12 FEB 1993,SWE,1109,110mH [60mH ind.]
141,James WEAVER,25 JUL 1997,GBR,1109,110mH
141,Carl ELLIOT,14 MAR 1998,USA,1109,110mH [60mH ind.]
144,Zijie PAN,07 NOV 1995,CHN,1108,110mH
144,Martin VOGEL,16 MAR 1992,GER,1108,110mH
144,Chituru ALI,06 APR 1999,ITA,1108,110mH [60mH ind.]
147,Petr SVOBODA,10 OCT 1984,CZE,1107,110mH [60mH ind.]
147,Devon WILLIAMS,17 JAN 1994,USA,1107,110mH
147,Tade OJORA,14 OCT 1999,GBR,1107,110mH
150,Loic HERKENRATH,11 JUL 1994,FRA,1106,110mH
151,Rasheem BROWN,22 MAR 2000,CAY,1105,110mH [60mH ind.]
152,Koen SMET,09 AUG 1992,NED,1104,110mH [60mH ind.]
152,Artem SHAMATRIN,15 JUN 1991,UKR,1104,110mH [60mH ind.]
152,Masahiro KAGIMOTO,29 SEP 1995,JPN,1104,110mH
155,Shenglong ZHU,25 JAN 2000,CHN,1103,110mH [60mH ind.]
156,Marvin PISTOL,31 JUL 1996,FRA,1101,110mH [60mH ind.]
157,Jake PORTER,13 NOV 1993,GBR,1100,110mH
157,Nick JOHNSON,NOV 1997,USA,1100,110mH [60mH ind.]
157,Trevor BASSITT,,USA,1100,110mH [60mH ind.]
157,Stanislav STANKOV,03 AUG 1999,BUL,1100,110mH [60mH ind.]
157,Luca TRGOVCEVIC,19 MAY 1992,SRB,1100,110mH [60mH ind.]
162,Rasul DABÓ,14 FEB 1989,POR,1099,110mH [60mH ind.]
163,Wellington ZAZA,20 JAN 1995,LBR,1098,110mH [60mH ind.]
163,Liam VAN DER SCHAAF,08 OCT 1998,NED,1098,110mH [60mH ind.]
163,Aziriah FOSTER,1996,USA,1098,110mH
163,Romain LECOEUR,09 AUG 1997,FRA,1098,110mH [60mH ind.]
167,Simon KRAUSS,12 FEB 1992,FRA,1097,110mH [60mH ind.]
167,Aaron LEWIS,23 JAN 1996,TTO,1097,110mH [60mH ind.]
169,Misana VILTZ,21 FEB 1996,USA,1096,110mH
169,Yusuke TAKAHASHI,05 JUL 1996,JPN,1096,110mH
169,Sam BRIXEY,02 MAY 1998,USA,1096,110mH [60mH ind.]
172,Kacper SCHUBERT,10 JUL 1995,POL,1095,110mH [60mH ind.]
172,Justin YOUNG,15 FEB 1999,USA,1095,110mH [60mH ind.]
172,Nobuaki MORITO,15 APR 1999,JPN,1095,110mH
175,Miguel PERERA,30 SEP 1996,GBR,1094,110mH
175,Will AGODU,,USA,1094,110mH
177,Sergey SOLODOV,03 JAN 1996,RUS,1093,110mH [60mH ind.]
177,Hiroki FUDABA,04 FEB 1994,JPN,1093,110mH
177,Cosmin Ilie DUMITRACHE,20 JUL 1994,ROU,1093,110mH [60mH ind.]
177,Ryota KAWASHIMA,19 MAR 1999,JPN,1093,110mH
177,Jonathan HOLM,08 JAN 1994,SWE,1093,110mH [60mH ind.]
182,Takumu FURUYA,12 MAR 1997,JPN,1092,110mH [60mH ind.]
182,Dylan CATY,11 JAN 1997,BEL,1092,110mH [60mH ind.]
182,Austin LYONS,,USA,1092,110mH
185,Cory POOLE,29 JUL 1999,USA,1091,110mH [60mH ind.]
185,Mason WEH,14 APR 1998,LBR,1091,110mH [60mH ind.]
185,Tiaan KLEYNHANS,13 JUL 1996,RSA,1091,110mH
185,Joseph ANDERSON,30 AUG 1999,USA,1091,110mH [60mH ind.]
185,Ethan AKANNI,05 MAR 1999,GBR,1091,110mH [60mH ind.]
190,Ilari MANNINEN,11 OCT 1997,FIN,1090,110mH [60mH ind.]
190,Jiming LI,14 MAR 1996,CHN,1090,110mH [60mH ind.]
190,Kyrylo KHOMENKO,07 DEC 1994,UKR,1090,110mH
193,Koichiro SHIMIZU,15 FEB 2000,JPN,1089,110mH [60mH ind.]
193,Kemorena TISANG,25 APR 1995,BOT,1089,110mH
195,Caleb WILT,31 JAN 1997,USA,1088,110mH [60mH ind.]
195,Matteo NGO,23 MAR 1998,FRA,1088,110mH [60mH ind.]
195,Kaito YOSHIMA,26 APR 1998,JPN,1088,110mH [60mH ind.]
195,Asier MARTINEZ,22 APR 2000,ESP,1088,110mH [60mH ind.]
195,Anthony WILLIAMS,,USA,1088,110mH
195,Paris WILLIAMS,19 AUG 1998,USA,1088,110mH [60mH ind.]
201,Javier COLOMO,26 MAR 1994,ESP,1087,110mH
201,Fabian MCCALL,,USA,1087,110mH [60mH ind.]
201,Shakiel CHATTOO,22 JAN 1996,JAM,1087,110mH
204,Pengchuan ZHAO,28 OCT 1993,CHN,1086,110mH
204,Rami GHARSALI,29 MAY 1993,TUN,1086,110mH [60mH ind.]
204,Clinton Kingsley BAUTISTA,05 NOV 1992,PHI,1086,110mH
204,Rikuto HIGUCHI,19 AUG 1999,JPN,1086,110mH [60mH ind.]
208,Dominik BOCHENEK,14 MAY 1987,POL,1085,110mH [60mH ind.]
209,Silvio HENRIQUE DE SOUZA,21 JUL 1993,BRA,1084,110mH
209,Dayo AKINDELE,18 SEP 1996,USA,1084,110mH [60mH ind.]
209,Rayzamshah WAN SOFIAN,11 JAN 1988,MAS,1084,110mH
209,Kyohei TERADA,15 JUL 1998,JPN,1084,110mH
213,Odario PHILLIPS,,JAM,1083,110mH
213,Ayden OWENS,28 MAY 2000,PUR,1083,110mH
213,Shane MOFFO,01 MAR 1996,CAN,1083,110mH
216,Jonathan ROSS,,USA,1082,110mH
216,Rio MAHOLTRA,28 DEC 1993,INA,1082,110mH
218,Nicholas ANDERSON,18 APR 1995,USA,1081,110mH
218,Matheus NUNES ROCHA,19 DEC 1994,BRA,1081,110mH
218,Jorge ﻿UREÑA,08 OCT 1993,ESP,1081,110mH [60mH ind.]
218,Tre'Bien GILBERT,18 DEC 1999,USA,1081,110mH [60mH ind.]
222,Dominik STASKIEWICZ,05 APR 1993,POL,1080,110mH [60mH ind.]
222,Rapolas SAULIUS,15 FEB 1996,LTU,1080,110mH [60mH ind.]
222,Oleg SPIRIDONOV,16 AUG 1999,RUS,1080,110mH [60mH ind.]
225,Jasher FOSTER,,USA,1079,110mH
225,Keiso PEDRIKS,30 APR 1994,EST,1079,110mH [60mH ind.]
225,Dylan BEARD,05 APR 1998,USA,1079,110mH [60mH ind.]
228,Gerard O'DONNELL,06 MAY 1988,IRL,1078,110mH [60mH ind.]
229,Tyricke DICKENS,23 MAR 1999,USA,1077,110mH [60mH ind.]
229,Jamal BRITT,,USA,1077,110mH [60mH ind.]
229,Tremayne FLAGLER,1996,USA,1077,110mH
229,Kenney BROADNAX,,USA,1077,110mH [60mH ind.]
229,Ryo TOKUOKA,27 SEP 1999,JPN,1077,110mH
234,Jonathan DO NASCIMENTO DO PARAIZO,14 APR 1990,BRA,1076,110mH
234,Anton LEVIN,20 OCT 1992,SWE,1076,110mH
236,Matthew BEHAN,16 DEC 1996,IRL,1075,110mH
236,Jonathan SANTIAGO PAGAN,04 JUL 1992,PUR,1075,110mH [60mH ind.]
236,Yoan A. VILLA,31 JAN 1998,CUB,1075,110mH
236,Pedro GARCÍA,04 APR 1992,ESP,1075,110mH [60mH ind.]
236,Ronan GREFF,19 AUG 1998,FRA,1075,110mH [60mH ind.]
241,David RYBA,03 FEB 1999,CZE,1074,110mH [60mH ind.]
241,Fan JIANG,16 SEP 1989,CHN,1074,110mH [60mH ind.]
241,Giano ROBERTS,,JAM,1074,110mH [60mH ind.]
241,Richard DIAWARA,21 APR 1995,FRA,1074,110mH [60mH ind.]
245,Bálint SZELES,09 NOV 1998,HUN,1073,110mH
245,Loftin KEYS,,USA,1073,110mH [60mH ind.]
245,Arthur GREENLEE,,USA,1073,"110mH [55mH ind.,60mH ind.]"
248,Francisco Javier LÓPEZ,29 DEC 1989,ESP,1072,110mH
248,Tao ZHANG,30 SEP 1997,CHN,1072,110mH
248,Dániel ESZES,01 JUL 1999,HUN,1072,110mH [60mH ind.]
251,Éder Antonio DE SOUZA,15 OCT 1986,BRA,1071,110mH
251,Luis SALORT,26 JUL 1999,ESP,1071,110mH [60mH ind.]
251,Stefan VOLZER,16 AUG 2000,GER,1071,110mH [60mH ind.]
251,Martrice MOORE,,USA,1071,110mH
251,Kyong-tae KIM,20 MAR 1997,KOR,1071,110mH
256,Genaro RODRIGUEZ,10 DEC 1990,MEX,1070,110mH
256,Viktor SOLYANOV,15 JUN 1997,UKR,1070,110mH [60mH ind.]
256,Ergash NORMURADOV,17 SEP 1995,UZB,1070,110mH [60mH ind.]
256,Josh BRAVERMAN,,USA,1070,110mH [60mH ind.]
260,Juan SCOTT,27 MAY 1997,USA,1069,110mH [60mH ind.]
260,Javon GRAHAM,,USA,1069,110mH [60mH ind.]
262,Viktar SINKAVETS,25 JUN 1998,BLR,1068,110mH [60mH ind.]
262,Michal BROŽ,16 JUN 1992,CZE,1068,110mH
262,Jiří SÝKORA,20 JAN 1995,CZE,1068,110mH [60mH ind.]
262,Xiaohan NING,24 JAN 2000,CHN,1068,110mH [60mH ind.]
266,Charlie FORBES,21 MAR 1995,USA,1067,110mH [60mH ind.]
266,Antoine PAPILLON,25 APR 1996,FRA,1067,110mH [60mH ind.]
266,Clayton THOMPSON,,USA,1067,110mH [60mH ind.]
269,Kevin SÁNCHEZ,27 MAR 1999,ESP,1066,110mH [60mH ind.]
270,Denvaughn WHYMNS,12 SEP 2000,BAH,1065,110mH [60mH ind.]
270,Titus MOORE,14 OCT 1999,USA,1065,110mH [60mH ind.]
272,Vladislav ZYUKOV,23 JUL 1993,RUS,1064,110mH
272,Matthew MACNEILL,25 JAN 2000,CAN,1064,110mH [60mH ind.]
274,Javier MCFARLANE,21 OCT 1991,PER,1063,110mH
274,Jordan RAMA,19 APR 1995,FRA,1063,110mH [60mH ind.]
276,Marcus MAXEY,09 OCT 1990,USA,1062,110mH
276,Joshua SMITH,,USA,1062,110mH [60mH ind.]
276,Marcus BROWN,,JAM,1062,110mH
276,Yannick SPISSINGER,1995,GER,1062,110mH [60mH ind.]
280,Emmanuel TAIT,,USA,1061,110mH [60mH ind.]
280,Mauricio GARRIDO,30 MAY 1996,PER,1061,110mH
280,Kentre PATTERSON,,USA,1061,110mH [60mH ind.]
283,Fredrik EKHOLM,15 JUN 1994,SWE,1059,110mH
283,Rafael Henrique CAMPOS PEREIRA,08 APR 1997,BRA,1059,110mH
283,Job BEINTEMA,24 MAY 1995,NED,1059,110mH
283,Logan SCHNEIDER,16 MAR 1996,USA,1059,110mH
283,Arnau ERTA,05 APR 1992,ESP,1059,110mH
283,Poulose MAYMON,01 MAY 1997,IND,1059,110mH
283,Bretram ROGERS,19 AUG 1999,USA,1059,110mH [60mH ind.]
283,Tim EIKERMANN,15 FEB 2000,GER,1059,110mH [60mH ind.]
291,Kyle CLANCY,,USA,1058,110mH
291,Ernesto PRADOS,21 NOV 1991,ESP,1058,110mH
291,Filip BJÖRKLUND,03 OCT 1998,SWE,1058,110mH [60mH ind.]
291,Yang LU,09 JAN 1996,CHN,1058,110mH
291,Devon BROOKS,,USA,1058,110mH [60mH ind.]
291,Shunsuke OZAKI,1995,JPN,1058,110mH [60mH ind.]
297,Wang Fung CHEUNG,21 JAN 1997,HKG,1057,110mH
297,Quivell JORDAN,08 AUG 1999,USA,1057,110mH [60mH ind.]
297,Edson GOMES,01 NOV 1998,POR,1057,110mH [60mH ind.]
300,Yutaro FURUKAWA,03 JUN 1985,JPN,1056,110mH
300,Rene Jonathan MÄHLMANN,24 OCT 1993,GER,1056,110mH
300,Takahiro YOSHIDA,09 MAY 1997,JPN,1056,110mH
303,Roderick MOODIE,,JAM,1055,110mH
303,Dorian ANDREWS,1998,USA,1055,110mH [60mH ind.]
303,De'Vion WILSON,18 MAY 2000,USA,1055,110mH
303,Oleksiy OVCHARENKO,19 JAN 1999,UKR,1055,110mH [60mH ind.]
303,Chris DOUGLAS,10 FEB 1997,AUS,1055,110mH
308,Richard FLOYD,,USA,1054,110mH
308,Theodore YOUNG,05 JUL 1996,RSA,1054,110mH
308,Tanner CONNER,,USA,1054,110mH [60mH ind.]
308,Mathew LEWIS-BANKS,1999,USA,1054,110mH [60mH ind.]
312,Jack HATTON,14 FEB 1996,GBR,1053,110mH [60mH ind.]
312,Samuel OSADOLOR,27 NOV 1992,NGR,1053,110mH
312,Johannes TREIEL,04 OCT 1998,EST,1053,110mH [60mH ind.]
315,Vittor SOUZA,24 OCT 1999,BRA,1052,110mH
315,Francesco FERRANTE,13 MAY 1996,ITA,1052,110mH [60mH ind.]
315,Roland AMARTEIFIO,,USA,1052,110mH [60mH ind.]
315,Valtteri KALLIOKULJU,14 JAN 1997,FIN,1052,110mH
319,Ivan MACH DI PALMSTEIN,02 JAN 1992,ITA,1051,110mH [60mH ind.]
319,Filip Jakob DEMŠAR,03 APR 2000,SLO,1051,110mH [60mH ind.]
319,Israel NELSON,,USA,1051,110mH [60mH ind.]
319,Connor HAM,,USA,1051,110mH
319,Furkan AKTAŞ,16 JAN 1998,TUR,1051,110mH [60mH ind.]
319,Krzysztof KILJAN,30 DEC 1999,POL,1051,110mH [60mH ind.]
319,Thomas DELMESTRE,31 MAR 1991,FRA,1051,110mH [60mH ind.]
319,Job MAYHUE,18 SEP 2000,USA,1051,110mH [60mH ind.]
319,Dashaun JONES,,USA,1051,110mH [60mH ind.]
319,Ramy Saeed Mohamed EL MAHDY,24 JAN 1992,EGY,1051,110mH
329,Joseph HOLTHUSEN,,USA,1050,110mH [60mH ind.]
329,Charles BOWMAN,1996,USA,1050,110mH [60mH ind.]
329,Alin Ionuț ANTON,01 JAN 2000,ROU,1050,110mH [60mH ind.]
329,Taiga YOGOCHI,2000,JPN,1050,110mH
333,Ramon SOSA,11 JAN 1986,DOM,1049,110mH
333,Alex AL AMEEN,02 MAR 1989,NGR,1049,110mH
333,Tyler HUGHES,,USA,1049,110mH
333,Cedric DUBLER,13 JAN 1995,AUS,1049,110mH
333,Christian BROWN,2000,USA,1049,110mH [60mH ind.]
338,Surendhar JAYAKUMAR,11 APR 1991,IND,1048,110mH
338,Kenta YAMAMOTO,17 MAY 1995,JPN,1048,110mH
338,Gabriele CRNIGOJ,20 DEC 1997,ITA,1048,110mH [60mH ind.]
338,Casimir TAWIAH,25 NOV 1997,USA,1048,110mH [60mH ind.]
342,Anthony RICHARDSON,,USA,1047,110mH [60mH ind.]
342,Alexander BRORSSON,29 MAY 1990,SWE,1047,110mH [60mH ind.]
342,Hunter APPLING,01 MAY 2000,USA,1047,110mH [60mH ind.]
345,Dong-min SHIN,21 JUN 1996,KOR,1046,110mH
345,Rowan MALVEZIN,10 MAR 1993,FRA,1046,110mH [60mH ind.]
347,Brandon SCHULTZ,,USA,1045,110mH [60mH ind.]
347,Joseph SQUIRE,,USA,1045,110mH [60mH ind.]
347,William WATSON,,USA,1045,110mH
347,Rashiddo MURATAKE,06 FEB 2002,JPN,1045,110mH
347,Alwyn BOTHMA,24 FEB 1998,RSA,1045,110mH
352,Chris GRANT,11 DEC 1996,USA,1044,110mH
352,Maurus MEYER,24 MAY 1995,SUI,1044,110mH
352,Victor FINCHER,01 JAN 1996,USA,1044,110mH
352,Ives CHERUBIN,,HAI,1044,110mH [60mH ind.]
352,Leo EL ACHKAR,09 FEB 1999,FRA,1044,110mH [60mH ind.]
357,Antonio GARCÍA,12 OCT 1996,ESP,1043,110mH
357,Devon MONTGOMERY,,USA,1043,110mH
357,Tayshaun CHISHOLM,1999,USA,1043,110mH [60mH ind.]
357,Tshepo LEFETE,02 FEB 1992,RSA,1043,110mH
357,Hidetoshi NAKATA,05 MAY 1999,JPN,1043,110mH
362,Roshan DAMMIKA RANATHUNGA,10 MAY 1998,SRI,1042,110mH
363,Gleb YEGOROV,27 JUN 1997,RUS,1041,110mH [60mH ind.]
363,Errik SNELL,,USA,1041,110mH [60mH ind.]
365,Ian DAVIS,1998,USA,1040,110mH
365,Subaru NAKANO,26 SEP 1997,JPN,1040,110mH
365,Deion LIGHTFOOT,31 DEC 1998,USA,1040,110mH
365,Milan RISTIČ,08 AUG 1991,SRB,1040,110mH
369,Oluwasegun MAKINDE,06 JUL 1991,CAN,1039,110mH
369,Collin HARDEN,21 JUL 1998,USA,1039,110mH [60mH ind.]
369,Jan KISIALA,10 APR 1998,CZE,1039,110mH
372,Connor DURICKY,,USA,1038,"110mH [55mH ind.,60mH ind.]"
372,Tyler GARLAND,,USA,1038,110mH [60mH ind.]
372,Denis YEZHOV,18 MAR 1994,RUS,1038,110mH
372,Rai IGARASHI,16 JUL 1997,JPN,1038,110mH
376,Bohdan CHORNOMAZ,02 APR 1996,UKR,1037,110mH
376,Cristian Augusto ALZATE,11 MAR 1992,COL,1037,110mH
376,Paulo NETO,11 MAR 1997,POR,1037,110mH [60mH ind.]
376,Taylor ROONEY,,USA,1037,110mH [60mH ind.]
376,Yuta KITAKI,27 SEP 1999,JPN,1037,110mH
381,Florian SOMÉ,17 SEP 1994,FRA,1036,110mH [60mH ind.]
381,Oleksiy KASYANOV,26 AUG 1985,UKR,1036,110mH [60mH ind.]
381,Patrick KIMBALL,,USA,1036,110mH [60mH ind.]
381,Masanori NISHIZAWA,16 JUL 1987,JPN,1036,110mH
385,Shakeem HALL-SMITH,21 APR 1997,BAH,1035,110mH [60mH ind.]
385,Melvil CLARICO,22 MAR 1997,FRA,1035,110mH [60mH ind.]
385,Daisuke INUI,01 MAY 1995,JPN,1035,110mH
385,Santeri KUUSINIEMI,10 OCT 1998,FIN,1035,110mH
389,Christopher GRINLEY,18 JUL 1995,USA,1034,110mH [60mH ind.]
389,Sydne DAVIS,,USA,1034,110mH
391,Robert MILLER,,USA,1033,110mH [60mH ind.]
391,Lei MA,29 JUN 1989,CHN,1033,110mH
