Place,Competitor,DOB,Unnamed: 3,Score,Event List
30,Nicholas HOUGH,20 OCT 1993,AUS,1224,110mH
31,Greggmar SWIFT,16 FEB 1991,BAR,1223,110mH
32,Johnathan CABRAL,31 DEC 1992,CAN,1219,110mH
33,Taio KANAI,28 SEP 1995,JPN,1215,110mH
33,David KING,13 JUN 1994,GBR,1215,110mH [60mH ind.]
33,Yaqoub Mohamed AL YOUHA,31 JAN 1993,KUW,1215,110mH [60mH ind.]
36,Lorenzo PERINI,22 JUL 1994,ITA,1214,110mH
37,Jianhang ZENG,17 SEP 1998,CHN,1207,110mH [60mH ind.]
37,Shuhei ISHIKAWA,29 MAY 1995,JPN,1207,110mH
39,Andrew RILEY,06 SEP 1988,JAM,1205,110mH
40,Jason JOSEPH,11 OCT 1998,SUI,1201,110mH [60mH ind.]
41,Roger IRIBARNE,02 JAN 1996,CUB,1199,110mH [60mH ind.]
41,Vitali PAROKHONKA,18 AUG 1993,BLR,1199,110mH [60mH ind.]
43,Elmo LAKKA,10 APR 1993,FIN,1197,110mH [60mH ind.]
44,Jhon CHAVERRA,21 MAR 1995,COL,1195,110mH
44,Isaiah MOORE,12 JUN 1996,USA,1195,110mH
46,Jonathas Felipe DA SILVA,30 NOV 1992,BRA,1194,110mH
47,Aaron MALLET,26 SEP 1994,USA,1189,110mH [60mH ind.]
48,Ruan DE VRIES,01 FEB 1986,RSA,1185,110mH
49,Josh THOMPSON,16 JAN 1993,USA,1179,110mH [60mH ind.]
50,Yidiel CONTRERAS,27 NOV 1992,ESP,1174,110mH [60mH ind.]
50,Trey CUNNINGHAM,26 AUG 1998,USA,1174,110mH [60mH ind.]
50,Dashaun JACKSON,1997,USA,1174,110mH
53,Ahmad Khader ALMUWALLAD,16 FEB 1988,KSA,1172,110mH
53,Erik BALNUWEIT,21 SEP 1988,GER,1172,110mH [60mH ind.]
53,Fanor ESCOBAR,17 DEC 1997,COL,1172,110mH
56,Konstantin SHABANOV,17 NOV 1989,RUS,1169,110mH [60mH ind.]
57,Nicholas ANDREWS,02 FEB 1997,AUS,1166,110mH
58,Orlando BENNETT,12 OCT 1999,JAM,1165,110mH
59,Paulo Henrique DA SILVA,29 JUN 1995,BRA,1163,110mH
59,Michael NICHOLLS,06 APR 1997,BAR,1163,110mH [60mH ind.]
61,Maximilian BAYER,05 DEC 1990,GER,1160,110mH [60mH ind.]
62,Amere LATTIN,12 JUL 1997,USA,1157,110mH [60mH ind.]
62,Dimitri BASCOU,20 JUL 1987,FRA,1157,110mH
64,Jeffery JULMIS,30 SEP 1987,HAI,1156,110mH [60mH ind.]
65,Phillip LEMONIOUS,12 DEC 1998,JAM,1155,110mH
66,Caleb PARKER,1998,USA,1154,110mH [60mH ind.]
67,David YEFREMOV,15 JAN 1999,KAZ,1152,110mH
67,Wataru YAZAWA,02 JUL 1991,JPN,1152,110mH
67,Eric EDWARDS,03 JAN 2000,USA,1152,110mH [60mH ind.]
70,Valdó SZŰCS,29 JUN 1995,HUN,1150,110mH [60mH ind.]
71,Vladimir VUKICEVIC,06 MAY 1991,NOR,1149,110mH [60mH ind.]
71,Paolo DAL MOLIN,31 JUL 1987,ITA,1149,110mH
73,Trey HOLLOWAY,07 JUL 1994,USA,1148,110mH [60mH ind.]
74,João Vitor DE OLIVEIRA,15 MAY 1992,POR,1147,110mH [60mH ind.]
75,Damion THOMAS,29 JUN 1999,JAM,1145,110mH [60mH ind.]
75,Byoungjun KIM,15 AUG 1991,KOR,1145,110mH
77,Michael DICKSON,25 JAN 1997,USA,1144,110mH [60mH ind.]
77,Chung Wang CHAN,06 OCT 1991,HKG,1144,110mH
79,Koen SMET,09 AUG 1992,NED,1143,110mH [60mH ind.]
80,Ruebin WALTERS,02 APR 1995,TTO,1140,110mH [60mH ind.]
80,Enrique LLOPIS,15 OCT 2000,ESP,1140,110mH [60mH ind.]
82,Deuce CARTER,28 SEP 1990,JAM,1138,110mH
82,Artur NOGA,02 MAY 1988,POL,1138,110mH [60mH ind.]
84,Eddie LOVETT,25 JUN 1992,ISV,1137,110mH
84,Wei-Ting YANG,22 SEP 1994,TPE,1137,110mH
84,Michael OBASUYI,12 AUG 1999,BEL,1137,110mH [60mH ind.]
84,Cameron FILLERY,02 NOV 1998,GBR,1137,110mH [60mH ind.]
88,Ryan FONTENOT,04 MAY 1986,USA,1136,110mH
88,Benjamin SEDECIAS,18 JAN 1995,FRA,1136,110mH [60mH ind.]
90,Khai RILEY-LABORDE,08 NOV 1995,GBR,1134,110mH
90,Agustin CARRERA,13 JUN 1988,ARG,1134,110mH
90,Rohan COLE,28 OCT 1997,JAM,1134,110mH
93,Chad ZALLOW,25 APR 1997,USA,1133,110mH [60mH ind.]
94,Siddhanth THINGALAYA,01 MAR 1991,IND,1132,110mH [60mH ind.]
94,Anthony Tyrell KURIKI,17 SEP 1996,JPN,1132,110mH
94,Artyom MAKARENKO,23 APR 1997,ANA,1132,110mH [60mH ind.]
97,Tai BROWN,18 APR 2000,USA,1131,110mH
98,Jaylan MCCONICO,,USA,1130,110mH [60mH ind.]
99,Zhenjiang SUN,25 JAN 1999,CHN,1129,110mH [60mH ind.]
100,Jacob MCCORRY,20 NOV 1997,AUS,1126,110mH
100,Robert DUNNING,23 JUN 1997,USA,1126,110mH
102,Ching Yeung MUI,08 MAR 1993,HKG,1125,110mH
103,Akihiro OGATA,08 JUN 1994,JPN,1124,110mH [60mH ind.]
104,Mikdat SEVLER,21 JAN 1998,TUR,1123,110mH [60mH ind.]
104,Louis François MENDY,02 MAR 1999,SEN,1123,110mH
106,Kevin MAYER,10 FEB 1992,FRA,1121,110mH [60mH ind.]
106,Joshua HAWKINS,09 FEB 1994,NZL,1121,110mH
106,John BURT,10 FEB 1997,USA,1121,110mH [60mH ind.]
106,Filipp SHABANOV,29 JAN 1991,RUS,1121,110mH [60mH ind.]
110,Mohamed KOUSSI,15 MAR 1994,MAR,1119,110mH
110,Oyeniyi ABEJOYE,16 JAN 1994,NGR,1119,110mH
112,Yordan O'FARRILL,09 FEB 1993,CUB,1118,110mH
112,Andreas MARTINSEN,17 JUL 1990,DEN,1118,110mH [60mH ind.]
112,Arthur PRICE,,USA,1118,110mH
112,Brendan AMES,06 OCT 1988,USA,1118,110mH [60mH ind.]
116,Genta MASUNO,24 MAY 1993,JPN,1117,110mH
116,Cordell TINCH,,USA,1117,110mH
118,Joseph DANIELS,12 OCT 1998,CAN,1115,110mH [60mH ind.]
118,Dominik BOCHENEK,14 MAY 1987,POL,1115,110mH [60mH ind.]
120,Lafranz CAMPBELL,19 OCT 1997,JAM,1114,110mH [60mH ind.]
120,Marquis MORRIS,06 FEB 1996,USA,1114,110mH
122,Tade OJORA,,GBR,1113,110mH
123,Juan Carlos MORENO,13 JAN 1994,COL,1111,110mH
123,Hideki OMURO,25 JUL 1990,JPN,1111,110mH
123,Tatsuya WADO,04 OCT 1990,JPN,1111,110mH
123,Hirouki SATO,06 AUG 1990,JPN,1111,110mH
127,Myles HUNTER,16 AUG 1995,USA,1110,110mH
128,Max HRELJA,30 JAN 1998,SWE,1109,110mH [60mH ind.]
129,Stephon TORRENCE,1998,USA,1107,110mH [60mH ind.]
130,Luke SIEDHOFF,,USA,1106,110mH [60mH ind.]
130,Martin VOGEL,16 MAR 1992,GER,1106,110mH [60mH ind.]
132,Ludovic PAYEN,18 FEB 1995,FRA,1105,110mH [60mH ind.]
132,Ryota FUJII,29 JUL 1996,JPN,1105,110mH
134,Tiaan KLEYNHANS,13 JUL 1996,RSA,1103,110mH
134,Just KWAOU-MATHEY,04 DEC 1999,FRA,1103,110mH [60mH ind.]
136,Dawid ŻEBROWSKI,08 JAN 1997,POL,1102,110mH [60mH ind.]
136,Brahian PEÑA,03 APR 1994,SUI,1102,110mH [60mH ind.]
136,Michał SIEROCKI,12 SEP 1999,POL,1102,110mH
139,Masahiro KAGIMOTO,29 SEP 1995,JPN,1101,110mH
139,Jordan CHARLES,29 APR 1995,USA,1101,110mH
141,Miguel PERERA,30 SEP 1996,GBR,1100,110mH [60mH ind.]
141,Pengchuan ZHAO,28 OCT 1993,CHN,1100,110mH [60mH ind.]
141,Bashiru ABDULLAHI,,NGR,1100,110mH
144,Carl ELLIOT,14 MAR 1998,USA,1099,110mH [60mH ind.]
145,Aziriah FOSTER,1996,USA,1098,110mH
146,Fredrik EKHOLM,15 JUN 1994,SWE,1097,110mH [60mH ind.]
146,Austin LYONS,,USA,1097,110mH [60mH ind.]
146,Justin YOUNG,15 FEB 1999,USA,1097,110mH [60mH ind.]
146,Loic HERKENRATH,11 JUL 1994,FRA,1097,110mH
150,Éder Antonio DE SOUZA,15 OCT 1986,BRA,1096,110mH
150,Misana VILTZ,21 FEB 1996,USA,1096,110mH
150,Mason WEH,14 APR 1998,LBR,1096,110mH [60mH ind.]
150,Fabian MCCALL,,USA,1096,110mH [60mH ind.]
154,Max HAIRSTON,05 AUG 1994,USA,1095,110mH
154,Artem SHAMATRIN,15 JUN 1991,UKR,1095,110mH [60mH ind.]
154,Jorge ﻿UREÑA,08 OCT 1993,ESP,1095,110mH [60mH ind.]
154,Ayden OWENS,28 MAY 2000,PUR,1095,110mH [60mH ind.]
158,Javier MCFARLANE,21 OCT 1991,PER,1094,110mH
158,Will AGODU,,USA,1094,110mH
160,Hiroki FUDABA,04 FEB 1994,JPN,1093,110mH
160,Mattia MONTINI,07 MAY 1999,ITA,1093,110mH [60mH ind.]
160,Jasher FOSTER,,USA,1093,110mH [60mH ind.]
160,Devon WILLIAMS,17 JAN 1994,USA,1093,110mH [60mH ind.]
160,Michael O'HARA,29 SEP 1996,JAM,1093,110mH
165,Anthony WILLIAMS,,USA,1092,110mH [60mH ind.]
166,Romain LECOEUR,09 AUG 1997,FRA,1091,110mH [60mH ind.]
166,Rasheem BROWN,22 MAR 2000,CAY,1091,110mH [60mH ind.]
166,James WEAVER,25 JUL 1997,GBR,1091,110mH
166,Bashiru ABDILLAHI,26 OCT 1997,NGR,1091,110mH [60mH ind.]
166,Shakiel CHATTOO,22 JAN 1996,JAM,1091,110mH [60mH ind.]
171,Joseph ANDERSON,30 AUG 1999,USA,1090,110mH [60mH ind.]
172,Ilari MANNINEN,11 OCT 1997,FIN,1089,110mH [60mH ind.]
172,Chris DOUGLAS,,AUS,1089,110mH [60mH ind.]
172,Nick JOHNSON,NOV 1997,USA,1089,110mH
172,Tremayne FLAGLER,1996,USA,1089,110mH [60mH ind.]
176,Silvio HENRIQUE DE SOUZA,21 JUL 1993,BRA,1087,110mH
176,Kaito YOSHIMA,26 APR 1998,JPN,1087,110mH
178,Rafael Henrique CAMPOS PEREIRA,08 APR 1997,BRA,1086,110mH
178,Clinton Kingsley BAUTISTA,05 NOV 1992,PHI,1086,110mH
178,Richard DIAWARA,21 APR 1995,FRA,1086,110mH [60mH ind.]
181,Patrick PRINCE,29 MAY 1997,USA,1085,110mH [60mH ind.]
181,Cory POOLE,29 JUL 1999,USA,1085,110mH [60mH ind.]
181,Trevor BASSITT,,USA,1085,110mH [60mH ind.]
184,Shane MOFFO,01 MAR 1996,CAN,1084,110mH [60mH ind.]
184,Kyohei TERADA,1998,JPN,1084,110mH
186,Logan SCHNEIDER,16 MAR 1996,USA,1083,110mH [60mH ind.]
186,Odario PHILLIPS,,JAM,1083,110mH
188,Sergey SOLODOV,03 JAN 1996,RUS,1082,110mH [60mH ind.]
188,Aaron LEWIS,23 JAN 1996,TTO,1082,110mH [60mH ind.]
190,Nicholas ANDERSON,18 APR 1995,USA,1081,110mH
190,Caleb WILT,31 JAN 1997,USA,1081,110mH [60mH ind.]
192,Tremayne BANKS,29 JUL 1992,USA,1080,110mH [60mH ind.]
192,Anton LEVIN,20 OCT 1992,SWE,1080,110mH [60mH ind.]
192,Ryota KAWASHIMA,19 MAR 1999,JPN,1080,110mH
195,Matthew BEHAN,16 DEC 1996,IRL,1079,110mH [60mH ind.]
195,Rapolas SAULIUS,15 FEB 1996,LTU,1079,110mH [60mH ind.]
195,Rasul DABÓ,14 FEB 1989,POR,1079,110mH [60mH ind.]
198,Marvin PISTOL,31 JUL 1996,FRA,1078,110mH
198,Pedro P. GUTIÉRREZ,25 APR 2000,CUB,1078,110mH
200,Zijie PAN,07 NOV 1995,CHN,1077,110mH [60mH ind.]
201,Juan SCOTT,27 MAY 1997,USA,1075,110mH [60mH ind.]
201,Dylan CATY,11 JAN 1997,BEL,1075,110mH [60mH ind.]
201,Javier COLOMO,26 MAR 1994,ESP,1075,110mH [60mH ind.]
201,Sam BRIXEY,,USA,1075,110mH [60mH ind.]
201,Xiaohan NING,24 JAN 2000,CHN,1075,110mH [60mH ind.]
206,Dominik STASKIEWICZ,05 APR 1993,POL,1074,110mH [60mH ind.]
206,Jonathan SANTIAGO PAGAN,04 JUL 1992,PUR,1074,110mH
206,Marcus BROWN,,JAM,1074,110mH
206,Rikuto HIGUCHI,19 AUG 1999,JPN,1074,110mH
210,Jake PORTER,13 NOV 1993,GBR,1073,110mH [60mH ind.]
210,Rami GHARSALI,29 MAY 1993,TUN,1073,110mH [60mH ind.]
210,Jiming LI,14 MAR 1996,CHN,1073,110mH [60mH ind.]
210,Martrice MOORE,,USA,1073,110mH [60mH ind.]
210,Luca TRGOVCEVIC,19 MAY 1992,SRB,1073,110mH [60mH ind.]
215,Simon KRAUSS,12 FEB 1992,FRA,1072,110mH
215,Jonathan ROSS,,USA,1072,110mH
217,Wellington ZAZA,20 JAN 1995,LBR,1070,110mH
217,Charlie FORBES,21 MAR 1995,USA,1070,110mH [60mH ind.]
219,Francisco Javier LÓPEZ,29 DEC 1989,ESP,1069,110mH
219,Rayzamshah WAN SOFIAN,11 JAN 1988,MAS,1069,110mH
219,Yoan A. VILLA,31 JAN 1998,CUB,1069,110mH
219,Theodore YOUNG,05 JUL 1996,RSA,1069,110mH
223,Cosmin Ilie DUMITRACHE,20 JUL 1994,ROU,1068,110mH [60mH ind.]
224,Richard FLOYD,,USA,1067,110mH [60mH ind.]
224,Loftin KEYS,,USA,1067,110mH
224,Asier MARTINEZ,22 APR 2000,ESP,1067,110mH [60mH ind.]
224,Tre'Bien GILBERT,18 DEC 1999,USA,1067,110mH [60mH ind.]
224,De'Vion WILSON,18 MAY 2000,USA,1067,110mH [60mH ind.]
229,Hampus WIDLUND,12 FEB 1993,SWE,1066,110mH
230,Matteo NGO,23 MAR 1998,FRA,1065,110mH [60mH ind.]
230,Dylan BEARD,,USA,1065,110mH [60mH ind.]
230,Oleg SPIRIDONOV,16 AUG 1999,RUS,1065,110mH
233,Paris WILLIAMS,,USA,1064,110mH [60mH ind.]
233,Bohdan CHORNOMAZ,02 APR 1996,UKR,1064,110mH [60mH ind.]
233,Connor HAM,,USA,1064,110mH [60mH ind.]
233,Shenglong ZHU,25 JAN 2000,CHN,1064,110mH [60mH ind.]
233,Michal BROŽ,16 JUN 1992,CZE,1064,110mH [60mH ind.]
233,Stefan VOLZER,16 AUG 2000,GER,1064,110mH [60mH ind.]
233,Ethan AKANNI,05 MAR 1999,GBR,1064,110mH [60mH ind.]
240,Matheus NUNES ROCHA,19 DEC 1994,BRA,1063,110mH
240,Ryo TOKUOKA,27 SEP 1999,JPN,1063,110mH
240,Koichiro SHIMIZU,15 FEB 2000,JPN,1063,110mH
243,Tao ZHANG,30 SEP 1997,CHN,1062,110mH
243,Antoine PAPILLON,25 APR 1996,FRA,1062,110mH [60mH ind.]
243,Roderick MOODIE,,JAM,1062,110mH [60mH ind.]
243,Victor FINCHER,01 JAN 1996,USA,1062,110mH [60mH ind.]
247,Ramon SOSA,11 JAN 1986,DOM,1060,110mH [60mH ind.]
247,Kyrylo KHOMENKO,07 DEC 1994,UKR,1060,110mH [60mH ind.]
247,Kenney BROADNAX,,USA,1060,110mH
250,Job BEINTEMA,24 MAY 1995,NED,1059,110mH [60mH ind.]
250,Yutaro FURUKAWA,03 JUN 1985,JPN,1059,110mH
250,Denvaughn WHYMNS,12 SEP 2000,BAH,1059,110mH [60mH ind.]
250,Casimir TAWIAH,25 NOV 1997,USA,1059,110mH [60mH ind.]
250,Lorenzo JOHNSON,26 MAY 1993,USA,1059,110mH [60mH ind.]
255,Kyle CLANCY,,USA,1058,110mH
255,Genaro RODRIGUEZ,10 DEC 1990,MEX,1058,110mH
255,Israel NELSON,,USA,1058,110mH [60mH ind.]
255,Luis SALORT,26 JUL 1999,ESP,1058,110mH [60mH ind.]
255,Josh BRAVERMAN,,USA,1058,110mH
260,Wang Fung CHEUNG,21 JAN 1997,HKG,1057,110mH
260,Clayton THOMPSON,,USA,1057,110mH
260,Giano ROBERTS,,JAM,1057,110mH [60mH ind.]
263,Bálint SZELES,09 NOV 1998,HUN,1056,110mH [60mH ind.]
264,Filip Jakob DEMŠAR,03 APR 2000,SLO,1055,110mH [60mH ind.]
264,David RYBA,03 FEB 1999,CZE,1055,110mH
264,Vladislav ZYUKOV,23 JUL 1993,RUS,1055,110mH
264,Salvador GARCÍA,08 MAR 1996,MEX,1055,110mH
264,Christiean BROWN,,USA,1055,110mH [60mH ind.]
264,Alexander BRORSSON,29 MAY 1990,SWE,1055,110mH [60mH ind.]
270,Tyricke DICKENS,23 MAR 1999,USA,1054,110mH [60mH ind.]
271,Da'Juan SEWARD,15 AUG 1996,USA,1053,110mH [60mH ind.]
271,Devon MONTGOMERY,,USA,1053,110mH [60mH ind.]
271,Joshua SMITH,,USA,1053,110mH [60mH ind.]
271,Kevin SÁNCHEZ,27 MAR 1999,ESP,1053,110mH [60mH ind.]
271,Bretram ROGERS,19 AUG 1999,USA,1053,110mH [60mH ind.]
271,Yang LU,09 JAN 1996,CHN,1053,110mH [60mH ind.]
271,Tomasu HIGASHI,14 APR 1997,JPN,1053,110mH
278,Ronan GREFF,19 AUG 1998,FRA,1052,110mH [60mH ind.]
278,Gerard O'DONNELL,06 MAY 1988,IRL,1052,110mH
278,Koty BURTON,,USA,1052,110mH [60mH ind.]
278,Mathew LEWIS-BANKS,1999,USA,1052,110mH [60mH ind.]
278,Chituru ALI,06 APR 1999,ITA,1052,110mH [60mH ind.]
283,Mauricio GARRIDO,30 MAY 1996,PER,1051,110mH
283,Javon GRAHAM,,USA,1051,110mH
283,Patrick KIMBALL,,USA,1051,110mH [60mH ind.]
283,Ricardo TORRES,13 FEB 1996,PUR,1051,110mH
287,Pedro GARCÍA,04 APR 1992,ESP,1050,110mH [60mH ind.]
287,Chris GRANT,11 DEC 1996,USA,1050,110mH [60mH ind.]
287,Antonio GARCIA,,USA,1050,110mH [60mH ind.]
290,Surendhar JAYAKUMAR,11 APR 1991,IND,1049,110mH
290,Tyler HUGHES,,USA,1049,110mH
290,Walter BRIGGS,,USA,1049,110mH [60mH ind.]
290,Nobuaki MORITO,15 APR 1999,JPN,1049,110mH
294,Emmanuel TAIT,,USA,1048,110mH [60mH ind.]
294,Kacper SCHUBERT,10 JUL 1995,POL,1048,110mH [60mH ind.]
294,Arthur GREENLEE,,USA,1048,110mH [60mH ind.]
294,Kemorena TISANG,,BOT,1048,110mH
294,Norman PITTERSGILL,04 SEP 1996,JAM,1048,110mH
294,Yannick SPISSINGER,1995,GER,1048,110mH [60mH ind.]
300,Jordan RAMA,19 APR 1995,FRA,1047,110mH [60mH ind.]
300,Viktar SINKAVETS,25 JUN 1998,BLR,1047,110mH [60mH ind.]
300,Viktor SOLYANOV,15 JUN 1997,UKR,1047,110mH [60mH ind.]
300,Alin Ionuț ANTON,01 JAN 2000,ROU,1047,110mH [60mH ind.]
304,Yusuke TAKAHASHI,05 JUL 1996,JPN,1046,110mH
304,Bryce DOUGLAS,,USA,1046,110mH [60mH ind.]
304,Roland AMARTEIFIO,,USA,1046,110mH [60mH ind.]
304,Jamal BRITT,,USA,1046,110mH
308,Finley GAIO,15 APR 1999,SUI,1045,110mH [60mH ind.]
308,Thomas MOALLIC,04 JUN 1991,FRA,1045,110mH [60mH ind.]
308,Job MAYHUE,18 SEP 2000,USA,1045,110mH [60mH ind.]
308,Tayshaun CHISHOLM,1999,USA,1045,110mH [60mH ind.]
308,Charles BOWMAN,1996,USA,1045,110mH [60mH ind.]
308,William WATSON,,USA,1045,110mH
314,Ian DAVIS,1998,USA,1044,110mH [60mH ind.]
314,Sydne DAVIS,,USA,1044,110mH [60mH ind.]
314,Charles GRAHAM,1997,USA,1044,110mH [60mH ind.]
314,Dániel ESZES,01 JUL 1999,HUN,1044,110mH [60mH ind.]
314,Joseph SQUIRE,,USA,1044,110mH [60mH ind.]
314,Hunter APPLING,,USA,1044,110mH
314,Denis YEZHOV,18 MAR 1994,RUS,1044,110mH [60mH ind.]
321,Vyacheslav ZEMS,02 MAY 1998,KAZ,1043,110mH [60mH ind.]
321,Deion LIGHTFOOT,31 DEC 1998,USA,1043,110mH [60mH ind.]
321,Tshepo LEFETE,02 FEB 1992,RSA,1043,110mH
321,Hidetoshi NAKATA,05 MAY 1999,JPN,1043,110mH
325,Valtteri KALLIOKULJU,14 JAN 1997,FIN,1042,110mH [60mH ind.]
325,Titus MOORE,14 OCT 1999,USA,1042,110mH [60mH ind.]
327,Maksat KANDYMOV,06 FEB 1995,UKR,1041,110mH [60mH ind.]
328,Alwyn BOTHMAN,24 FEB 1998,RSA,1040,110mH
328,Kenta YAMAMOTO,17 MAY 1995,JPN,1040,110mH
328,Micah FONTAINE,,USA,1040,110mH [60mH ind.]
328,Anthony RICHARDSON,,USA,1040,110mH [60mH ind.]
332,Kentre PATTERSON,,USA,1039,110mH [60mH ind.]
333,Tanner CONNER,,USA,1038,110mH [60mH ind.]
333,Subaru NAKANO,26 SEP 1997,JPN,1038,110mH
333,Jiří SÝKORA,20 JAN 1995,CZE,1038,110mH [60mH ind.]
333,Ahmad YOUNG,2000,USA,1038,110mH [60mH ind.]
333,Rai IGARASHI,1997,JPN,1038,110mH
338,Justice BURKS,,USA,1037,110mH [60mH ind.]
338,Robert MILLER,,USA,1037,110mH [60mH ind.]
338,Nick RACK,,USA,1037,110mH
338,Martynas VRAŠINSKAS,30 SEP 1995,LTU,1037,110mH [60mH ind.]
338,Quivell JORDAN,08 AUG 1999,USA,1037,110mH [60mH ind.]
338,Matthew MACNEILL,2000,CAN,1037,110mH [60mH ind.]
344,Dayo AKINDELE,18 SEP 1996,USA,1036,110mH [60mH ind.]
345,Rene Jonathan MÄHLMANN,24 OCT 1993,GER,1035,110mH
345,Maurus MEYER,24 MAY 1995,SUI,1035,110mH [60mH ind.]
345,Josh LAMERS,,USA,1035,110mH [60mH ind.]
348,Marcus MAXEY,09 OCT 1990,USA,1034,110mH
348,Alex AL AMEEN,02 MAR 1989,NGR,1034,110mH [60mH ind.]
348,Errik SNELL,,USA,1034,110mH [60mH ind.]
348,Takahiro YOSHIDA,09 MAY 1997,JPN,1034,110mH
348,Taiga YOGOCHI,2000,JPN,1034,110mH
348,Mathéo BERNAT,27 JUN 1999,FRA,1034,110mH [60mH ind.]
354,Denis HANJOUL,17 JAN 1991,BEL,1033,110mH [60mH ind.]
354,Lei MA,29 JUN 1989,CHN,1033,110mH
354,Sierra HENDRIX-WILLIAMS,,USA,1033,110mH [60mH ind.]
354,Haoru SUN,01 MAR 1998,CHN,1033,110mH [60mH ind.]
358,Zhenhua WU,26 AUG 1998,CHN,1032,110mH [60mH ind.]
358,Jonathan HARVEY,,USA,1032,110mH [60mH ind.]
358,Darian CLYBURN,2000,USA,1032,110mH [60mH ind.]
361,Oleksiy KASYANOV,26 AUG 1985,UKR,1031,110mH [60mH ind.]
361,Christopher GRINLEY,18 JUL 1995,USA,1031,110mH [60mH ind.]
361,Aaron MURESAN,,USA,1031,110mH [60mH ind.]
361,Jaylen BANKS,,USA,1031,110mH
361,Dashaun JONES,,USA,1031,110mH [60mH ind.]
366,Vincent JOHNSON,,USA,1030,110mH [60mH ind.]
366,Collin HARDEN,21 JUL 1998,USA,1030,110mH [60mH ind.]
366,Brent CARROLL,1998,USA,1030,110mH [60mH ind.]
366,Gabriele CRNIGOJ,20 DEC 1997,ITA,1030,110mH [60mH ind.]
370,Joshua HILLIARD,,USA,1029,110mH [60mH ind.]
370,Marco BIGONI,06 SEP 1998,ITA,1029,110mH [60mH ind.]
372,Florian SOMÉ,17 SEP 1994,FRA,1028,110mH [60mH ind.]
372,Konstantinos CHINTAS,18 JAN 1994,GRE,1028,110mH [60mH ind.]
372,Gauthier LAFFONT,27 SEP 1998,FRA,1028,110mH [60mH ind.]
372,Cedric ASDRUBAL,31 AUG 1993,FRA,1028,110mH
372,Oleksiy OVCHARENKO,19 JAN 1999,UKR,1028,110mH [60mH ind.]
372,Milan RISTIČ,08 AUG 1991,SRB,1028,110mH
378,Antonio GARCÍA,12 OCT 1996,ESP,1027,110mH
378,Kordell WILLIAMS,,USA,1027,110mH [60mH ind.]
378,Christian JONES,,USA,1027,110mH [60mH ind.]
378,Kevon HOLDER,1999,USA,1027,"110mH [55mH ind.,60mH ind.]"
378,Daisuke INUI,01 MAY 1995,JPN,1027,110mH
378,Denim ROGERS,,USA,1027,110mH [60mH ind.]
378,Vincent OHLMAN,,USA,1027,110mH [60mH ind.]
378,Yuji KAMEYAMA,09 MAY 1997,JPN,1027,110mH
386,Brandon SCHULTZ,,USA,1026,110mH [60mH ind.]
386,Ives CHERUBIN,,HAI,1026,110mH [60mH ind.]
386,Leo EL ACHKAR,09 FEB 1999,FRA,1026,110mH [60mH ind.]
386,Edson GOMES,01 NOV 1998,POR,1026,110mH [60mH ind.]
386,Kyong-tae KIM,20 MAR 1997,KOR,1026,110mH
386,Daniel ARMSTRONG,2000,USA,1026,110mH [60mH ind.]
