Place,Competitor,DOB,Unnamed: 3,Score,Event List
133,Rikuto HIGUCHI,19 AUG 1999,JPN,1130,110mH
134,Krzysztof KILJAN,30 DEC 1999,POL,1129,110mH [60mH ind.]
135,Alin Ionuț ANTON,01 JAN 2000,ROU,1127,110mH [60mH ind.]
136,Simon EHAMMER,07 FEB 2000,SUI,1127,110mH [60mH ind.]
137,Louis François MENDY,02 MAR 1999,SEN,1127,110mH
138,Gratt REED,,USA,1126,110mH [60mH ind.]
139,François GRAILET,29 MAR 1994,LUX,1125,110mH [60mH ind.]
140,Grant CONWAY,12 SEP 2000,USA,1125,110mH [60mH ind.]
141,Mathieu JAQUET,09 JUL 1998,SUI,1125,110mH
142,Oyeniyi ABEJOYE,16 JAN 1994,NGR,1124,110mH
143,Eli MORRIS,,USA,1124,110mH
144,Johnny BRACKINS,2003,USA,1124,110mH [60mH ind.]
145,Jayden SMITH,,USA,1123,110mH
146,Matteo NGO,23 MAR 1998,FRA,1123,110mH [60mH ind.]
147,Stanislav STANKOV,03 AUG 1999,BUL,1121,110mH [60mH ind.]
148,DJ AKINDELE,,USA,1121,110mH
149,Agustin CARRERA,13 JUN 1988,ARG,1120,110mH [60mH ind.]
150,Dylan BEARD,05 APR 1998,USA,1120,110mH [60mH ind.]
151,Dániel ESZES,01 JUL 1999,HUN,1120,110mH [60mH ind.]
152,Job GEERDS,2002,NED,1120,110mH [60mH ind.]
153,Joseph DANIELS,12 OCT 1998,CAN,1120,110mH [60mH ind.]
154,Ryo TOKUOKA,27 SEP 1999,JPN,1120,110mH
155,Siddhanth THINGALAYA,01 MAR 1991,IND,1119,110mH
156,Yves CHERUBIN,28 FEB 1999,HAI,1118,110mH
157,Jesse HENDERSON,,USA,1117,110mH [60mH ind.]
158,Jakub BUJAK,08 DEC 2000,POL,1117,110mH [60mH ind.]
159,Cameron MURRAY,12 DEC 1999,USA,1117,110mH [60mH ind.]
160,Ryota KAWASHIMA,19 MAR 1999,JPN,1116,110mH [60mH ind.]
161,Alex AL-AMEEN,02 MAR 1989,NGR,1115,110mH
162,Ronan GREFF,19 AUG 1998,FRA,1115,110mH [60mH ind.]
163,Rivaldo ROBERTS,27 APR 1996,RSA,1114,110mH
164,Shenglong ZHU,25 JAN 2000,CHN,1114,110mH
165,Filipp SHABANOV,29 JAN 1991,RUS,1114,110mH
166,Cory POOLE,29 JUL 1999,USA,1114,110mH [60mH ind.]
167,Roshan RANATUNGA,10 MAY 1998,SRI,1113,110mH
168,Israel NELSON,,USA,1112,110mH
169,Terrel WILLIAMS,,USA,1112,110mH [60mH ind.]
170,Koki FUJIHARA,31 MAY 2002,JPN,1111,110mH
171,Daniel HARROLD,,USA,1111,110mH [60mH ind.]
172,Nick JOHNSON,NOV 1997,USA,1110,110mH [60mH ind.]
173,Mark HEIDEN,14 AUG 2002,NED,1109,110mH
174,Craig THORNE,2001,CAN,1109,110mH
175,Brahimir VICK,2002,USA,1109,110mH
176,Dimitri BASCOU,20 JUL 1987,FRA,1108,110mH
177,Zoryan HENDRICKS,,USA,1108,110mH [60mH ind.]
178,David RYBA,03 FEB 1999,CZE,1107,110mH
179,Quivell JORDAN,08 AUG 1999,USA,1107,110mH
180,Ryusei EIDA,20 JUL 2000,JPN,1107,110mH [60mH ind.]
181,Bret DANNIS,1999,USA,1107,110mH [60mH ind.]
182,Jeffrey JULMIS,30 SEP 1987,HAI,1106,110mH [60mH ind.]
183,Marvin PISTOL,31 JUL 1996,FRA,1105,110mH [60mH ind.]
184,Oleg SPIRIDONOV,16 AUG 1999,ANA,1104,110mH [60mH ind.]
185,Tim EIKERMANN,15 FEB 2000,GER,1104,110mH
186,Edson GOMES,01 NOV 1998,POR,1104,110mH
187,Ayden OWENS-DELERME,28 MAY 2000,PUR,1104,110mH [60mH ind.]
188,Renzo CREMASCHI,06 JUL 1998,ARG,1103,110mH
189,Yousuf BADAWY SAYED,07 FEB 2002,EGY,1102,110mH
190,Kenny FLETCHER,21 APR 2001,FRA,1102,110mH [60mH ind.]
191,Takumi MIYAZAKI,07 APR 2001,JPN,1102,110mH
192,Matthew LEWIS-BANKS,12 NOV 1999,USA,1102,110mH [60mH ind.]
193,Romain LECOEUR,09 AUG 1997,FRA,1102,110mH
194,Jacob MCCORRY,20 NOV 1997,AUS,1101,110mH
195,Almighty WILLIAMSON,2001,USA,1101,110mH [60mH ind.]
196,Léo EL ACHKAR,09 FEB 1999,FRA,1101,110mH [60mH ind.]
197,Arthur GREENLEE,,USA,1101,110mH [60mH ind.]
198,Franck Brice KOUA,21 SEP 2001,ITA,1100,110mH
199,Ching Yeung MUI,08 MAR 1993,HKG,1100,110mH
200,Gregory MINOUE,13 MAR 2002,GER,1100,110mH [60mH ind.]
201,Ken TOYODA,15 OCT 2002,JPN,1100,110mH
202,Conner SCHULMAN,02 JUL 2001,USA,1100,110mH
203,Clinton Kingsley BAUTISTA,05 NOV 1992,PHI,1099,110mH
204,Stefan VOLZER,16 AUG 2000,GER,1099,110mH
205,Semyon MANAKOV,30 MAY 2001,RUS,1098,110mH [60mH ind.]
206,Zhongjie GUO,16 FEB 2001,CHN,1098,110mH
207,Taylor ROONEY,,USA,1097,110mH [60mH ind.]
208,Derrick OLSEN,,USA,1097,110mH [60mH ind.]
209,Kyle GARLAND,28 MAY 2000,USA,1097,110mH [60mH ind.]
210,Parker BOWDEN,,USA,1097,110mH [60mH ind.]
211,Jordani WOODLEY,12 NOV 2001,JAM,1097,110mH [60mH ind.]
212,Chen Xiang ANG,03 JUL 1994,SGP,1096,110mH [60mH ind.]
213,Jamal JANUARY,,USA,1096,110mH [60mH ind.]
214,Olgierd MICHNIEWSKI,18 NOV 2000,POL,1095,110mH [60mH ind.]
215,Felipe DOS SANTOS,30 JUL 1994,BRA,1095,110mH [60mH ind.]
216,Giuseppe Mattia FILPI,16 JUN 2001,ITA,1093,110mH [60mH ind.]
217,Corde LONG,,USA,1093,110mH
218,Justin YOUNG,15 FEB 1999,USA,1093,110mH [60mH ind.]
219,Tyler GRAVES,,USA,1092,110mH [60mH ind.]
220,Tetsuro NISHI,05 FEB 2004,JPN,1091,110mH [60mH ind.]
221,Trey HOLLOWAY,07 JUL 1994,USA,1091,110mH [60mH ind.]
222,Justin GUY,16 OCT 2002,TTO,1091,110mH [60mH ind.]
223,Martín SAENZ,17 JAN 2001,CHI,1090,110mH [60mH ind.]
224,Devon WILLIAMS,17 JAN 1994,USA,1090,110mH [60mH ind.]
225,Brahian PEÑA,03 APR 1994,SUI,1089,110mH [60mH ind.]
226,Jerry PHILIPPE,2002,USA,1089,110mH [60mH ind.]
227,Anton LEVIN,20 OCT 1992,SWE,1089,110mH [60mH ind.]
228,Wataru YAZAWA,02 JUL 1991,JPN,1089,110mH
229,Nashu YAMADA,05 NOV 1999,JPN,1088,110mH
230,Daylin WILLIAMS,,USA,1088,110mH [60mH ind.]
231,Jonathan HOLM,08 JAN 1994,SWE,1088,110mH
232,Tayshaun CHISHOLM,1999,USA,1088,110mH [60mH ind.]
233,Carlos OSES,30 DEC 1994,ESP,1088,110mH [60mH ind.]
234,Guillermo CAMPOS,05 JUL 2001,MEX,1087,110mH
235,Kyong-tae KIM,20 MAR 1997,KOR,1087,110mH
236,Cosmin Ilie DUMITRACHE,20 JUL 1994,ROU,1087,110mH [60mH ind.]
237,Nolan VANCAUWEMBERGHE,02 AUG 2000,BEL,1087,110mH [60mH ind.]
238,Jordan RAMA,19 APR 1995,FRA,1087,110mH [60mH ind.]
239,Trenton GIVENS,,USA,1087,110mH [60mH ind.]
240,Mauricio GARRIDO,30 MAY 1996,PER,1086,110mH [60mH ind.]
241,Christian MARTIN,,USA,1086,110mH [60mH ind.]
242,Yannick SPISSINGER,19 OCT 1995,GER,1084,110mH [60mH ind.]
243,Kai IKEDA,26 APR 2002,JPN,1084,110mH
244,Cortney WATKINS,2001,USA,1083,110mH [60mH ind.]
245,Yakubu IBRAHIM,24 JUL 1995,GHA,1082,110mH [60mH ind.]
246,Hideki OMURO,25 JUL 1990,JPN,1082,110mH
247,Brithton SENIOR,07 OCT 2000,JAM,1082,110mH [60mH ind.]
248,John PAREDES,02 OCT 2002,COL,1080,110mH
249,Taichi KUBOTA,06 MAY 2000,JPN,1080,110mH [60mH ind.]
250,Michał SIEROCKI,12 SEP 1999,POL,1078,110mH
251,Micah HAIRSTON,,USA,1078,110mH
252,Cedric MCGRIFF,,USA,1078,110mH [60mH ind.]
253,Huaihai LI,04 MAY 1999,CHN,1078,110mH [60mH ind.]
254,Francesco FERRANTE,13 MAY 1996,ITA,1077,110mH [60mH ind.]
255,Braydon BENNETT,2001,USA,1077,110mH [60mH ind.]
256,Charles BROCKMAN,31 AUG 1999,USA,1076,110mH [60mH ind.]
257,Matheus NUNES ROCHA,19 DEC 1994,BRA,1076,110mH
258,Javier MCFARLANE,21 OCT 1991,PER,1075,110mH
259,Adrian Henrique VIEIRA,03 JAN 2001,BRA,1075,110mH
260,Leroy ELLIOTT,,USA,1075,110mH [60mH ind.]
261,Sincere RHEA,13 APR 2001,USA,1075,110mH
262,Jermanie BYRD,,USA,1074,110mH [60mH ind.]
263,Denim ROGERS,,USA,1074,110mH
264,Jake PORTER,13 NOV 1993,GBR,1074,110mH
265,Kenney BROADNAX,,USA,1073,110mH [60mH ind.]
266,Wilson MCCLAIN,,USA,1073,110mH [60mH ind.]
267,Ke'Von HOLDER,1999,USA,1072,110mH [60mH ind.]
268,Odario PHILLIPS,20 APR 1997,JAM,1071,110mH
269,Mizuki KONDO,28 MAR 2003,JPN,1071,110mH
270,Anthony Tyrell KURIKI,17 SEP 1996,JPN,1071,110mH
271,Ketavion HUMBER,,USA,1071,110mH [60mH ind.]
272,Steven ANDERSON,,USA,1071,110mH [60mH ind.]
273,Garrett GIBSON,,USA,1071,110mH [60mH ind.]
274,Job MAYHUE,18 SEP 2000,USA,1071,110mH [60mH ind.]
275,Ergash NORMURADOV,17 SEP 1995,UZB,1070,110mH [60mH ind.]
276,Marc GALE,14 MAY 1998,ESP,1070,110mH [60mH ind.]
277,Yuhei NINOMIYA,25 MAY 1999,JPN,1069,110mH [60mH ind.]
278,Caleb FOSTER,07 OCT 2002,USA,1069,110mH [60mH ind.]
279,Paul CHABAUTY,20 JAN 2001,FRA,1069,110mH [60mH ind.]
280,Glenn RODGERS,,USA,1068,110mH [60mH ind.]
281,Luigi RIVAS,,USA,1068,110mH [60mH ind.]
282,Mattia MONTINI,07 MAY 1999,ITA,1068,110mH
283,Axel MARTHELY,25 JAN 1999,FRA,1068,110mH [60mH ind.]
284,Brayan ROJAS,12 SEP 1997,COL,1067,110mH
285,Masoud KAMRAN,16 JAN 1999,IRI,1067,110mH [60mH ind.]
286,Andrew DOCTOR,11 MAY 1999,USA,1067,110mH
287,Ryan FIELDS,08 SEP 2000,USA,1067,110mH
288,Romain HENRY,08 APR 1998,FRA,1067,110mH
289,Valtteri KALLIOKULJU,14 JAN 1997,FIN,1066,110mH
290,Richard GILCHRIST,,USA,1065,110mH [60mH ind.]
291,Kaito YOSHIMA,26 APR 1998,JPN,1065,110mH
292,Kornelius KLAH,,USA,1065,110mH [60mH ind.]
293,Eddie LOVETT,25 JUN 1992,ISV,1065,110mH [60mH ind.]
294,Christian BROWN,2000,USA,1064,110mH [60mH ind.]
295,Rashane BARTLETT,04 JUN 2001,JAM,1064,110mH [60mH ind.]
296,TJ CALDWELL,,USA,1064,110mH [60mH ind.]
297,Mohd Rizzua HAIZAD MUHAMAD,29 MAR 1997,MAS,1063,110mH
298,Kalil JOHNSON,,JAM,1063,110mH [60mH ind.]
299,Arata KOTANI,18 OCT 2000,JPN,1062,110mH
300,Genta MASUNO,24 MAY 1993,JPN,1062,110mH
301,Michael BOURNE,2003,USA,1062,110mH [60mH ind.]
302,Thomas WILCOCK,29 MAY 2002,GBR,1062,110mH [60mH ind.]
303,Bretram ROGERS,19 AUG 1999,USA,1060,110mH [60mH ind.]
304,Kaisei IIZUKA,12 JAN 2001,JPN,1060,110mH
305,Timme KOSTER,12 DEC 2002,NED,1060,110mH [60mH ind.]
306,Kai-Lun CHENG,07 SEP 2000,TPE,1060,110mH
307,Nick RÜEGG,28 JUL 2001,SUI,1060,110mH [60mH ind.]
308,Jerome CAMPBELL,20 NOV 2002,JAM,1059,110mH
309,Keirston PAIGE,,USA,1059,110mH [60mH ind.]
310,Joseph ANDERSON,30 AUG 1999,USA,1058,110mH [60mH ind.]
311,Alex SHIELDS,2001,USA,1058,110mH [60mH ind.]
312,Aleksandr RUDCHENKO,08 MAR 1999,RUS,1058,110mH [60mH ind.]
313,Ren FUKUMOTO,04 MAY 2000,JPN,1058,110mH
314,Sam MCLENDON,,USA,1057,110mH [60mH ind.]
315,Hector HERRERA,31 DEC 1997,MEX,1057,110mH
316,Saeed Othman ALABSI,02 APR 2002,QAT,1057,110mH
317,Yevgeniy KATUNIN,24 NOV 1999,RUS,1057,110mH [60mH ind.]
318,Rian PEREIRA,25 JUN 2002,BRA,1056,110mH
319,Charles KELLY,,USA,1056,110mH [60mH ind.]
320,Cameron MACON,,USA,1056,110mH [60mH ind.]
321,Ethan EXILHOMME,2003,USA,1055,110mH [60mH ind.]
322,Cameron BRUCE,2000,CAN,1055,110mH [60mH ind.]
323,Ryo KOIKE,27 JUN 2003,JPN,1055,110mH
324,Fabricio Julio DE SOUSA,18 JUN 2002,BRA,1055,110mH
325,Hayato HIGUCHI,30 JUL 2003,JPN,1055,110mH
326,Artyom MAKARENKO,23 APR 1997,ANA,1055,110mH [60mH ind.]
327,Ardonntrell WILLIAMS,,USA,1055,110mH [60mH ind.]
328,Angel RUIZ,19 JAN 1998,PUR,1055,110mH
329,Leonardo TANO,05 OCT 1999,HUN,1055,110mH
330,Ke-Wei LIN,07 SEP 1998,TPE,1054,110mH
331,Vilém STRÁSKÝ,03 JUL 1999,CZE,1054,110mH [60mH ind.]
332,Maksim LOBKOV,20 MAY 1997,RUS,1054,110mH [60mH ind.]
333,Brandon SCHULTZ,,USA,1053,110mH [60mH ind.]
334,Jack FLOOD,15 SEP 1995,USA,1053,110mH [60mH ind.]
335,Daviciea MCCARTNEY,,USA,1053,110mH [60mH ind.]
336,Elias MARTINSSON,28 JUN 1997,SWE,1052,110mH [60mH ind.]
337,Cameron NGO,23 MAR 2000,FRA,1052,110mH [60mH ind.]
338,Yuki IDE,20 MAR 2000,JPN,1050,110mH
339,Paulo NETO,11 MAR 1997,POR,1050,110mH [60mH ind.]
340,Reza BAHREINI,17 FEB 2000,IRI,1050,110mH [60mH ind.]
341,Warren WILLIAMS,,USA,1050,110mH [60mH ind.]
342,Payne WYLIE,26 JUN 2000,CAN,1050,110mH [60mH ind.]
343,Kyle LIND,,USA,1050,110mH [60mH ind.]
344,Sven ROOSEN,27 JUL 2001,NED,1049,110mH [60mH ind.]
345,Federico PIAZZALUNGA,12 MAY 2000,ITA,1049,110mH [60mH ind.]
346,Kai NISHIOKA,13 MAR 2000,JPN,1049,110mH
347,Omar RODGERS,,USA,1048,110mH
348,Spencer BROWN,2001,USA,1048,110mH [60mH ind.]
349,Isaiah HUDGENS,,USA,1048,110mH
350,John CABANG,27 AUG 2001,ESP,1048,110mH
351,Zane FARRER,,USA,1048,110mH [60mH ind.]
352,Koichiro SHIMIZU,15 FEB 2000,JPN,1047,110mH
353,Edgardo LOPEZ,11 JUN 2002,PUR,1047,110mH
354,Devonte VANTERPOOL,,USA,1047,110mH [60mH ind.]
355,Uchenna NWOSU,,USA,1047,110mH [60mH ind.]
356,Brandon RATLIFF,,USA,1047,110mH [60mH ind.]
357,Oliver THOMAS,,USA,1046,110mH [60mH ind.]
358,Diego ANDRES,17 SEP 2002,ESP,1046,110mH
359,Lukas CIK,08 FEB 2002,CRO,1046,110mH [60mH ind.]
360,Pierre LEAR,,USA,1046,110mH [60mH ind.]
361,Kameron DAVIS,1999,USA,1046,110mH [60mH ind.]
362,Ayoub BEN NOURI,,MAR,1045,110mH
363,Pierce LEPAGE,22 JAN 1996,CAN,1045,110mH [60mH ind.]
364,Kohei SHIMIZU,11 JUL 1997,JPN,1045,110mH
365,Jose Fernando FERREIRA SANTANA,27 MAR 1999,BRA,1045,110mH [60mH ind.]
366,Dor HAYON,15 JUL 1998,ISR,1045,110mH
367,Gerard O'DONNELL,06 MAY 1988,IRL,1044,110mH [60mH ind.]
368,Darius BROWN,2002,USA,1044,110mH [60mH ind.]
369,Hakim MCMORRIS,03 MAR 2000,USA,1043,110mH
370,David HOLÝ,04 MAR 1998,CZE,1043,110mH [60mH ind.]
371,William GLASS,2002,USA,1043,110mH [60mH ind.]
372,Serhat BULUT,09 MAY 2001,TUR,1043,110mH [60mH ind.]
373,Arthur PRICE,1996,USA,1043,110mH [60mH ind.]
374,Morgan FOURNIER,10 NOV 2000,FRA,1042,110mH
375,Jason Matthew OCTOBER,31 MAY 2000,RSA,1042,110mH
376,Matej BALUCH,16 OCT 2000,SVK,1042,110mH [60mH ind.]
377,Zachary COX,,USA,1042,110mH [60mH ind.]
378,D'Andre HAYES,,USA,1042,110mH
379,Hiromi INOUE,27 APR 1999,JPN,1042,110mH
380,Tejas SHIRSE,04 JUN 2002,IND,1041,110mH
381,Cory GAITHER,,USA,1041,110mH [60mH ind.]
382,Nozomu MATSUMOTO,03 MAY 2003,JPN,1041,110mH
383,Kazuto OMURA,20 DEC 2002,JPN,1041,110mH [60mH ind.]
384,Julian ANDRIANAVALONA,10 JAN 1999,FRA,1041,110mH [60mH ind.]
385,Yuxuan YANG,27 AUG 2002,CHN,1040,110mH [60mH ind.]
386,Emmanuel NIANG,,USA,1040,110mH
387,Wang Fung CHEUNG,21 JAN 1997,HKG,1040,110mH
388,Cameron HARRIS,,USA,1040,110mH [60mH ind.]
389,Philip HUNDL,,USA,1040,110mH [60mH ind.]
390,Kalobe JIMENEZ,,USA,1040,110mH
391,Tarundeep SINGH,06 SEP 1994,IND,1039,110mH
392,Joshua HORNSBY,,USA,1038,110mH
393,Vinicius Fernando DA LUZ,23 JUN 2000,BRA,1038,110mH
