Place,Competitor,DOB,Unnamed: 3,Score,Event List
56,Garfield DARIEN,22 DEC 1987,FRA,1164,110mH
56,Fanor ESCOBAR,17 DEC 1997,COL,1164,110mH
56,Jhon CHAVERRA,21 MAR 1995,COL,1164,110mH
59,Vladimir VUKICEVIC,06 MAY 1991,NOR,1161,110mH [60mH ind.]
60,Konstantin SHABANOV,17 NOV 1989,RUS,1159,110mH [60mH ind.]
61,Amere LATTIN,12 JUL 1997,USA,1157,110mH [60mH ind.]
62,Jeffery JULMIS,30 SEP 1987,HAI,1156,110mH [60mH ind.]
62,David YEFREMOV,15 JAN 1999,KAZ,1156,110mH
64,Caleb PARKER,1998,USA,1154,110mH [60mH ind.]
65,Eric EDWARDS,03 JAN 2000,USA,1152,110mH [60mH ind.]
66,Koen SMET,09 AUG 1992,NED,1150,110mH [60mH ind.]
67,Damion THOMAS,29 JUN 1999,JAM,1145,110mH [60mH ind.]
68,Michael DICKSON,25 JAN 1997,USA,1144,110mH [60mH ind.]
68,Chung Wang CHAN,06 OCT 1991,HKG,1144,110mH
68,Wataru YAZAWA,02 JUL 1991,JPN,1144,110mH
71,Nicholas ANDREWS,02 FEB 1997,AUS,1142,110mH
72,Wei-Ting YANG,22 SEP 1994,TPE,1141,110mH
73,Artur NOGA,02 MAY 1988,POL,1140,110mH [60mH ind.]
73,Maximilian BAYER,05 DEC 1990,GER,1140,110mH [60mH ind.]
75,Michael NICHOLLS,06 APR 1997,BAR,1139,110mH [60mH ind.]
76,Genta MASUNO,24 MAY 1993,JPN,1137,110mH
77,Enrique LLOPIS,15 OCT 2000,ESP,1135,110mH [60mH ind.]
77,Trey HOLLOWAY,07 JUL 1994,USA,1135,110mH [60mH ind.]
79,Ryan FONTENOT,04 MAY 1986,USA,1134,110mH
79,Agustin CARRERA,13 JUN 1988,ARG,1134,110mH
81,Chad ZALLOW,25 APR 1997,USA,1133,110mH [60mH ind.]
81,Ludovic PAYEN,18 FEB 1995,FRA,1133,110mH
83,Valdó SZŰCS,29 JUN 1995,HUN,1132,110mH [60mH ind.]
83,Michael OBASUYI,12 AUG 1999,BEL,1132,110mH [60mH ind.]
85,Tai BROWN,18 APR 2000,USA,1131,110mH
86,Eddie LOVETT,25 JUN 1992,ISV,1130,110mH
86,Jaylan MCCONICO,,USA,1130,110mH [60mH ind.]
88,Zhenjiang SUN,25 JAN 1999,CHN,1129,110mH [60mH ind.]
89,Juan Carlos MORENO,13 JAN 1994,COL,1128,110mH
89,Akihiro OGATA,08 JUN 1994,JPN,1128,110mH [60mH ind.]
91,Benjamin SEDECIAS,18 JAN 1995,FRA,1126,110mH [60mH ind.]
91,Robert DUNNING,23 JUN 1997,USA,1126,110mH
93,Anthony Tyrell KURIKI,17 SEP 1996,JPN,1125,110mH
93,Ching Yeung MUI,08 MAR 1993,HKG,1125,110mH
93,Dimitri BASCOU,20 JUL 1987,FRA,1125,110mH [60mH ind.]
96,Byoungjun KIM,15 AUG 1991,KOR,1124,110mH
97,João Vitor DE OLIVEIRA,15 MAY 1992,POR,1123,110mH [60mH ind.]
97,Cameron FILLERY,02 NOV 1998,GBR,1123,110mH [60mH ind.]
99,Kevin MAYER,10 FEB 1992,FRA,1122,110mH [60mH ind.]
100,John BURT,10 FEB 1997,USA,1121,110mH [60mH ind.]
101,Mohamed KOUSSI,15 MAR 1994,MAR,1119,110mH
102,Damian WARNER,04 NOV 1989,CAN,1118,110mH
102,Khai RILEY-LABORDE,08 NOV 1995,GBR,1118,110mH [60mH ind.]
102,Joseph DANIELS,12 OCT 1998,CAN,1118,110mH [60mH ind.]
102,Dominik BOCHENEK,14 MAY 1987,POL,1118,110mH [60mH ind.]
102,Arthur PRICE,,USA,1118,110mH
102,Brendan AMES,06 OCT 1988,USA,1118,110mH [60mH ind.]
108,Yordan O'FARRILL,09 FEB 1993,CUB,1117,110mH
108,Cordell TINCH,,USA,1117,110mH
110,Devon HILL,26 OCT 1989,USA,1115,110mH
111,Lafranz CAMPBELL,19 OCT 1997,JAM,1114,110mH [60mH ind.]
111,Marquis MORRIS,06 FEB 1996,USA,1114,110mH
113,Joshua HAWKINS,09 FEB 1994,NZL,1113,110mH
114,Tade OJORA,,GBR,1112,110mH
115,Siddhanth THINGALAYA,01 MAR 1991,IND,1111,110mH [60mH ind.]
115,Tatsuya WADO,04 OCT 1990,JPN,1111,110mH
117,Myles HUNTER,16 AUG 1995,USA,1110,110mH
118,Jacob MCCORRY,20 NOV 1997,AUS,1109,110mH
118,Deuce CARTER,28 SEP 1990,JAM,1109,110mH
118,Louis François MENDY,02 MAR 1999,SEN,1109,110mH
121,Max HRELJA,30 JAN 1998,SWE,1108,110mH [60mH ind.]
122,Stephon TORRENCE,1998,USA,1107,110mH [60mH ind.]
123,Luke SIEDHOFF,,USA,1106,110mH [60mH ind.]
124,Éder Antonio DE SOUZA,15 OCT 1986,BRA,1104,110mH
124,Artyom MAKARENKO,23 APR 1997,ANA,1104,110mH [60mH ind.]
126,Tiaan KLEYNHANS,13 JUL 1996,RSA,1103,110mH
127,Brahian PEÑA,03 APR 1994,SUI,1102,110mH [60mH ind.]
127,Rafael Henrique CAMPOS PEREIRA,08 APR 1997,BRA,1102,110mH
129,Silvio HENRIQUE DE SOUZA,21 JUL 1993,BRA,1101,110mH
129,Oyeniyi ABEJOYE,16 JAN 1994,NGR,1101,110mH
129,Just KWAOU-MATHEY,04 DEC 1999,FRA,1101,110mH [60mH ind.]
129,Hirouki SATO,06 AUG 1990,JPN,1101,110mH
133,Fredrik EKHOLM,15 JUN 1994,SWE,1100,110mH [60mH ind.]
133,Miguel PERERA,30 SEP 1996,GBR,1100,110mH [60mH ind.]
133,Bashiru ABDULLAHI,,NGR,1100,110mH
136,Ryota FUJII,29 JUL 1996,JPN,1099,110mH
136,Carl ELLIOT,14 MAR 1998,USA,1099,110mH [60mH ind.]
138,Filipp SHABANOV,29 JAN 1991,RUS,1098,110mH [60mH ind.]
138,Aziriah FOSTER,1996,USA,1098,110mH
140,Andreas MARTINSEN,17 JUL 1990,DEN,1097,110mH [60mH ind.]
140,Justin YOUNG,15 FEB 1999,USA,1097,110mH [60mH ind.]
140,Pedro P. GUTIÉRREZ,25 APR 2000,CUB,1097,110mH
143,Simon KRAUSS,12 FEB 1992,FRA,1096,110mH
143,Misana VILTZ,21 FEB 1996,USA,1096,110mH
143,Mason WEH,14 APR 1998,LBR,1096,110mH [60mH ind.]
143,Fabian MCCALL,,USA,1096,110mH [60mH ind.]
143,Pengchuan ZHAO,28 OCT 1993,CHN,1096,110mH [60mH ind.]
148,Alexander JOHN,03 MAY 1986,GER,1095,110mH
148,Masahiro KAGIMOTO,29 SEP 1995,JPN,1095,110mH
148,Martin VOGEL,16 MAR 1992,GER,1095,110mH [60mH ind.]
151,Mikdat SEVLER,21 JAN 1998,TUR,1094,110mH [60mH ind.]
151,Austin LYONS,,USA,1094,110mH [60mH ind.]
151,Will AGODU,,USA,1094,110mH
151,Loic HERKENRATH,11 JUL 1994,FRA,1094,110mH [60mH ind.]
155,Jasher FOSTER,,USA,1093,110mH [60mH ind.]
156,Anthony WILLIAMS,,USA,1092,110mH [60mH ind.]
157,Artem SHAMATRIN,15 JUN 1991,UKR,1091,110mH [60mH ind.]
157,Bashiru ABDILLAHI,26 OCT 1997,NGR,1091,110mH [60mH ind.]
157,Shakiel CHATTOO,22 JAN 1996,JAM,1091,110mH [60mH ind.]
160,Joseph ANDERSON,30 AUG 1999,USA,1090,110mH [60mH ind.]
160,Ayden OWENS,28 MAY 2000,PUR,1090,110mH [60mH ind.]
162,Chris DOUGLAS,,AUS,1089,110mH [60mH ind.]
162,Nick JOHNSON,NOV 1997,USA,1089,110mH
162,Tremayne FLAGLER,1996,USA,1089,110mH [60mH ind.]
165,Clinton Kingsley BAUTISTA,05 NOV 1992,PHI,1086,110mH
165,Rasheem BROWN,22 MAR 2000,CAY,1086,110mH [60mH ind.]
167,Patrick PRINCE,29 MAY 1997,USA,1085,110mH [60mH ind.]
167,Aaron LEWIS,23 JAN 1996,TTO,1085,110mH [60mH ind.]
167,Hiroki FUDABA,04 FEB 1994,JPN,1085,110mH
167,Cory POOLE,29 JUL 1999,USA,1085,110mH [60mH ind.]
167,Trevor BASSITT,,USA,1085,110mH [60mH ind.]
172,Francisco Javier LÓPEZ,29 DEC 1989,ESP,1084,110mH
172,Dawid ŻEBROWSKI,08 JAN 1997,POL,1084,110mH [60mH ind.]
172,Shane MOFFO,01 MAR 1996,CAN,1084,110mH [60mH ind.]
175,Romain LECOEUR,09 AUG 1997,FRA,1083,110mH [60mH ind.]
175,Logan SCHNEIDER,16 MAR 1996,USA,1083,110mH [60mH ind.]
177,Mattia MONTINI,07 MAY 1999,ITA,1082,110mH [60mH ind.]
178,Nicholas ANDERSON,18 APR 1995,USA,1081,110mH
178,Caleb WILT,31 JAN 1997,USA,1081,110mH [60mH ind.]
180,Tremayne BANKS,29 JUL 1992,USA,1080,110mH [60mH ind.]
181,Javier MCFARLANE,21 OCT 1991,PER,1079,110mH
181,Matthew BEHAN,16 DEC 1996,IRL,1079,110mH [60mH ind.]
181,Phillip LEMONIOUS,12 DEC 1998,JAM,1079,110mH
184,Max HAIRSTON,05 AUG 1994,USA,1078,110mH
184,Jonathan SANTIAGO PAGAN,04 JUL 1992,PUR,1078,110mH
184,Odario PHILLIPS,,JAM,1078,110mH
184,Richard DIAWARA,21 APR 1995,FRA,1078,110mH [60mH ind.]
188,Anton LEVIN,20 OCT 1992,SWE,1077,110mH [60mH ind.]
189,Sergey SOLODOV,03 JAN 1996,RUS,1076,110mH [60mH ind.]
189,Jake PORTER,13 NOV 1993,GBR,1076,110mH [60mH ind.]
189,Rapolas SAULIUS,15 FEB 1996,LTU,1076,110mH [60mH ind.]
192,Juan SCOTT,27 MAY 1997,USA,1075,110mH [60mH ind.]
192,Zijie PAN,07 NOV 1995,CHN,1075,110mH [60mH ind.]
192,Sam BRIXEY,,USA,1075,110mH [60mH ind.]
192,Xiaohan NING,24 JAN 2000,CHN,1075,110mH [60mH ind.]
196,Dominik STASKIEWICZ,05 APR 1993,POL,1074,110mH [60mH ind.]
196,Shinya TANAKA,23 JUN 1993,JPN,1074,110mH
196,Marcus BROWN,,JAM,1074,110mH
199,Dylan CATY,11 JAN 1997,BEL,1073,110mH [60mH ind.]
199,Javier COLOMO,26 MAR 1994,ESP,1073,110mH [60mH ind.]
199,Rami GHARSALI,29 MAY 1993,TUN,1073,110mH [60mH ind.]
199,Martrice MOORE,,USA,1073,110mH [60mH ind.]
203,Cosmin Ilie DUMITRACHE,20 JUL 1994,ROU,1072,110mH [60mH ind.]
203,Jonathan ROSS,,USA,1072,110mH
205,Luca TRGOVCEVIC,19 MAY 1992,SRB,1071,110mH [60mH ind.]
206,Charlie FORBES,21 MAR 1995,USA,1070,110mH [60mH ind.]
206,Jiming LI,14 MAR 1996,CHN,1070,110mH [60mH ind.]
208,Yoan A. VILLA,31 JAN 1998,CUB,1069,110mH
208,Theodore YOUNG,05 JUL 1996,RSA,1069,110mH
208,Tomasu HIGASHI,14 APR 1997,JPN,1069,110mH
211,Ilari MANNINEN,11 OCT 1997,FIN,1068,110mH [60mH ind.]
211,Job BEINTEMA,24 MAY 1995,NED,1068,110mH [60mH ind.]
213,Richard FLOYD,,USA,1067,110mH [60mH ind.]
213,Loftin KEYS,,USA,1067,110mH
213,Tre'Bien GILBERT,18 DEC 1999,USA,1067,110mH [60mH ind.]
213,De'Vion WILSON,18 MAY 2000,USA,1067,110mH [60mH ind.]
217,Genaro RODRIGUEZ,10 DEC 1990,MEX,1066,110mH
217,Bohdan CHORNOMAZ,02 APR 1996,UKR,1066,110mH [60mH ind.]
217,Tao ZHANG,30 SEP 1997,CHN,1066,110mH
217,Yutaro FURUKAWA,03 JUN 1985,JPN,1066,110mH
221,Jorge ﻿UREÑA,08 OCT 1993,ESP,1065,110mH [60mH ind.]
221,Dylan BEARD,,USA,1065,110mH [60mH ind.]
223,Paris WILLIAMS,,USA,1064,110mH [60mH ind.]
223,Tyler MASON,15 NOV 1995,JAM,1064,110mH
223,Connor HAM,,USA,1064,110mH [60mH ind.]
223,Michal BROŽ,16 JUN 1992,CZE,1064,110mH [60mH ind.]
223,James WEAVER,25 JUL 1997,GBR,1064,110mH
228,Surendhar JAYAKUMAR,11 APR 1991,IND,1062,110mH
228,Roderick MOODIE,,JAM,1062,110mH [60mH ind.]
228,Victor FINCHER,01 JAN 1996,USA,1062,110mH [60mH ind.]
228,Ryota KAWASHIMA,19 MAR 1999,JPN,1062,110mH
232,Kyohei TERADA,1998,JPN,1061,110mH
233,Marvin PISTOL,31 JUL 1996,FRA,1060,110mH
233,Ramon SOSA,11 JAN 1986,DOM,1060,110mH [60mH ind.]
233,Matteo NGO,23 MAR 1998,FRA,1060,110mH [60mH ind.]
233,Kenney BROADNAX,,USA,1060,110mH
237,Bálint SZELES,09 NOV 1998,HUN,1059,110mH [60mH ind.]
237,Denvaughn WHYMNS,12 SEP 2000,BAH,1059,110mH [60mH ind.]
237,Casimir TAWIAH,25 NOV 1997,USA,1059,110mH [60mH ind.]
237,Lorenzo JOHNSON,26 MAY 1993,USA,1059,110mH [60mH ind.]
237,Ethan AKANNI,05 MAR 1999,GBR,1059,110mH [60mH ind.]
242,Kyle CLANCY,,USA,1058,110mH
242,Wellington ZAZA,20 JAN 1995,LBR,1058,110mH
242,Israel NELSON,,USA,1058,110mH [60mH ind.]
242,Denis HANJOUL,17 JAN 1991,BEL,1058,110mH [60mH ind.]
242,Salvador GARCÍA,08 MAR 1996,MEX,1058,110mH
242,Josh BRAVERMAN,,USA,1058,110mH
242,Stefan VOLZER,16 AUG 2000,GER,1058,110mH [60mH ind.]
249,Rayzamshah WAN SOFIAN,11 JAN 1988,MAS,1057,110mH
249,Wang Fung CHEUNG,21 JAN 1997,HKG,1057,110mH
249,Luis SALORT,26 JUL 1999,ESP,1057,110mH [60mH ind.]
249,Clayton THOMPSON,,USA,1057,110mH
249,Giano ROBERTS,,JAM,1057,110mH [60mH ind.]
254,Vladislav ZYUKOV,23 JUL 1993,RUS,1055,110mH
254,Gerard O'DONNELL,06 MAY 1988,IRL,1055,110mH
254,Ricardo TORRES,13 FEB 1996,PUR,1055,110mH
254,Christiean BROWN,,USA,1055,110mH [60mH ind.]
258,Tyricke DICKENS,23 MAR 1999,USA,1054,110mH [60mH ind.]
258,Shenglong ZHU,25 JAN 2000,CHN,1054,110mH [60mH ind.]
258,Thomas MARTINOT-LAGARDE,07 FEB 1988,FRA,1054,110mH [60mH ind.]
258,Rasul DABÓ,14 FEB 1989,POR,1054,110mH [60mH ind.]
258,Matheus NUNES ROCHA,19 DEC 1994,BRA,1054,110mH
263,Da'Juan SEWARD,15 AUG 1996,USA,1053,110mH [60mH ind.]
263,Antoine PAPILLON,25 APR 1996,FRA,1053,110mH [60mH ind.]
263,Devon MONTGOMERY,,USA,1053,110mH [60mH ind.]
263,Kaito YOSHIMA,26 APR 1998,JPN,1053,110mH
263,Bretram ROGERS,19 AUG 1999,USA,1053,110mH [60mH ind.]
263,Yang LU,09 JAN 1996,CHN,1053,110mH [60mH ind.]
269,Joshua SMITH,,USA,1052,110mH [60mH ind.]
269,Koty BURTON,,USA,1052,110mH [60mH ind.]
269,Mathew LEWIS-BANKS,1999,USA,1052,110mH [60mH ind.]
269,Norman PITTERSGILL,04 SEP 1996,JAM,1052,110mH
273,Batuhan ERUYGUN,23 APR 1991,TUR,1051,110mH [60mH ind.]
273,Viktar SINKAVETS,25 JUN 1998,BLR,1051,110mH [60mH ind.]
273,Javon GRAHAM,,USA,1051,110mH
273,Patrick KIMBALL,,USA,1051,110mH [60mH ind.]
277,Hampus WIDLUND,12 FEB 1993,SWE,1050,110mH
277,Junior EFFA EFFA,1996,FRA,1050,110mH [60mH ind.]
277,Pedro GARCÍA,04 APR 1992,ESP,1050,110mH [60mH ind.]
277,Ronan GREFF,19 AUG 1998,FRA,1050,110mH [60mH ind.]
277,Chris GRANT,11 DEC 1996,USA,1050,110mH [60mH ind.]
277,Antonio GARCIA,,USA,1050,110mH [60mH ind.]
277,Alexander BRORSSON,29 MAY 1990,SWE,1050,110mH [60mH ind.]
284,Tyler HUGHES,,USA,1049,110mH
284,Walter BRIGGS,,USA,1049,110mH [60mH ind.]
284,Rikuto HIGUCHI,19 AUG 1999,JPN,1049,110mH
287,Emmanuel TAIT,,USA,1048,110mH [60mH ind.]
287,Arthur GREENLEE,,USA,1048,110mH [60mH ind.]
287,Kemorena TISANG,,BOT,1048,110mH
287,Alin Ionuț ANTON,01 JAN 2000,ROU,1048,110mH [60mH ind.]
287,Yannick SPISSINGER,1995,GER,1048,110mH [60mH ind.]
292,Vyacheslav ZEMS,02 MAY 1998,KAZ,1047,110mH [60mH ind.]
293,Maksat KANDYMOV,06 FEB 1995,UKR,1046,110mH [60mH ind.]
293,Bryce DOUGLAS,,USA,1046,110mH [60mH ind.]
293,Roland AMARTEIFIO,,USA,1046,110mH [60mH ind.]
293,Jamal BRITT,,USA,1046,110mH
297,Jordan RAMA,19 APR 1995,FRA,1045,110mH [60mH ind.]
297,Job MAYHUE,18 SEP 2000,USA,1045,110mH [60mH ind.]
297,Tayshaun CHISHOLM,1999,USA,1045,110mH [60mH ind.]
297,Charles BOWMAN,1996,USA,1045,110mH [60mH ind.]
297,William WATSON,,USA,1045,110mH
302,Ian DAVIS,1998,USA,1044,110mH [60mH ind.]
302,Elie AGOT,09 APR 1991,FRA,1044,110mH
302,Dario DE BORGER,20 MAR 1992,BEL,1044,110mH [60mH ind.]
302,Sydne DAVIS,,USA,1044,110mH [60mH ind.]
302,Charles GRAHAM,1997,USA,1044,110mH [60mH ind.]
302,Kacper SCHUBERT,10 JUL 1995,POL,1044,110mH [60mH ind.]
302,Joseph SQUIRE,,USA,1044,110mH [60mH ind.]
302,Hunter APPLING,,USA,1044,110mH
302,Chituru ALI,06 APR 1999,ITA,1044,110mH [60mH ind.]
311,Quentin RUFFACQ,07 DEC 1989,BEL,1043,110mH [60mH ind.]
311,Deion LIGHTFOOT,31 DEC 1998,USA,1043,110mH [60mH ind.]
311,Michał SIEROCKI,12 SEP 1999,POL,1043,110mH [60mH ind.]
311,Tshepo LEFETE,02 FEB 1992,RSA,1043,110mH
315,Titus MOORE,14 OCT 1999,USA,1042,110mH [60mH ind.]
316,Lei MA,29 JUN 1989,CHN,1041,110mH
317,Alwyn BOTHMAN,24 FEB 1998,RSA,1040,110mH
317,Micah FONTAINE,,USA,1040,110mH [60mH ind.]
317,Anthony RICHARDSON,,USA,1040,110mH [60mH ind.]
317,Kyrylo KHOMENKO,07 DEC 1994,UKR,1040,110mH [60mH ind.]
321,Antonio GARCÍA,12 OCT 1996,ESP,1039,110mH
321,Oleksiy KASYANOV,26 AUG 1985,UKR,1039,110mH [60mH ind.]
321,Maurus MEYER,24 MAY 1995,SUI,1039,110mH [60mH ind.]
321,Thomas MOALLIC,04 JUN 1991,FRA,1039,110mH [60mH ind.]
321,Kentre PATTERSON,,USA,1039,110mH [60mH ind.]
326,Ivan MACH DI PALMSTEIN,02 JAN 1992,ITA,1038,110mH [60mH ind.]
326,Filip Jakob DEMŠAR,03 APR 2000,SLO,1038,110mH [60mH ind.]
326,Tanner CONNER,,USA,1038,110mH [60mH ind.]
326,Ahmad YOUNG,2000,USA,1038,110mH [60mH ind.]
330,Justice BURKS,,USA,1037,110mH [60mH ind.]
330,Robert MILLER,,USA,1037,110mH [60mH ind.]
330,Nick RACK,,USA,1037,110mH
330,Martynas VRAŠINSKAS,30 SEP 1995,LTU,1037,110mH [60mH ind.]
330,Quivell JORDAN,08 AUG 1999,USA,1037,110mH [60mH ind.]
330,Matthew MACNEILL,2000,CAN,1037,110mH [60mH ind.]
330,Hidetoshi NAKATA,05 MAY 1999,JPN,1037,110mH
337,Dayo AKINDELE,18 SEP 1996,USA,1036,110mH [60mH ind.]
337,Dániel ESZES,01 JUL 1999,HUN,1036,110mH [60mH ind.]
337,Arthur ABELE,30 JUL 1986,GER,1036,110mH [60mH ind.]
340,David RYBA,03 FEB 1999,CZE,1035,110mH
340,Josh LAMERS,,USA,1035,110mH [60mH ind.]
342,Raphael MOHAMED,02 FEB 1998,FRA,1034,110mH [60mH ind.]
342,Errik SNELL,,USA,1034,110mH [60mH ind.]
342,Takahiro YOSHIDA,09 MAY 1997,JPN,1034,110mH
345,Juan Pablo GERMAIN,17 JUN 1998,CHI,1033,110mH
345,Asier MARTINEZ,22 APR 2000,ESP,1033,110mH [60mH ind.]
345,Ryo TOKUOKA,09 SEP 1999,JPN,1033,110mH [60mH ind.]
345,Haoru SUN,01 MAR 1998,CHN,1033,110mH [60mH ind.]
349,Konstantinos CHINTAS,18 JAN 1994,GRE,1032,110mH [60mH ind.]
349,Alex AL AMEEN,02 MAR 1989,NGR,1032,110mH [60mH ind.]
349,Jonathan HARVEY,,USA,1032,110mH [60mH ind.]
349,Darian CLYBURN,2000,USA,1032,110mH [60mH ind.]
353,Kenta YAMAMOTO,17 MAY 1995,JPN,1031,110mH
353,Jaylen BANKS,,USA,1031,110mH
353,Dashaun JONES,,USA,1031,110mH [60mH ind.]
353,Toru KOKUBU,25 AUG 1984,JPN,1031,110mH
357,Vincent JOHNSON,,USA,1030,110mH [60mH ind.]
357,Christopher GRINLEY,18 JUL 1995,USA,1030,110mH [60mH ind.]
357,Brent CARROLL,1998,USA,1030,110mH [60mH ind.]
360,David SKLENÁR,22 JUN 1997,CZE,1029,110mH
360,Koki MAEDA,04 JUL 1996,JPN,1029,110mH
360,Joshua HILLIARD,,USA,1029,110mH [60mH ind.]
360,Aaron MURESAN,,USA,1029,110mH [60mH ind.]
364,Finley GAIO,15 APR 1999,SUI,1028,110mH [60mH ind.]
364,Kazuki BABA,18 OCT 1992,JPN,1028,110mH
364,Gauthier LAFFONT,27 SEP 1998,FRA,1028,110mH [60mH ind.]
364,Kevin SÁNCHEZ,27 MAR 1999,ESP,1028,110mH [60mH ind.]
364,Mathéo BERNAT,27 JUN 1999,FRA,1028,110mH [60mH ind.]
369,Florian SOMÉ,17 SEP 1994,FRA,1027,110mH [60mH ind.]
369,Kordell WILLIAMS,,USA,1027,110mH [60mH ind.]
369,Viktor SOLYANOV,15 JUN 1997,UKR,1027,110mH [60mH ind.]
369,Christian JONES,,USA,1027,110mH [60mH ind.]
369,Kevon HOLDER,1999,USA,1027,"110mH [55mH ind.,60mH ind.]"
369,Denim ROGERS,,USA,1027,110mH [60mH ind.]
369,Vincent OHLMAN,,USA,1027,110mH [60mH ind.]
376,Rene Jonathan MÄHLMANN,24 OCT 1993,GER,1026,110mH
376,Subaru NAKANO,26 SEP 1997,JPN,1026,110mH
376,Brandon SCHULTZ,,USA,1026,110mH [60mH ind.]
376,Ives CHERUBIN,,HAI,1026,110mH [60mH ind.]
376,Edson GOMES,01 NOV 1998,POR,1026,110mH [60mH ind.]
376,Daniel ARMSTRONG,2000,USA,1026,110mH [60mH ind.]
382,Tyrin LEWIS,,USA,1025,110mH [60mH ind.]
382,Rai IGARASHI,1997,JPN,1025,110mH
384,Joseph HOLTHUSEN,,USA,1024,110mH [60mH ind.]
385,Liam VAN DER SCHAAF,08 OCT 1998,NED,1023,110mH
385,Marvin TAY,31 DEC 1990,SWE,1023,110mH [60mH ind.]
385,Dorian ANDREWS,1998,USA,1023,110mH
388,Sierra HENDRIX-WILLIAMS,,USA,1022,110mH [60mH ind.]
388,Zhongjie GUO,16 FEB 2001,CHN,1022,110mH [60mH ind.]
390,Shih-Wei HUANG,11 OCT 1995,TPE,1021,110mH
390,Cole PHILLIPS,,USA,1021,110mH
